gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
289,3180.2,3070.0,2367.39,2271.28,2,2,20,20,25,25,0,17,0,1200,0,-1
290,3180.2,3120.0,2364.72,2273.03,2,2,20,20,25,25,0,21,0,1296,0,-1
291,3180.2,3140.0,2373.66,2271.12,2,2,20,20,25,25,0,28,3,1475,0,-1
292,3180.2,3140.0,2373.73,2241.73,2,2,20,20,25,25,0,21,0,1077,0,-1
293,3180.2,3140.0,2392.79,2252.51,2,2,20,20,25,25,0,29,81,1326,0,-1
294,3300.0,3120.0,2383.48,2263.88,2,2,20,20,25,25,0,20,0,1377,0,-1
295,3300.0,3170.0,2420.28,2289.0,2,2,20,20,25,25,0,30,0,1507,4,-1
296,3300.0,3170.0,2412.32,2295.2,2,2,20,20,25,25,0,23,0,1461,0,-1
297,3300.0,3170.0,2403.79,2317.48,2,2,20,20,25,25,0,27,0,1423,0,-1
298,3300.0,3170.0,2419.77,2324.12,2,2,20,20,25,25,0,27,0,1359,0,-1
299,3300.0,3170.0,2422.85,2352.61,2,2,20,20,25,25,0,28,0,1823,58,-1
300,3300.0,3230.0,2443.97,2368.13,2,2,20,20,25,25,0,28,0,1641,0,-1
301,3300.0,3230.0,2438.15,2355.68,2,2,20,20,25,25,0,24,8,1441,12,-1
302,3170.0,3230.0,2436.35,2378.97,2,2,20,20,25,25,0,27,0,1682,0,-1
303,3170.0,3230.0,2408.57,2354.78,2,2,20,20,25,25,0,22,2,1092,55,-1
304,3170.0,3230.0,2410.39,2359.69,2,2,20,22,25,25,2,24,0,1538,1,-1
305,3170.0,3230.0,2389.13,2362.71,2,2,20,20,25,25,0,24,0,1303,0,-1
306,3170.0,3230.0,2400.74,2339.09,2,2,20,24,25,25,4,22,0,1049,59,-1
307,3130.0,3230.0,2400.61,2329.24,2,2,50,25,25,25,35,32,129,1448,7,-1
308,3110.0,3230.0,2399.18,2349.03,2,2,50,39,25,25,49,44,73,1722,61,-1
309,3250.0,3230.0,2425.13,2338.67,2,2,20,20,25,25,0,27,0,1363,0,-1
310,3250.0,3230.0,2443.47,2324.36,2,2,21,23,25,25,4,24,3,1566,48,-1
311,3250.0,3230.0,2443.63,2328.09,2,2,50,50,25,25,60,48,48,2186,178,-1
312,3250.0,3230.0,2458.06,2317.22,2,2,21,23,25,25,4,30,7,1679,62,-1
313,3250.0,3210.0,2473.06,2348.9,2,2,26,33,25,25,19,38,20,1762,9,-1
314,3110.0,3210.0,2488.43,2361.99,2,2,25,21,25,25,6,36,12,1648,62,-1
315,3110.0,4017.5,2482.76,2369.44,2,3,50,26,25,13,36,64,130,2531,223,-1
316,3130.0,3967.5,2496.99,2361.32,2,2,20,20,25,25,0,27,0,1927,114,-1
317,3130.0,3967.5,2522.95,2399.67,2,2,50,21,25,25,31,50,197,2204,286,-1
318,3134.8,3967.5,2503.96,2392.93,2,2,21,50,25,25,31,27,130,1505,115,-1
319,3134.8,3967.5,2495.46,2418.4,2,2,50,20,25,25,30,53,123,2233,159,-1
320,3134.8,3967.5,2493.35,2431.98,2,2,44,42,25,25,46,60,244,3001,256,-1
321,3832.2,3967.5,2515.57,2428.96,3,2,50,50,25,25,60,86,121,3090,291,-1
322,3662.2,3967.5,2540.38,2427.59,2,2,20,23,25,24,3,27,7,1623,6,-1
323,3662.2,3967.5,2521.15,2389.46,2,2,23,35,25,21,18,27,116,1429,59,-1
324,3662.2,3967.5,2489.35,2350.13,2,2,50,28,25,21,38,23,0,1161,48,-1
325,3662.2,3967.5,2525.04,2384.29,2,2,50,50,25,22,60,45,161,2140,100,-1
326,3662.2,3967.5,2515.5,2399.25,2,2,50,50,25,23,60,52,89,2767,356,-1
327,4197.7,3967.5,2524.59,2412.81,3,2,50,50,2,21,60,78,227,3421,349,-1
328,4197.7,3967.5,2546.13,2400.86,3,2,50,50,5,20,60,85,220,2598,526,-1
329,4197.7,3967.5,2545.98,2381.7,2,2,50,50,4,19,60,71,352,2425,397,-1
330,4197.7,3967.5,2543.24,2398.57,2,2,50,50,4,17,60,84,263,2652,521,-1
331,4087.7,3967.5,2539.49,2426.29,2,3,50,50,5,19,60,85,174,2757,536,-1
332,4087.7,3967.5,2542.74,2422.65,3,2,50,50,6,18,60,87,188,2736,481,-1
333,4087.7,3967.5,2552.14,2428.91,3,2,50,50,6,18,60,82,178,2765,452,-1
334,4087.7,4197.7,2561.9,2456.49,3,3,50,50,8,6,60,79,162,2583,576,-1
335,4087.7,4197.7,2590.1,2484.72,3,3,50,50,11,7,60,89,149,2449,695,-1
336,4087.7,4197.7,2578.3,2487.87,2,3,50,50,10,7,60,88,223,2662,310,-1
337,4087.7,4197.7,2590.02,2477.74,3,3,50,50,11,7,60,81,177,2175,359,-1
338,4087.7,4197.7,2600.07,2504.37,2,3,50,50,11,10,60,96,235,2393,375,-1
339,4087.7,4197.7,2554.19,2478.8,2,2,50,50,10,10,60,55,210,1865,750,-1
340,4087.7,4197.7,2549.31,2484.9,3,3,50,50,10,12,60,89,181,2106,384,-1
341,4087.7,4197.7,2546.25,2494.7,3,3,50,50,11,13,60,91,272,2404,318,-1
342,4087.7,4197.7,2555.94,2507.1,2,3,50,50,11,13,60,87,216,2393,305,-1
343,4087.7,4197.7,2570.39,2508.18,2,2,39,50,11,13,49,72,169,2237,212,-1
344,4087.7,3947.3,2569.73,2500.86,3,2,50,50,13,25,60,89,344,2179,370,-1
345,4087.7,3947.3,2562.77,2511.39,2,3,42,36,12,25,38,57,388,2084,308,-1
346,4087.7,3947.3,2527.91,2495.25,2,2,21,21,9,25,2,39,144,1028,358,-1
347,4087.7,3947.3,2507.16,2483.71,2,2,20,22,8,25,2,36,138,1139,337,-1
348,4087.7,3947.3,2513.64,2479.53,3,3,22,26,10,25,8,44,230,1234,292,-1
349,4087.7,3947.3,2502.9,2474.88,2,2,21,20,8,25,1,37,169,1173,321,-1
350,4087.7,3947.3,2494.83,2469.47,2,2,22,21,6,25,3,38,224,1091,288,-1
351,4087.7,3947.3,2474.18,2451.28,2,2,31,47,4,25,38,61,433,1473,576,-1
352,4087.7,3947.3,2448.9,2392.38,2,2,20,22,4,25,2,30,383,938,535,-1
353,4087.7,3947.3,2465.14,2375.57,2,2,23,22,4,23,5,39,119,1242,292,-1
354,4087.7,3947.3,2430.15,2341.5,2,2,21,20,5,23,1,29,116,836,644,-1
355,4087.7,3947.3,2388.28,2315.75,2,2,26,20,5,22,6,33,123,872,926,-1
356,4087.7,3947.3,2393.07,2315.53,2,2,20,20,6,24,0,31,121,1152,388,-1
357,4087.7,3947.3,2403.8,2307.44,2,3,20,25,7,23,5,44,205,1141,407,-1
358,4087.7,4041.8,2415.37,2318.23,3,3,22,20,8,11,2,37,108,1214,282,-1
359,4012.7,4041.8,2411.58,2322.17,2,2,20,24,8,11,4,39,139,1295,256,-1
360,4012.7,4041.8,2416.38,2334.43,2,2,21,20,10,11,1,39,115,1185,292,-1
361,4012.7,4041.8,2424.03,2346.79,2,2,20,25,10,10,5,43,127,1382,281,-1
362,4012.7,3947.3,2447.14,2325.89,2,2,20,22,12,19,2,37,124,1152,317,-1
363,4012.7,3947.3,2453.36,2332.79,2,2,23,50,12,19,33,60,188,1988,395,-1
364,4012.7,3947.3,2454.16,2332.16,3,2,50,50,14,17,60,90,339,2710,500,-1
365,3932.6,3642.5,2443.93,2319.04,3,3,21,28,23,25,9,46,123,1357,263,-1
366,3932.6,3642.5,2443.49,2336.77,2,3,26,22,25,25,8,43,134,1375,283,-1
367,3932.6,3642.5,2440.42,2346.21,2,2,23,28,24,25,11,43,112,1442,178,-1
368,3932.6,3829.3,2444.2,2376.28,2,3,21,50,24,25,31,69,219,2217,221,-1
369,3932.6,3829.3,2478.81,2388.53,3,3,26,27,25,25,13,47,208,1880,154,-1
370,3932.6,3829.3,2479.06,2414.83,3,3,23,50,24,25,33,65,147,1734,252,-1
371,3932.6,3829.3,2496.31,2445.65,3,3,25,50,23,25,35,72,215,2006,259,-1
372,3932.6,3829.3,2492.01,2479.2,2,3,30,50,19,25,40,74,299,2194,534,-1
373,3932.6,3829.3,2487.12,2487.32,3,3,50,31,20,25,41,70,200,2001,175,-1
374,3932.6,3702.5,2485.76,2496.14,2,2,22,20,21,25,2,35,113,1630,127,-1
375,3932.6,3702.5,2510.43,2496.6,3,3,33,25,20,25,18,50,259,1744,106,-1
376,3932.6,3862.5,2530.42,2516.58,3,3,50,50,23,25,60,91,140,3209,142,-1
377,3932.6,3862.5,2534.69,2531.15,3,2,21,50,24,25,31,64,193,2053,223,-1
378,3932.6,3862.5,2529.72,2544.4,2,3,22,50,24,25,32,66,117,2002,46,-1
379,3932.6,3862.5,2552.69,2535.78,3,3,50,26,25,25,36,53,123,2051,87,-1
380,3932.6,3862.5,2542.45,2526.65,2,2,36,20,25,25,16,53,200,1612,96,-1
381,3932.6,3862.5,2547.44,2518.88,3,3,30,26,25,25,16,46,222,1480,90,-1
382,4066.0,4376.0,2534.28,2547.35,3,3,25,50,13,15,35,70,237,2323,170,-1
383,4980.1,4376.0,2528.91,2558.81,3,3,21,29,1,16,10,44,158,1649,67,-1
384,4980.1,4376.0,2548.94,2565.27,2,2,50,30,1,13,40,61,19,2790,14,-1
385,4980.1,4376.0,2559.51,2567.35,2,2,50,50,1,12,60,82,56,3230,41,-1
386,4980.1,4376.0,2576.01,2582.12,2,2,50,50,1,12,60,81,85,3003,67,-1
387,4980.1,4376.0,2574.93,2578.6,3,3,50,50,1,10,60,86,117,2505,49,-1
388,4980.1,4376.0,2597.5,2598.92,3,2,50,50,1,10,60,85,118,2914,121,-1
389,4980.1,4376.0,2610.22,2594.54,3,3,50,50,1,11,60,88,97,2944,65,-1
390,4980.1,4376.0,2616.33,2609.56,2,2,50,50,1,11,60,92,100,3368,98,-1
391,4980.1,4376.0,2612.25,2621.25,2,2,50,23,1,11,33,61,129,2531,107,-1
392,4980.1,4376.0,2630.52,2596.58,2,2,21,24,1,8,5,31,27,2041,10,-1
393,4980.1,4376.0,2637.31,2589.22,2,2,20,20,1,8,0,30,26,1650,36,-1
394,4980.1,4376.0,2627.94,2585.52,2,2,33,21,1,7,14,30,7,1860,35,-1
395,4980.1,4376.0,2623.11,2590.47,2,2,20,21,1,7,1,29,2,1854,1,-1
396,4980.1,3862.5,2634.31,2590.25,2,2,21,32,1,25,13,40,9,2312,6,-1
397,4980.1,3862.5,2631.05,2580.63,2,2,20,20,1,25,0,24,2,1856,0,-1
398,4980.1,3862.5,2612.99,2603.39,2,2,21,20,1,25,1,23,5,1962,8,-1
399,4980.1,3862.5,2607.28,2610.88,2,2,20,20,1,25,0,24,6,1752,0,-1
400,4980.1,3862.5,2587.37,2596.06,2,2,24,20,1,25,4,25,6,1964,0,-1
401,4980.1,3862.5,2594.38,2566.91,2,2,20,20,1,25,0,21,3,1673,6,-1
402,4980.1,3862.5,2596.21,2575.27,2,2,20,21,1,25,1,22,4,1935,1,-1
403,4980.1,3862.5,2581.79,2541.75,2,2,20,20,1,25,0,17,2,1851,0,-1
404,4980.1,3862.5,2575.79,2516.31,2,2,20,20,1,25,0,23,6,1441,0,-1
405,3932.6,3862.5,2538.77,2500.95,2,2,20,20,25,25,0,16,5,1451,0,-1
406,3932.6,3862.5,2523.64,2472.32,2,2,20,20,25,25,0,15,0,1428,0,-1
407,3932.6,3862.5,2541.38,2459.79,2,2,20,20,25,25,0,21,5,1345,0,-1
408,3932.6,3862.5,2512.31,2429.13,2,2,20,20,25,25,0,15,2,1414,0,-1
409,3932.6,3862.5,2510.57,2402.32,2,2,21,20,25,25,1,22,3,1650,0,-1
410,3932.6,3862.5,2500.47,2382.79,2,2,20,20,25,25,0,23,2,1611,0,-1
411,3813.3,3862.5,2471.79,2379.86,2,2,21,20,25,25,1,24,3,1409,0,-1
412,3813.3,3862.5,2481.92,2406.26,2,2,20,20,25,25,0,22,0,2023,0,-1
413,3813.3,3790.1,2491.71,2408.74,2,2,20,20,25,25,0,23,4,1803,0,-1
414,3813.3,3790.1,2492.48,2410.58,2,2,21,20,25,25,1,24,2,1974,0,-1
415,3813.3,3776.0,2469.35,2397.83,2,2,20,20,25,25,0,22,2,1321,0,-1
416,3813.3,3776.0,2463.59,2393.24,2,2,20,20,25,25,0,22,0,1834,0,-1
417,3813.3,3776.0,2466.39,2442.38,2,2,20,22,25,25,2,28,8,1944,0,-1
418,3813.3,3664.5,2468.03,2456.59,2,2,20,20,25,25,0,25,2,1573,0,-1
419,3813.3,3160.0,2441.97,2432.44,2,2,21,20,25,25,1,20,0,1607,0,-1
420,3813.3,3160.0,2445.19,2438.29,2,2,21,26,25,25,7,31,9,1674,55,-1
421,3813.3,3614.1,2456.97,2435.63,2,3,50,50,25,25,60,86,83,3355,173,-1
422,3813.3,3614.1,2476.73,2448.73,2,2,41,32,25,25,33,54,49,2284,6,-1
423,3226.6,3614.1,2466.03,2431.81,2,2,21,20,25,25,1,21,0,1664,34,-1
424,3226.6,3614.1,2485.15,2425.02,2,2,20,50,25,25,30,38,4,2317,1,-1
425,3226.6,4504.5,2492.11,2461.71,2,3,35,39,25,4,34,68,60,2599,15,-1
426,3167.8,4504.5,2508.91,2477.34,2,3,24,35,25,6,19,48,38,2181,29,-1
427,3167.8,4504.5,2529.25,2513.27,3,3,50,50,25,6,60,84,88,3149,33,-1
428,3167.8,3994.5,2527.02,2519.43,3,3,50,50,25,25,60,84,148,3374,51,-1
429,3184.6,3994.5,2546.28,2521.4,2,2,50,50,25,25,60,89,89,3619,32,-1
430,3863.1,3994.5,2539.89,2538.41,3,3,50,50,25,25,60,85,127,2691,47,-1
431,3863.1,3994.5,2544.27,2561.14,3,3,50,50,25,24,60,89,156,2637,48,-1
432,3863.1,3994.5,2552.23,2575.48,3,3,50,50,25,24,60,88,129,2943,57,-1
433,3863.1,3994.5,2559.18,2584.88,3,3,50,50,25,25,60,85,133,2848,72,-1
434,3964.7,3994.5,2566.49,2604.87,3,3,50,50,25,25,60,92,156,2654,70,-1
435,4017.8,3923.4,2582.99,2611.02,3,3,50,50,21,25,60,83,110,2803,126,-1
436,4017.8,3923.4,2598.41,2630.14,3,3,50,50,22,25,60,93,165,2761,127,-1
437,4017.8,3923.4,2597.94,2644.49,3,3,50,50,20,25,60,87,174,2812,94,-1
438,4017.8,3923.4,2598.44,2649.91,3,3,50,50,20,25,60,84,220,2243,94,-1
439,4017.8,3923.4,2611.99,2638.91,3,3,50,50,21,25,60,89,177,2647,164,-1
440,4017.8,3923.4,2605.17,2639.86,3,3,50,50,20,25,60,89,135,2387,101,-1
441,4017.8,3923.4,2613.29,2644.04,3,2,50,50,18,25,60,88,111,2566,64,-1
442,4017.8,3738.1,2610.02,2635.58,2,2,50,50,19,25,60,70,99,2509,49,-1
443,4017.8,3738.1,2615.02,2642.35,3,3,50,50,21,25,60,84,170,2358,248,-1
444,4017.8,3738.1,2599.18,2639.44,2,2,50,50,18,25,60,82,170,1975,267,-1
445,4017.8,3956.7,2593.9,2645.03,2,3,50,50,19,25,60,72,84,2992,101,-1
446,4017.8,4096.1,2606.13,2663.29,3,3,50,50,19,18,60,84,192,2410,103,-1
447,4017.8,4096.1,2603.41,2671.44,3,3,50,50,19,19,60,88,142,2410,52,-1
448,4128.8,4096.1,2622.06,2662.19,3,3,50,50,12,18,60,81,109,2645,94,-1
449,4128.8,4096.1,2648.89,2680.31,3,3,50,50,12,21,60,86,139,2412,99,-1
450,4373.1,4096.1,2662.97,2673.91,3,3,50,50,11,18,60,77,52,3210,86,-1
451,4128.8,4096.1,2657.43,2681.87,3,3,50,50,10,17,60,86,114,2553,98,-1
452,4128.8,4096.1,2624.39,2647.58,2,2,20,27,9,17,7,17,0,2059,53,-1
453,4128.8,4096.1,2587.83,2615.57,2,2,21,50,9,17,31,17,0,1976,1,-1
454,4128.8,4096.1,2564.45,2616.12,2,2,50,50,7,20,60,54,26,3173,128,-1
455,4128.8,4096.1,2553.79,2581.48,2,2,22,25,6,19,7,15,3,2008,10,-1
456,4128.8,4096.1,2523.76,2549.32,2,2,50,26,6,19,36,19,0,2204,38,-1
457,4128.8,4096.1,2508.36,2502.14,2,2,20,22,6,18,2,13,0,1668,28,-1
458,4017.8,4096.1,2455.01,2470.24,2,2,21,21,14,18,2,13,0,1395,205,-1
459,4017.8,4096.1,2428.11,2446.11,2,2,20,50,12,18,30,14,0,1670,54,-1
460,4017.8,4096.1,2395.31,2387.86,2,2,41,50,12,17,51,12,0,1571,131,-1
461,4017.8,4096.1,2424.51,2408.5,2,2,50,50,13,16,60,66,41,3292,82,-1
462,4017.8,4096.1,2378.77,2363.9,2,2,50,50,13,14,60,10,0,1398,19,-1
463,4017.8,4096.1,2368.65,2353.86,2,2,21,21,12,14,2,18,2,1581,64,-1
464,3866.4,4096.1,2389.93,2365.64,2,2,50,50,25,15,60,69,40,2999,190,-1
465,3866.4,4096.1,2348.46,2316.98,2,2,26,50,25,13,36,9,0,1090,1,-1
466,3866.4,4096.1,2314.96,2320.83,2,2,28,29,25,14,17,21,4,1953,95,-1
467,3866.4,4096.1,2291.15,2314.3,2,2,32,50,25,15,42,19,2,1470,41,-1
468,3866.4,4096.1,2244.5,2298.4,2,2,22,50,25,15,32,10,0,1308,53,-1
469,3866.4,4096.1,2205.4,2283.46,2,2,24,35,25,12,19,19,0,1490,86,-1
470,3866.4,4096.1,2192.1,2271.96,2,2,25,22,25,13,7,18,2,1703,103,-1
471,3866.4,4096.1,2201.02,2243.63,2,2,50,27,25,12,37,23,2,2103,61,-1
472,3866.4,4096.1,2168.55,2237.51,2,2,24,26,25,12,10,16,0,1272,109,-1
473,3866.4,4096.1,2150.18,2186.35,2,2,44,50,25,11,54,23,35,1799,234,-1
474,3866.4,4096.1,2177.05,2221.24,2,2,50,50,25,12,60,59,54,3211,361,-1
475,3866.4,4096.1,2199.28,2241.53,2,2,50,50,25,11,60,72,74,3267,243,-1
476,3866.4,4096.1,2221.24,2285.88,2,2,50,50,25,11,60,62,92,3303,177,-1
477,3866.4,4096.1,2203.21,2272.65,2,2,50,50,25,11,60,16,0,1867,122,-1
478,3898.9,4096.1,2245.7,2311.34,3,2,50,50,25,11,60,67,86,3889,152,-1
479,3898.9,4096.1,2217.77,2261.29,2,2,49,50,25,10,59,11,0,1709,71,-1
480,3898.9,4096.1,2202.44,2264.93,2,2,50,50,25,9,60,24,8,1895,164,-1
481,3898.9,3988.8,2201.41,2283.79,2,2,50,50,25,20,60,41,10,3321,180,-1
482,3898.9,3988.8,2226.56,2297.77,2,2,50,50,25,23,60,34,37,2395,84,-1
483,3866.4,3302.3,2230.83,2286.96,2,2,50,50,25,25,60,20,0,1732,12,-1
484,3866.4,3302.3,2268.11,2310.65,3,3,50,50,25,25,60,58,95,3894,91,-1
485,3866.4,3302.3,2259.98,2305.68,2,2,50,50,25,25,60,20,0,1216,159,-1
486,3797.9,3302.3,2269.29,2333.73,2,2,50,50,25,25,60,53,91,2878,104,-1
487,3797.9,3302.3,2262.22,2340.97,2,2,50,50,25,25,60,22,1,2383,66,-1
488,3797.9,3302.3,2280.56,2369.71,2,2,50,50,25,25,60,56,47,3252,73,-1
489,3797.9,3302.3,2269.66,2341.75,2,2,50,50,25,25,60,17,0,1337,1,-1
490,3797.9,3302.3,2296.7,2368.65,2,2,50,50,25,25,60,71,145,3482,310,-1
491,3129.2,3187.2,2325.36,2379.36,2,2,50,50,25,25,60,63,60,3537,146,-1
492,3129.2,3187.2,2312.67,2360.18,2,2,50,50,25,25,60,38,12,2512,136,-1
493,3129.2,3187.2,2296.76,2353.01,2,2,50,50,25,25,60,14,0,1694,64,-1
494,3138.7,3278.7,2309.11,2378.54,2,2,50,50,25,25,60,57,27,3235,228,-1
495,3138.7,3248.7,2332.35,2388.06,2,2,50,50,25,25,60,31,36,2994,182,-1
496,3138.7,3248.7,2338.66,2401.43,2,2,50,50,25,25,60,56,28,3755,227,-1
497,4059.4,3218.7,2372.83,2419.89,3,3,50,50,13,25,60,80,56,3697,235,-1
498,4759.5,4559.5,2399.16,2441.3,3,3,50,50,2,2,60,47,4,3153,170,-1
499,4759.5,4559.5,2424.17,2461.23,2,2,50,50,2,2,60,65,28,3622,325,-1
500,4759.5,4559.5,2468.47,2481.61,3,2,50,50,2,2,60,75,17,3637,208,-1
501,4759.5,3819.5,2465.42,2483.1,2,2,50,50,2,25,60,71,11,3616,272,-1
502,4759.5,4058.2,2477.41,2493.33,3,3,50,50,2,11,60,74,22,3596,244,-1
503,4759.5,4058.2,2483.52,2508.28,3,2,50,50,3,12,60,70,37,3956,275,-1
504,4759.5,4058.2,2542.22,2543.74,3,3,50,50,5,15,60,78,41,3781,473,-1
505,4759.5,4058.2,2564.34,2553.54,2,3,50,50,5,13,60,76,52,3572,287,-1
506,4759.5,4058.2,2576.06,2593.37,3,3,50,50,5,14,60,85,28,3392,195,-1
507,4759.5,4058.2,2579.67,2603.66,3,2,50,50,4,16,60,65,10,3526,310,-1
508,4759.5,4056.7,2580.85,2603.45,2,2,50,50,4,14,60,74,9,3521,265,-1
509,4759.5,4056.7,2603.58,2602.77,2,2,50,50,4,14,60,60,2,3365,308,-1
510,4759.5,4056.7,2611.3,2620.75,3,3,50,50,4,15,60,71,84,3201,406,-1
511,4759.5,3889.6,2614.1,2619.28,2,3,50,50,3,25,60,73,20,3459,297,-1
512,4759.5,3886.8,2615.94,2620.12,3,3,50,50,4,25,60,79,69,3201,353,-1
513,4759.5,4139.6,2637.99,2629.95,3,3,50,50,5,8,60,67,12,3870,467,-1
514,4759.5,3949.6,2637.52,2617.57,2,2,50,50,5,25,60,64,5,3075,475,-1
515,4759.5,3949.6,2642.6,2616.5,2,2,23,50,5,25,33,38,0,2442,166,-1
516,4759.5,3949.6,2646.61,2620.8,3,3,50,50,5,25,60,71,41,3459,550,-1
517,4759.5,4296.7,2604.53,2637.65,3,3,50,50,5,5,60,65,26,2988,549,-1
518,4759.5,4296.7,2591.8,2643.99,3,3,50,50,5,8,60,73,41,2841,517,-1
519,4759.5,4296.7,2568.93,2625.65,2,2,50,50,5,8,60,54,0,3227,479,-1
520,4759.5,4296.7,2564.61,2613.82,3,3,50,50,4,9,60,78,65,2989,617,-1
521,4759.5,4296.7,2579.79,2630.65,3,3,50,50,4,10,60,83,117,3254,406,-1
522,4759.5,4296.7,2602.98,2628.81,3,3,50,50,4,13,60,86,59,2713,741,-1
523,4759.5,4296.7,2604.33,2633.17,3,3,50,50,7,14,60,86,103,3162,785,-1
524,4759.5,4296.7,2606.66,2634.06,3,3,50,50,7,16,60,85,211,3159,747,-1
525,3932.4,4296.7,2584.96,2638.44,3,3,50,50,25,15,60,82,254,2988,892,-1
526,3932.4,4296.7,2573.73,2636.1,3,3,50,50,25,13,60,86,222,3292,843,-1
527,3968.9,4296.7,2595.12,2653.8,3,3,50,50,25,21,60,89,312,3193,956,-1
528,3968.9,4296.7,2619.28,2645.22,3,3,50,50,25,21,60,82,170,3282,865,-1
529,3906.7,4439.4,2614.85,2627.4,3,3,50,50,25,18,60,78,187,3349,784,-1
530,4132.2,4439.4,2616.32,2615.97,3,3,50,50,19,17,60,85,77,3068,872,-1
531,4132.2,4439.4,2607.79,2584.92,3,3,50,50,18,11,60,89,208,3056,924,-1
532,4177.3,4439.4,2627.95,2592.17,3,3,50,50,20,12,60,73,280,3340,869,-1
533,4177.3,4296.7,2615.3,2583.95,3,3,50,50,23,14,60,75,266,2977,920,-1
534,4177.3,4296.7,2616.17,2565.53,3,3,50,50,22,13,60,82,438,3430,879,-1
535,4177.3,4296.7,2599.91,2565.32,3,3,50,50,21,15,60,96,252,3300,667,-1
536,4177.3,4296.7,2605.18,2562.63,3,3,50,50,22,14,60,82,357,3412,760,-1
537,4177.3,4296.7,2587.2,2553.42,3,3,50,50,22,12,60,73,351,3567,867,-1
538,4177.3,4296.7,2591.93,2562.75,3,3,50,50,24,14,60,85,517,3437,1178,-1
539,4177.3,4276.7,2598.12,2566.33,3,3,50,50,25,14,60,94,511,3591,924,-1
540,4177.3,4439.0,2633.58,2571.0,3,3,50,50,25,14,60,91,628,3780,819,-1
541,4027.3,4276.7,2611.1,2572.86,3,3,50,50,25,17,60,74,666,3786,687,-1
542,4114.6,4276.7,2616.93,2612.4,3,3,50,50,25,20,60,86,808,3791,840,-1
543,4114.6,4276.7,2631.43,2626.01,3,3,50,50,25,22,60,82,558,3340,919,-1
544,4114.6,4276.7,2587.59,2594.51,3,3,50,50,25,21,60,79,1661,3675,1037,-1
545,4114.6,4276.7,2580.34,2585.75,3,3,50,50,25,21,60,82,659,3389,915,-1
546,4114.6,4276.7,2597.98,2595.83,3,3,50,50,25,21,60,90,808,3354,938,-1
547,5087.8,4276.7,2622.51,2599.48,3,3,50,50,2,20,60,85,372,3732,784,-1
548,5087.8,4276.7,2616.74,2597.15,3,3,50,50,2,20,60,68,613,3647,1117,-1
549,5087.8,4276.7,2586.28,2567.6,3,3,50,50,2,18,60,68,468,4062,896,-1
550,5087.8,4276.7,2564.23,2578.32,2,3,50,50,2,18,60,81,506,4374,1350,-1
551,5087.8,4276.7,2560.22,2570.99,3,3,50,50,3,19,60,71,691,4420,1010,-1
552,5087.8,4276.7,2564.01,2531.25,2,3,50,50,3,16,60,56,784,3564,975,-1
553,4135.5,4276.7,2521.58,2499.48,2,3,50,50,23,16,60,65,775,3510,1423,-1
554,4135.5,4276.7,2518.8,2459.54,2,2,50,50,22,16,60,62,1221,3398,1071,-1
555,4135.5,4276.7,2483.77,2442.84,3,3,50,50,24,15,60,56,1390,3287,1185,-1
556,4135.5,4276.7,2461.85,2449.75,3,3,50,50,20,15,60,67,735,3899,1113,-1
557,4135.5,4276.7,2431.24,2421.62,2,3,50,50,18,14,60,70,785,3971,1129,-1
558,4135.5,4292.7,2385.78,2417.32,3,3,50,50,14,16,60,72,1429,4111,903,-1
559,4288.6,4292.7,2383.97,2409.41,3,2,50,50,14,16,60,63,914,3677,1170,-1
560,4288.6,4292.7,2355.18,2415.17,3,2,50,50,14,15,60,73,995,3593,1588,-1
561,4288.6,4292.7,2365.89,2445.04,3,3,50,50,16,15,60,75,1130,3369,1093,-1
562,4288.6,4292.7,2410.36,2478.26,3,3,50,50,17,18,60,77,488,3833,970,-1
563,4288.6,4292.7,2404.04,2485.31,3,3,50,50,15,18,60,80,546,3808,1236,-1
564,4288.6,4292.7,2433.27,2473.71,3,2,50,50,13,16,60,76,545,4055,1022,-1
565,4288.6,4467.2,2430.87,2469.79,3,3,50,50,11,14,60,75,256,3611,916,-1
566,4288.6,4467.2,2457.17,2495.2,3,3,50,50,12,12,60,80,327,4045,842,-1
567,5370.7,4467.2,2455.17,2511.66,3,3,50,50,1,15,60,79,485,4005,1033,-1
568,5370.7,4467.2,2443.86,2488.65,3,2,50,50,1,14,60,78,666,3835,1137,-1
569,5370.7,4467.2,2357.94,2450.67,3,3,50,50,1,15,60,63,2259,2848,1151,-1
570,5370.7,4467.2,2355.89,2398.08,2,2,50,50,1,15,60,64,2461,3353,901,-1
571,4296.9,4292.7,2283.58,2305.41,2,3,50,50,9,14,60,67,2057,3192,1160,-1
572,4296.9,4967.9,2264.91,2303.89,3,3,50,50,10,4,60,82,1403,3546,1090,-1
573,4296.9,4967.9,2227.2,2268.39,2,3,50,50,10,4,60,74,1938,3229,1230,-1
574,4296.9,4292.7,2212.8,2172.51,3,3,50,50,11,13,60,74,2151,3432,998,-1
575,4296.9,4292.7,2159.97,2052.16,3,2,50,50,10,10,60,48,3278,2453,809,-1
576,4296.9,4276.7,2090.11,1953.82,2,2,50,50,10,9,60,45,2855,2139,1088,-1
