gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,winner
4244,3412.1,3311.9,219.08,217.79,3,3,50,50,-1
4245,3362.0,3312.6,221.98,190.26,4,4,50,50,-1
4246,3295.5,3275.7,194.0,194.81,3,3,50,50,-1
4247,3335.7,3251.2,195.1,215.59,3,3,50,50,-1
4248,3300.0,3327.7,184.37,176.53,3,3,50,50,-1
4249,4156.8,3261.7,210.48,182.03,4,3,50,50,-1
4250,4070.9,4068.9,194.09,208.58,4,4,50,50,-1
4251,3148.0,3186.7,180.51,206.32,3,3,50,50,-1
4252,3360.8,3409.9,229.78,218.15,3,3,50,50,-1
4253,3146.9,3032.4,187.78,175.23,3,3,50,50,-1
4254,3175.0,3167.1,187.1,183.72,3,3,50,50,-1
4255,4087.6,3312.0,197.33,183.17,4,4,50,50,-1
4256,4236.2,3312.3,200.79,196.07,4,3,50,50,-1
4257,4062.1,3192.6,192.64,184.17,4,3,50,50,-1
4258,3469.0,3197.6,193.89,175.27,3,3,50,50,-1
4259,3462.1,3310.5,215.48,202.33,3,3,50,50,-1
4260,3181.9,3187.6,186.78,183.94,3,3,50,50,-1
4261,3312.6,3362.5,208.75,198.19,3,3,50,50,-1
4262,3385.3,3279.9,224.86,192.69,3,3,50,50,-1
4263,3290.3,3378.8,201.47,202.73,3,3,50,50,-1
4264,3312.4,3362.3,219.97,202.37,3,3,50,50,-1
4265,3210.9,3310.8,177.74,185.31,4,4,50,50,-1
4266,3245.4,3127.6,173.84,166.56,3,3,50,50,-1
4267,3137.1,3179.0,190.69,173.93,3,3,50,50,-1
4268,3260.9,3359.6,196.77,191.86,3,3,50,50,-1
4269,3311.8,3262.2,171.44,190.05,4,4,50,50,-1
4270,3312.2,3312.3,219.54,184.07,3,3,50,50,-1
4271,3362.5,4086.1,195.25,207.0,3,4,50,50,-1
4272,3254.8,3209.9,178.07,170.3,3,3,50,50,-1
4273,3162.5,3311.4,196.39,199.36,3,3,50,50,-1
4274,3882.8,3233.8,196.57,188.73,4,4,50,50,-1
4275,3407.5,3361.7,205.87,213.52,3,3,50,50,-1
4276,3395.2,3229.8,208.23,217.06,4,4,50,50,-1
4277,3362.2,3312.6,213.63,217.29,3,4,50,50,-1
4278,4056.4,4038.6,217.26,212.34,4,4,50,50,-1
4279,4236.8,3310.9,213.16,179.31,4,3,50,50,-1
4280,4085.6,3312.2,217.09,207.7,4,3,50,50,-1
4281,3311.4,3310.9,214.4,172.22,3,3,50,50,-1
4282,3212.6,3310.9,189.77,199.78,3,3,50,50,-1
4283,4161.7,4085.8,211.39,202.42,4,4,50,50,-1
4284,3199.8,3142.6,190.54,184.79,3,3,50,50,-1
4285,3334.1,3271.6,218.43,191.61,3,3,50,50,-1
4286,3369.3,3369.2,208.42,216.54,3,3,50,50,-1
4287,3283.7,3229.2,224.89,198.08,3,3,50,50,-1
4288,3295.6,3319.7,230.48,214.43,3,3,50,50,-1
4289,3754.2,3958.4,221.19,199.81,4,4,50,50,-1
4290,4016.7,4127.6,199.36,205.55,4,4,50,50,-1
4291,3510.8,3312.6,213.14,190.72,4,4,50,50,-1
4292,3411.1,3410.6,244.08,223.09,3,3,50,50,-1
4293,3362.5,3312.4,216.37,207.68,3,3,50,50,-1
4294,3311.6,3312.2,211.97,213.86,3,3,50,50,-1
4295,3340.2,3339.0,234.8,221.55,3,3,50,50,-1
4296,3409.3,3257.4,208.06,182.8,3,3,50,50,-1
4297,3218.9,3391.8,196.9,195.35,3,3,50,50,-1
4298,3404.1,3412.2,220.39,221.05,3,3,50,50,-1
4299,4068.7,3286.3,237.21,231.46,4,4,50,50,-1
4300,3294.2,3281.0,226.22,208.82,3,3,50,50,-1
4301,3208.8,3241.4,197.13,202.9,3,3,50,50,-1
4302,3462.2,3362.4,245.36,238.55,4,4,50,50,-1
4303,3311.5,4087.3,225.04,245.07,4,4,50,50,-1
4304,3461.0,3311.4,214.51,221.95,3,3,50,50,-1
4305,4236.6,3359.0,236.09,202.87,4,4,50,50,-1
4306,3411.9,3585.1,216.61,230.49,3,4,50,50,-1
4307,3327.2,3329.5,223.54,213.68,4,4,50,50,-1
4308,3270.9,4064.9,209.85,211.91,3,4,50,50,-1
4309,3411.4,3311.5,189.29,192.49,3,3,50,50,-1
4310,3410.9,4160.8,220.89,233.87,4,4,50,50,-1
4311,3362.6,3310.6,223.3,204.2,3,3,50,50,-1
4312,3295.3,3173.7,192.31,165.49,3,3,50,50,-1
4313,3310.0,3261.4,213.34,190.5,3,3,50,50,-1
4314,4035.5,4015.8,215.04,205.07,4,4,50,50,-1
4315,3361.7,3312.0,197.7,195.99,3,3,50,50,-1
4316,3372.3,3165.3,195.51,183.45,3,3,50,50,-1
4317,4152.1,3165.7,203.41,175.26,4,4,50,50,-1
4318,3271.7,3285.4,200.33,207.25,3,3,50,50,-1
4319,3162.6,3312.1,183.17,197.28,3,3,50,50,-1
4320,3266.5,3168.0,201.53,180.08,3,3,50,50,-1
4321,3343.5,3263.8,197.45,185.57,3,3,50,50,-1
4322,3270.9,3375.2,220.3,192.1,4,4,50,50,-1
4323,3248.9,3125.9,198.29,199.37,3,3,50,50,-1
4324,3286.8,3217.5,194.47,188.09,4,3,50,50,-1
4325,3339.8,3241.8,200.33,185.78,3,3,50,50,-1
4326,3282.1,3210.2,230.26,187.84,3,3,50,50,-1
4327,3908.0,4046.0,224.55,202.65,4,4,50,50,-1
4328,3312.1,3994.8,196.07,202.45,3,4,50,50,-1
4329,3277.1,3384.0,218.77,213.0,3,3,50,50,-1
4330,3193.1,4189.3,198.31,205.57,4,4,50,50,-1
4331,3240.3,4000.3,216.96,247.25,4,4,50,50,-1
4332,4002.0,4082.5,193.89,224.17,4,4,50,50,-1
4333,3325.7,3343.9,201.19,207.0,3,3,50,50,-1
4334,3279.8,3275.0,201.47,194.15,3,3,50,50,-1
4335,3229.7,3300.4,201.12,212.62,3,3,50,50,-1
4336,3225.7,3221.9,197.3,195.06,3,3,50,50,-1
4337,3198.0,3300.0,204.63,213.33,3,3,50,50,-1
4338,4113.6,3998.4,216.34,218.28,4,4,50,50,-1
4339,3347.4,3205.7,203.07,213.3,3,3,50,50,-1
4340,3234.8,3092.4,186.06,184.75,3,3,50,50,-1
4341,3114.4,2374.3,175.47,171.27,3,2,50,50,-1
4342,3122.6,2935.7,188.18,166.99,3,3,50,50,-1
4343,3379.9,3236.6,208.01,223.67,3,3,50,50,-1
4344,3232.0,3386.8,189.35,193.4,3,3,50,50,-1
4345,3292.6,3142.6,196.75,196.8,3,3,50,50,-1
4346,3143.1,3182.2,185.78,191.24,3,3,50,50,-1
4347,4058.8,3124.7,213.05,178.66,4,4,50,50,-1
4348,3240.1,3240.8,198.09,199.05,3,3,50,50,-1
4349,3201.4,3272.2,177.81,201.69,3,3,50,50,-1
4350,4061.7,3225.2,214.13,190.88,4,4,50,50,-1
4351,3298.5,3284.8,210.15,195.93,3,3,50,50,-1
4352,3283.0,3287.2,195.36,199.24,3,3,50,50,-1
4353,4051.1,4095.6,224.49,207.56,4,4,50,50,-1
4354,3980.5,4019.5,216.79,240.68,4,4,50,50,-1
4355,3250.0,3231.0,189.86,191.88,4,4,50,50,-1
4356,3273.2,3236.9,195.05,202.53,3,3,50,50,-1
4357,3286.1,3173.1,208.3,199.99,3,3,50,50,-1
4358,3395.2,3146.6,213.18,198.97,3,3,50,50,-1
4359,3216.9,3098.8,204.37,192.55,3,3,50,50,-1
4360,3150.0,3352.7,186.12,199.98,3,3,50,50,-1
4361,3113.3,3083.9,186.3,177.64,3,3,50,50,-1
4362,4148.6,4034.1,192.62,220.55,4,4,50,50,-1
4363,3228.0,3150.0,215.62,180.06,3,3,50,50,-1
4364,4131.2,3242.3,211.32,208.15,4,3,50,50,-1
4365,3240.0,3286.4,201.47,198.54,3,3,50,50,-1
4366,3371.4,3238.6,195.66,200.92,3,3,50,50,-1
4367,3484.4,3235.3,190.43,203.36,3,3,50,50,-1
4368,3294.6,3120.0,191.35,180.0,3,3,50,50,-1
4369,3237.4,3245.6,188.73,201.7,3,3,50,50,-1
4370,3154.4,3101.6,192.74,184.89,3,3,50,50,-1
4371,3239.8,3304.4,195.09,208.17,3,3,50,50,-1
4372,3130.9,3106.2,195.39,192.03,3,3,50,50,-1
4373,3231.6,3345.9,193.11,193.71,3,3,50,50,-1
4374,3275.4,3199.3,203.08,190.23,3,3,50,50,-1
4375,3242.1,4041.9,209.54,220.25,3,4,50,50,-1
4376,3252.9,4054.3,189.34,200.95,4,4,50,50,-1
4377,3300.0,3247.6,193.15,188.97,3,3,50,50,-1
4378,3963.4,3253.6,200.23,204.53,4,4,50,50,-1
4379,3261.8,3300.0,202.0,191.2,3,3,50,50,-1
4380,3128.4,3067.5,183.37,182.81,3,3,50,50,-1
4381,4042.8,3259.6,207.24,200.91,4,3,50,50,-1
4382,3371.3,3217.6,214.84,183.21,3,3,50,50,-1
4383,3081.3,3138.9,182.24,195.05,3,3,50,50,-1
4384,3209.7,3181.4,193.4,195.3,3,3,50,50,-1
4385,3227.5,3296.6,189.23,203.16,3,3,50,50,-1
4386,4139.5,3137.9,195.85,188.01,4,3,50,50,-1
4387,3148.8,3220.9,183.6,197.12,3,4,50,50,-1
4388,3132.0,3278.5,188.77,196.28,3,3,50,50,-1
4389,3185.5,3199.4,195.75,180.82,3,3,50,50,-1
4390,3289.7,3162.0,194.05,193.18,3,3,50,50,-1
4391,3201.3,3188.4,192.12,188.64,3,3,50,50,-1
4392,3193.2,3189.3,198.8,200.09,3,3,50,50,-1
4393,3237.2,3296.0,201.62,200.27,3,3,50,50,-1
4394,3150.0,3148.0,201.1,191.93,3,3,50,50,-1
4395,3315.2,3145.5,223.81,208.13,3,3,50,50,-1
4396,3121.0,3138.9,184.29,178.73,3,3,50,50,-1
4397,3300.0,3379.6,200.06,202.82,3,3,50,50,-1
4398,3211.0,3299.8,199.56,196.41,3,3,50,50,-1
4399,3168.9,3224.7,186.76,192.54,3,3,50,50,-1
4400,3291.9,3251.4,212.66,212.89,4,4,50,50,-1
4401,3197.1,3255.8,195.09,195.67,3,3,50,50,-1
4402,3195.5,3241.7,189.73,192.16,3,3,50,50,-1
4403,3236.1,3224.4,206.25,186.6,3,3,50,50,-1
4404,3178.7,3250.0,196.98,194.3,3,3,50,50,-1
4405,3108.1,3120.3,176.3,183.69,3,3,50,50,-1
4406,3248.6,3238.5,206.56,191.8,3,3,50,50,-1
4407,3224.6,3298.4,192.79,218.66,3,3,50,50,-1
4408,3214.2,3237.2,211.95,197.75,3,3,50,50,-1
4409,3242.5,3140.6,191.32,200.24,3,3,50,50,-1
4410,3206.7,3292.3,212.08,204.36,3,3,50,50,-1
4411,3383.3,3285.3,214.85,200.03,3,3,50,50,-1
4412,4065.5,3298.9,222.96,188.53,4,4,50,50,-1
4413,3146.4,3178.0,185.94,185.61,3,3,50,50,-1
4414,3290.2,3361.3,217.02,218.2,3,3,50,50,-1
4415,3145.1,3237.9,184.78,188.41,3,3,50,50,-1
4416,3176.1,3137.3,185.6,201.68,3,3,50,50,-1
4417,3386.0,3288.9,207.45,207.23,3,3,50,50,-1
4418,3370.9,3196.6,199.73,187.55,4,3,50,50,-1
4419,3211.0,3297.9,199.65,196.37,3,3,50,50,-1
4420,3138.5,3246.4,178.82,174.67,3,3,50,50,-1
4421,3133.6,3250.0,178.37,184.15,3,3,50,50,-1
4422,3278.4,3250.0,187.77,211.29,3,3,50,50,-1
4423,3283.9,3164.1,215.95,170.48,3,3,50,50,-1
4424,3147.9,3245.0,183.43,192.75,3,3,50,50,-1
4425,4068.5,3137.1,196.9,195.74,4,3,50,50,-1
4426,3121.8,3193.2,186.68,192.76,3,3,50,50,-1
4427,3178.8,3124.1,207.71,205.5,3,3,50,50,-1
4428,3231.6,3142.3,184.31,178.32,3,3,50,50,-1
4429,4034.3,4020.4,188.2,195.34,4,4,50,50,-1
4430,3266.3,3332.1,211.33,207.86,4,3,50,50,-1
4431,3215.4,3264.9,189.3,178.29,3,3,50,50,-1
4432,3280.2,3182.8,198.05,173.93,3,3,50,50,-1
4433,3221.3,3283.7,190.4,206.6,3,3,50,50,-1
4434,3139.2,3153.4,181.6,179.76,3,3,50,50,-1
4435,3295.9,3244.7,209.54,196.92,3,3,50,50,-1
4436,4049.1,3126.4,199.44,172.71,4,4,50,50,-1
4437,3233.7,3191.4,204.78,174.25,3,3,50,50,-1
4438,3130.0,3169.7,178.25,179.27,3,3,50,50,-1
4439,3245.4,3216.1,178.18,176.16,3,3,50,50,-1
4440,3135.9,3125.4,179.23,162.25,3,3,50,50,-1
4441,3262.6,3161.3,180.54,182.6,3,3,50,50,-1
4442,3116.9,3107.9,180.72,181.08,3,3,50,50,-1
4443,3275.9,4068.7,197.92,205.94,3,4,50,50,-1
4444,2384.9,3132.0,175.77,175.69,2,3,50,50,-1
4445,3239.2,3238.5,189.3,183.11,3,3,50,50,-1
4446,3054.5,3080.9,175.52,189.87,3,4,50,50,-1
4447,3235.2,3237.6,194.58,196.27,3,3,50,50,-1
4448,3333.9,3184.5,190.5,175.86,3,3,50,50,-1
4449,3137.5,3235.9,191.24,190.75,3,3,50,50,-1
4450,3146.4,3138.2,180.57,180.9,3,3,50,50,-1
4451,3098.0,3386.6,188.01,195.48,3,3,50,50,-1
4452,3139.5,3183.9,160.74,165.57,3,3,50,50,-1
4453,3240.2,3229.1,199.86,217.36,3,3,50,50,-1
4454,2413.5,2437.2,176.6,174.51,3,3,50,50,-1
4455,3208.9,3121.1,191.97,178.76,3,3,50,50,-1
4456,4201.7,3220.8,203.54,175.86,4,3,50,50,-1
4457,2389.2,3149.3,178.13,181.15,2,3,50,50,-1
4458,3287.9,3296.1,214.58,214.17,3,3,50,50,-1
4459,3209.0,3261.9,205.75,206.07,3,3,50,50,-1
4460,3312.5,3309.7,184.91,185.28,3,3,50,50,-1
4461,3149.1,3113.4,189.36,175.79,3,3,50,50,-1
4462,3161.2,4086.9,194.94,213.77,4,4,50,50,-1
4463,3103.2,3157.3,178.85,179.37,3,3,50,50,-1
4464,3154.9,3300.9,163.25,176.58,3,3,50,50,-1
4465,3219.7,3269.7,199.91,194.73,3,3,50,50,-1
4466,3242.1,3134.3,185.9,181.63,3,3,50,50,-1
4467,3312.5,3311.2,177.24,205.0,3,3,50,50,-1
4468,3234.9,3361.0,187.69,194.46,4,3,50,50,-1
4469,3312.1,3311.9,173.77,185.35,3,3,50,50,-1
4470,2293.0,3235.3,175.13,185.16,3,3,50,50,-1
4471,3177.9,3126.9,182.36,187.7,3,3,50,50,-1
4472,2369.8,3126.9,174.85,177.87,3,3,50,50,-1
4473,3255.0,4033.8,195.36,193.7,4,4,50,50,-1
4474,3140.6,3066.7,182.64,174.43,3,3,50,50,-1
4475,3218.3,3125.8,204.82,193.57,3,3,50,50,-1
4476,3343.2,3113.7,177.26,178.26,3,3,50,50,-1
4477,3243.5,3248.3,225.67,197.34,3,3,50,50,-1
4478,3139.6,3219.8,182.8,187.74,3,3,50,50,-1
4479,3161.5,3162.2,169.87,157.83,3,3,50,50,-1
4480,4161.5,3311.5,213.1,215.67,4,4,50,50,-1
4481,3137.0,3130.6,183.18,193.82,3,3,50,50,-1
4482,3147.0,3136.9,186.79,177.76,3,3,50,50,-1
4483,3150.0,3180.4,198.47,180.92,3,3,50,50,-1
4484,3145.5,3232.8,191.79,193.64,3,3,50,50,-1
4485,3243.6,3297.4,185.79,197.26,3,3,50,50,-1
4486,3183.2,3118.1,185.18,178.46,3,3,50,50,-1
4487,2382.2,2385.1,175.45,175.11,3,2,50,50,-1
4488,4117.6,3281.9,204.56,195.38,4,3,50,50,-1
4489,3287.9,3264.8,188.05,180.21,3,3,50,50,-1
4490,2284.4,3273.4,175.34,191.42,3,3,50,50,-1
4491,3250.0,3109.5,177.84,176.43,3,3,50,50,-1
4492,3142.4,3248.8,165.13,183.88,3,3,50,50,-1
4493,3148.8,3278.0,201.47,180.23,3,3,50,50,-1
4494,3280.8,3382.9,196.53,190.64,3,3,50,50,-1
4495,3279.9,3311.9,191.23,184.44,3,3,50,50,-1
4496,3296.9,2288.5,152.06,141.16,3,2,50,50,-1
4497,3283.0,3185.7,190.71,175.57,3,3,50,50,-1
4498,3191.8,3358.4,197.69,192.36,4,3,50,50,-1
4499,3135.4,2350.0,186.5,175.27,3,3,50,50,-1
4500,3141.3,3053.7,189.68,177.79,3,3,50,50,-1
4501,3158.1,3126.7,182.19,184.53,3,3,50,50,-1
4502,3137.1,3221.2,200.97,176.62,3,3,50,50,-1
4503,3148.6,3314.0,187.63,185.47,3,3,50,50,-1
4504,3146.9,3062.9,185.58,176.44,3,3,50,50,-1
4505,3338.4,3167.3,210.69,184.34,3,3,50,50,-1
4506,3373.2,3136.0,188.91,182.29,3,3,50,50,-1
4507,3121.9,2301.7,179.54,171.81,3,2,50,50,-1
4508,4040.8,3140.1,184.58,178.85,4,3,50,50,-1
4509,3296.9,3283.4,203.14,199.4,3,3,50,50,-1
4510,3213.8,3150.0,190.67,192.35,3,3,50,50,-1
4511,3132.2,3126.2,181.02,179.17,3,3,50,50,-1
4512,3250.0,3262.1,202.44,194.41,3,3,50,50,-1
4513,2391.8,3255.9,176.1,183.28,2,3,50,50,-1
4514,3121.4,3343.3,182.67,191.02,3,3,50,50,-1
4515,3296.2,3190.1,185.66,182.91,3,3,50,50,-1
4516,3134.1,3228.1,184.78,195.25,3,3,50,50,-1
4517,3141.3,3157.5,182.92,195.19,3,3,50,50,-1
4518,3177.3,3150.0,185.68,193.35,3,3,50,50,-1
4519,3191.2,3079.4,178.73,174.25,4,3,50,50,-1
4520,3118.3,3245.3,184.66,192.81,3,3,50,50,-1
4521,2339.3,2361.2,174.75,173.97,2,2,50,50,-1
4522,3132.8,3140.9,185.84,194.12,3,3,50,50,-1
4523,3998.4,3449.3,202.67,186.52,4,3,50,50,-1
4524,3349.6,3229.8,181.47,182.17,3,3,50,50,-1
4525,3137.0,3152.9,176.21,183.0,3,3,50,50,-1
4526,3133.8,3228.4,187.39,205.59,3,3,50,50,-1
4527,3306.1,3271.7,186.17,189.56,3,3,50,50,-1
4528,4025.1,3306.7,212.26,202.89,4,3,50,50,-1
4529,3147.5,3246.3,179.74,191.08,3,3,50,50,-1
4530,3147.6,3283.4,192.7,196.29,3,3,50,50,-1
4531,2372.8,3132.9,167.64,180.42,3,3,50,50,-1
4532,3248.1,4005.2,203.04,209.45,3,4,50,50,-1
4533,3281.3,3137.3,191.47,200.37,3,3,50,50,-1
4534,3138.8,3163.1,173.58,165.91,3,3,50,50,-1
4535,3115.3,3142.4,183.92,178.52,3,3,50,50,-1
4536,3160.6,3309.5,193.23,201.22,3,3,50,50,-1
4537,4033.6,3226.5,187.72,180.32,4,3,50,50,-1
4538,3204.4,3887.4,205.51,192.92,4,4,50,50,-1
4539,3073.1,3694.4,162.85,173.33,4,4,50,50,-1
4540,2421.9,2691.3,162.63,166.64,3,3,50,50,-1
4541,3276.8,3124.7,194.15,177.71,4,4,50,50,-1
4542,3236.6,3289.6,205.54,180.72,3,3,50,50,-1
4543,3128.4,3055.1,183.41,177.7,3,3,50,50,-1
4544,3151.2,2327.2,180.07,174.84,3,3,50,50,-1
4545,4087.1,3492.9,208.22,177.83,4,4,50,50,-1
4546,3887.8,3101.9,191.9,174.97,4,4,50,50,-1
4547,3188.9,3098.6,176.44,177.29,3,3,50,50,-1
4548,3136.9,3146.4,184.03,197.59,3,3,50,50,-1
4549,3250.0,3202.9,196.35,185.7,3,3,50,50,-1
4550,3221.0,3246.6,181.31,175.01,3,4,50,50,-1
4551,3212.1,3018.0,166.0,155.78,3,3,50,50,-1
4552,3109.7,3147.6,182.84,184.34,3,3,50,50,-1
4553,3289.4,3237.8,182.23,179.85,3,3,50,50,-1
4554,3117.7,2393.2,178.78,171.37,3,2,50,50,-1
4555,3146.7,3132.2,176.26,174.43,3,3,50,50,-1
4556,3929.6,3240.1,186.56,179.73,4,3,50,50,-1
4557,2278.7,2331.2,172.33,172.52,2,2,50,50,-1
4558,4042.6,2258.6,188.65,170.66,4,3,50,50,-1
4559,3293.4,3240.9,178.59,172.81,3,3,50,50,-1
4560,3183.7,3242.3,187.65,181.34,3,3,50,50,-1
4561,3126.0,3139.4,177.63,174.88,3,3,50,50,-1
4562,2400.0,2269.5,177.29,170.61,2,2,50,50,-1
4563,2341.9,2393.6,170.44,172.41,2,2,50,50,-1
4564,3106.8,3115.3,177.72,179.92,3,3,50,50,-1
4565,3143.2,3112.3,184.08,175.74,3,3,50,50,-1
4566,3127.8,3150.0,183.25,194.07,3,3,50,50,-1
4567,3139.7,3145.6,184.6,187.51,3,3,50,50,-1
4568,3223.7,3275.6,180.19,185.33,3,3,50,50,-1
4569,3272.5,3270.5,193.42,188.44,3,3,50,50,-1
4570,3125.6,3120.7,177.63,185.96,3,3,50,50,-1
4571,3202.1,3186.7,180.71,189.02,3,3,50,50,-1
4572,4043.6,3348.6,201.07,195.09,4,3,50,50,-1
4573,3223.5,3232.1,189.6,164.93,3,3,50,50,-1
4574,3232.1,3214.2,196.53,174.27,3,3,50,50,-1
4575,3167.6,3348.2,175.21,183.92,3,3,50,50,-1
4576,3158.5,3397.0,186.8,198.6,3,3,50,50,-1
4577,3224.2,3140.9,174.95,177.62,3,3,50,50,-1
4578,3183.3,2962.1,183.48,172.1,3,3,50,50,-1
4579,3364.8,3294.9,197.42,191.89,3,3,50,50,-1
4580,3133.2,3206.5,194.36,184.34,3,3,50,50,-1
4581,4043.0,3225.9,201.87,216.42,4,3,50,50,-1
4582,3185.3,3129.1,179.35,178.28,3,3,50,50,-1
4583,3172.3,3087.8,184.09,190.33,3,3,50,50,-1
4584,4048.4,3215.8,185.45,176.7,4,4,50,50,-1
4585,3236.6,3153.1,200.16,190.31,3,3,50,50,-1
4586,3238.4,3137.1,180.81,176.96,4,3,50,50,-1
4587,3220.8,3355.5,210.21,187.85,3,3,50,50,-1
4588,3138.8,3128.6,185.1,178.23,3,3,50,50,-1
4589,3244.9,3122.9,185.29,175.23,3,3,50,50,-1
4590,3103.7,3193.5,192.83,190.95,3,3,50,50,-1
4591,3231.4,3073.1,187.5,196.25,3,3,50,50,-1
4592,3269.4,3132.0,181.35,178.73,3,3,50,50,-1
4593,3150.0,2864.3,180.82,166.17,4,4,50,50,-1
4594,3220.6,3111.5,170.32,187.9,3,3,50,50,-1
4595,3276.1,3105.7,187.31,187.18,3,3,50,50,-1
4596,3144.3,4059.5,181.1,199.51,4,4,50,50,-1
4597,3153.0,3101.2,184.67,189.25,3,3,50,50,-1
4598,3249.2,3182.3,187.56,181.68,3,3,50,50,-1
4599,3220.7,3199.4,204.79,193.01,3,3,50,50,-1
4600,3291.3,3189.1,196.68,187.41,3,3,50,50,-1
4601,3184.4,4220.4,180.35,215.4,4,4,50,50,-1
4602,3191.1,3237.4,180.24,189.75,3,3,50,50,-1
4603,3107.7,2329.3,176.52,168.74,3,2,50,50,-1
4604,3192.4,4020.3,199.58,199.88,4,4,50,50,-1
4605,3183.6,3130.7,192.67,192.28,3,3,50,50,-1
4606,3138.3,3104.7,177.32,182.68,3,3,50,50,-1
4607,2392.8,3144.8,176.22,175.58,3,3,50,50,-1
4608,3123.4,3337.4,183.14,181.01,3,3,50,50,-1
4609,3294.5,3096.4,187.43,170.84,3,3,50,50,-1
4610,3101.2,3198.6,182.74,186.71,3,3,50,50,-1
4611,3224.5,3245.9,173.11,190.58,3,3,50,50,-1
4612,3283.3,3131.6,189.84,197.42,3,3,50,50,-1
4613,3274.1,3265.6,195.41,188.46,3,3,50,50,-1
4614,2286.5,3137.9,162.79,172.05,3,3,50,50,-1
4615,4063.2,3242.5,199.72,191.97,4,4,50,50,-1
4616,2498.5,3223.9,173.13,174.45,3,3,50,50,-1
4617,3160.0,3221.2,189.7,189.34,3,4,50,50,-1
4618,4050.1,4177.1,207.25,179.76,4,4,50,50,-1
4619,3157.5,3236.0,192.38,184.63,3,3,50,50,-1
4620,3233.6,3131.3,189.29,183.91,3,3,50,50,-1
4621,3284.0,3237.0,181.37,189.39,3,3,50,50,-1
4622,3238.6,3327.5,188.14,184.94,3,3,50,50,-1
4623,2371.7,3117.0,171.41,174.28,2,3,50,50,-1
4624,3146.4,3740.9,191.91,199.45,4,4,50,50,-1
4625,3126.3,3126.0,183.15,176.7,3,3,50,50,-1
4626,3196.5,2891.4,177.78,176.92,3,3,50,50,-1
4627,3371.0,4052.9,193.11,191.6,3,4,50,50,-1
4628,3149.4,3281.8,168.38,176.37,3,3,50,50,-1
4629,3133.7,3161.8,192.89,189.09,3,3,50,50,-1
4630,3336.5,3068.9,200.58,170.98,3,3,50,50,-1
4631,3271.7,3145.5,193.55,179.12,3,3,50,50,-1
4632,3130.9,2808.3,178.9,169.29,3,3,50,50,-1
4633,3135.9,3132.3,181.73,175.02,3,3,50,50,-1
4634,3139.5,3102.7,178.0,174.76,3,3,50,50,-1
4635,4066.3,3138.3,175.67,167.27,4,4,50,50,-1
4636,3069.8,3348.9,173.39,186.55,3,3,50,50,-1
4637,3136.9,3123.3,192.01,202.44,3,3,50,50,-1
4638,3920.2,3118.8,201.24,171.61,4,3,50,50,-1
4639,3149.1,3218.1,185.11,186.99,3,3,50,50,-1
4640,3228.4,3275.5,196.0,189.68,3,3,50,50,-1
4641,4049.6,3326.4,169.66,200.74,4,3,50,50,-1
4642,4025.6,3147.6,182.15,186.5,4,3,50,50,-1
4643,4065.2,3833.9,202.46,198.97,4,4,50,50,-1
4644,3129.4,4141.1,178.18,200.08,3,4,50,50,-1
4645,3115.2,3140.3,185.75,179.04,3,3,50,50,-1
4646,3289.2,3144.1,196.2,191.7,3,3,50,50,-1
4647,3249.8,3242.8,188.47,191.83,3,3,50,50,-1
4648,3142.9,3272.8,177.88,181.25,3,3,50,50,-1
4649,3150.0,3277.4,209.95,211.73,3,3,50,50,-1
4650,3247.9,3287.0,193.78,195.81,3,3,50,50,-1
4651,3143.8,3367.2,178.11,189.81,3,3,50,50,-1
4652,2420.5,3289.6,172.47,197.83,3,3,50,50,-1
4653,3146.6,3156.2,181.39,189.28,3,3,50,50,-1
4654,2947.8,3330.2,169.38,184.38,3,3,50,50,-1
4655,3282.8,3242.5,197.47,185.17,3,3,50,50,-1
4656,3140.6,3166.8,184.37,181.93,3,3,50,50,-1
4657,3128.2,3102.6,184.87,176.25,3,3,50,50,-1
4658,3118.6,3207.5,164.79,184.19,3,3,50,50,-1
4659,3126.3,3238.4,176.13,184.92,3,3,50,50,-1
4660,3129.8,3331.3,184.27,180.01,3,3,50,50,-1
4661,3312.9,3076.8,196.09,179.52,3,3,50,50,-1
4662,3119.5,3118.9,192.98,178.52,3,4,50,50,-1
4663,3175.6,3115.0,184.97,176.15,3,3,50,50,-1
4664,3252.8,3132.1,183.64,183.71,3,3,50,50,-1
4665,3287.8,3205.5,190.65,192.68,3,3,50,50,-1
4666,3226.2,3136.8,184.41,183.47,3,3,50,50,-1
4667,3272.2,3141.0,185.92,184.89,3,3,50,50,-1
4668,3139.8,3035.2,182.73,177.98,3,3,50,50,-1
4669,3255.8,3290.3,180.01,191.99,3,3,50,50,-1
4670,3384.9,3134.6,214.75,197.6,3,3,50,50,-1
4671,3233.4,3118.1,190.04,189.37,3,3,50,50,-1
4672,3281.3,2303.0,178.55,174.72,3,3,50,50,-1
4673,3259.1,3101.9,188.09,175.65,3,3,50,50,-1
4674,3300.0,3143.5,201.73,196.96,3,3,50,50,-1
4675,3099.2,3117.0,177.56,174.79,3,3,50,50,-1
4676,3169.3,3133.9,181.46,183.54,3,3,50,50,-1
4677,3147.6,3249.9,181.4,188.41,3,3,50,50,-1
4678,3150.0,4063.9,187.27,176.26,4,4,50,50,-1
4679,3118.6,2394.4,182.92,175.8,3,3,50,50,-1
