gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,unuseful_drops,winner
2477,3500.0,3500.0,2254.21,2211.05,2,2,20,20,20,21,0,37,0,0,557,-1
2478,3500.0,3500.0,2244.77,2216.06,2,2,20,20,18,19,0,33,0,0,351,-1
2479,3500.0,3338.9,2253.79,2216.83,2,2,20,21,17,25,1,35,6,0,242,-1
2480,3500.0,3338.9,2243.57,2210.05,2,2,20,20,16,25,0,34,8,0,313,-1
2481,3500.0,3338.9,2241.42,2232.62,2,2,20,20,15,25,0,36,74,0,539,-1
2482,3500.0,3338.9,2264.85,2244.89,2,2,20,20,16,25,0,36,7,0,422,-1
2483,3500.0,3350.0,2257.22,2243.84,3,3,20,20,16,25,0,33,0,0,377,-1
2484,3500.0,3350.0,2251.0,2249.88,2,2,20,20,18,25,0,33,0,0,337,-1
2485,3500.0,3350.0,2256.93,2258.15,2,2,20,20,22,25,0,36,2,0,354,-1
2486,3500.0,3350.0,2254.59,2253.1,2,2,20,20,22,25,0,36,0,0,165,-1
2487,3500.0,3500.0,2265.11,2268.04,2,3,20,20,24,22,0,37,0,0,197,-1
2488,3450.0,3500.0,2260.39,2268.83,3,3,20,20,25,21,0,34,0,0,523,-1
2489,3450.0,3500.0,2244.83,2240.71,2,2,20,20,25,18,0,29,0,0,429,-1
2490,3450.0,3500.0,2245.4,2231.32,2,2,23,20,25,15,3,36,0,0,335,-1
2491,3450.0,3500.0,2234.44,2233.46,2,2,20,20,25,16,0,31,0,0,369,-1
2492,3450.0,3500.0,2226.99,2235.81,2,2,20,21,25,13,1,35,0,0,704,-1
2493,3450.0,3500.0,2227.52,2237.73,2,2,20,20,25,14,0,37,110,0,158,-1
2494,3450.0,3500.0,2239.55,2241.09,2,2,50,50,25,14,60,69,6,0,842,-1
2495,3450.0,3500.0,2251.8,2238.43,2,2,20,20,25,12,0,37,0,0,456,-1
2496,3450.0,3500.0,2250.41,2237.87,2,2,20,20,25,14,0,36,11,0,656,-1
2497,3450.0,3350.0,2256.86,2230.39,2,2,20,28,25,25,8,39,6,0,571,-1
2498,3450.0,3350.0,2268.18,2234.33,2,2,24,21,25,25,5,41,53,0,584,-1
2499,3450.0,3350.0,2256.27,2239.57,2,2,20,20,25,25,0,32,2,0,672,-1
2500,3450.0,3350.0,2271.08,2255.55,3,3,20,50,25,25,30,60,9,0,839,-1
2501,3450.0,3350.0,2259.99,2249.63,2,2,20,20,25,25,0,33,0,0,329,-1
2502,3342.9,3350.0,2268.95,2245.62,2,2,23,20,25,25,3,39,4,0,529,-1
2503,3342.9,3350.0,2268.56,2253.25,2,2,50,50,25,25,60,66,22,0,1237,-1
2504,3342.9,3350.0,2270.28,2259.08,2,2,50,50,25,25,60,67,29,0,1238,-1
2505,3342.9,3350.0,2258.2,2260.64,2,2,20,22,25,25,2,35,1,0,462,-1
2506,3342.9,2597.2,2246.18,2249.23,2,2,38,20,25,25,18,44,9,0,728,-1
2507,3398.2,2597.2,2250.49,2245.31,3,2,20,22,25,25,2,36,0,0,702,-1
2508,3398.2,2597.2,2256.71,2233.58,2,2,20,20,25,25,0,34,0,0,1041,-1
2509,3398.2,2597.2,2260.15,2214.33,2,2,20,20,25,25,0,31,2,0,492,-1
2510,3342.9,2599.9,2257.02,2228.07,2,2,20,21,25,25,1,35,5,0,639,-1
2511,3342.9,2597.2,2262.69,2217.34,3,3,50,50,25,25,60,67,5,1,1551,-1
2512,3342.9,2597.2,2276.97,2219.46,2,2,22,20,25,25,2,39,13,0,859,-1
2513,3342.9,2597.2,2279.52,2211.97,2,2,23,20,25,25,3,37,1,0,897,-1
2514,3384.2,3434.2,2283.28,2233.92,3,3,25,50,25,25,35,55,14,1,868,-1
2515,3342.9,3434.2,2263.17,2208.89,2,2,50,50,25,25,60,48,15,0,967,-1
2516,3298.2,3434.2,2251.23,2199.59,3,3,50,25,25,25,35,52,0,0,1025,-1
2517,3247.2,3434.2,2235.6,2204.85,3,2,50,25,25,25,35,61,5,0,1132,-1
2518,3247.2,3434.2,2208.11,2183.87,2,2,50,29,25,25,39,44,0,0,897,-1
2519,3247.2,3434.2,2192.36,2168.49,2,2,20,20,25,25,0,24,0,0,359,-1
2520,2598.9,3434.2,2180.79,2174.06,2,2,21,20,25,25,1,31,0,0,605,-1
2521,2598.9,3434.2,2170.79,2160.87,2,2,22,20,25,25,2,28,4,0,498,-1
2522,2598.9,3434.2,2179.83,2151.64,2,2,27,20,25,25,7,30,0,0,648,-1
2523,2598.9,3434.2,2186.3,2141.91,2,2,22,23,25,25,5,39,17,0,562,-1
2524,3519.3,3434.2,2195.2,2161.18,3,2,50,50,7,25,60,66,104,0,1026,-1
2525,3519.3,3434.2,2175.72,2170.68,2,2,20,23,6,25,3,32,10,0,761,-1
2526,3519.3,3434.2,2166.03,2176.02,2,2,20,20,6,25,0,32,2,0,459,-1
2527,3519.3,3346.5,2176.4,2179.86,2,2,20,20,6,25,0,37,9,0,573,-1
2528,3519.3,3346.5,2182.74,2185.57,2,2,20,20,6,25,0,36,69,0,271,-1
2529,3519.3,3346.5,2200.52,2191.87,3,3,20,20,7,25,0,38,5,0,408,-1
2530,3519.3,3346.5,2208.32,2196.75,2,2,20,20,7,25,0,38,4,0,705,-1
2531,3519.3,3346.5,2216.44,2204.54,2,2,20,20,7,25,0,35,5,0,261,-1
2532,3519.3,3500.0,2234.46,2233.06,2,3,20,20,7,14,0,41,15,0,485,-1
2533,3519.3,3500.0,2221.34,2247.88,2,2,20,20,7,16,0,33,0,0,486,-1
2534,3519.3,3500.0,2214.11,2250.58,2,3,20,20,7,18,0,32,7,0,288,-1
2535,3519.3,3500.0,2226.89,2264.77,3,3,20,20,7,18,0,35,0,0,310,-1
2536,3519.3,3500.0,2242.55,2262.11,2,2,20,20,7,19,0,36,0,0,481,-1
2537,3519.3,3500.0,2251.92,2267.32,3,3,20,20,8,19,0,33,6,0,255,-1
2538,3519.3,3500.0,2246.43,2258.81,2,2,20,20,6,16,0,36,0,0,127,-1
2539,3519.3,3500.0,2249.1,2263.63,2,2,20,20,6,16,0,34,2,0,273,-1
2540,3519.3,3500.0,2241.36,2263.47,2,2,20,20,6,16,0,35,1,0,337,-1
2541,3519.3,3500.0,2237.07,2276.86,2,2,20,20,5,18,0,34,17,0,490,-1
2542,3519.3,3500.0,2239.82,2282.32,2,2,20,20,5,20,0,38,10,0,654,-1
2543,3519.3,3500.0,2249.38,2283.44,2,2,20,20,5,24,0,36,1,0,591,-1
2544,3519.3,3500.0,2243.01,2280.85,2,2,20,20,4,22,0,36,10,0,225,-1
2545,3400.0,3500.0,2232.24,2270.42,2,2,20,20,25,19,0,32,3,0,686,-1
2546,3400.0,3500.0,2238.08,2280.75,2,2,20,20,25,21,0,40,8,0,627,-1
2547,3400.0,3500.0,2247.55,2288.66,2,2,20,20,25,22,0,35,0,0,466,-1
2548,3400.0,3500.0,2237.72,2292.59,2,2,20,20,25,22,0,30,1,0,562,-1
2549,3400.0,3500.0,2234.84,2281.86,2,2,20,20,25,19,0,34,5,0,521,-1
2550,2598.9,3500.0,2233.79,2294.79,2,2,20,20,25,21,0,36,3,0,397,-1
2551,3350.0,3500.0,2252.03,2300.86,3,3,20,20,25,24,0,39,54,0,585,-1
2552,3350.0,3500.0,2254.12,2290.27,2,2,20,20,25,24,0,35,15,0,480,-1
2553,3350.0,3500.0,2258.61,2285.68,2,2,20,20,25,23,0,32,5,0,566,-1
2554,3350.0,3500.0,2265.27,2282.32,2,2,20,20,25,23,0,35,8,0,719,-1
2555,2598.9,3500.0,2263.08,2285.48,2,2,20,20,25,23,0,32,2,0,653,-1
2556,2600.0,3500.0,2269.58,2282.52,2,2,20,20,25,24,0,36,10,0,578,-1
2557,2600.0,3500.0,2274.34,2277.53,2,2,20,20,25,23,0,37,42,0,683,-1
2558,2600.0,3350.0,2267.86,2254.05,2,2,20,20,25,25,0,31,10,0,635,-1
2559,3450.0,3350.0,2274.44,2258.89,3,3,20,20,25,25,0,39,23,0,590,-1
2560,3450.0,3350.0,2280.56,2258.65,2,2,20,20,25,25,0,36,9,0,459,-1
2561,3450.0,3440.0,2295.65,2277.73,3,3,20,20,25,25,0,38,9,0,564,-1
2562,3450.0,3440.0,2295.82,2266.01,2,2,20,20,25,25,0,34,6,0,403,-1
2563,3450.0,3440.0,2298.44,2271.69,2,2,20,20,25,25,0,36,5,0,675,-1
2564,3450.0,3440.0,2297.41,2278.99,2,2,20,20,25,25,0,37,10,0,661,-1
2565,3450.0,3450.0,2298.37,2283.4,3,3,20,20,25,25,0,31,4,0,545,-1
2566,3450.0,3450.0,2293.63,2276.89,2,2,20,20,25,25,0,35,3,0,457,-1
2567,3340.0,3450.0,2294.47,2283.81,2,2,20,20,25,25,0,35,4,0,586,-1
2568,3340.0,3450.0,2304.88,2297.65,3,3,20,20,25,25,0,37,48,0,438,-1
2569,3340.0,3450.0,2302.8,2297.85,2,2,20,20,25,25,0,35,19,0,597,-1
2570,3340.0,3450.0,2299.96,2285.52,2,2,20,20,25,25,0,34,2,0,589,-1
2571,3340.0,3450.0,2289.76,2278.16,2,2,20,20,25,25,0,33,5,0,572,-1
2572,3340.0,3450.0,2287.68,2270.92,3,3,20,20,25,25,0,33,6,0,779,-1
2573,3340.0,3450.0,2287.68,2279.21,2,2,20,20,25,25,0,38,5,0,605,-1
2574,3340.0,3450.0,2277.64,2285.37,2,2,20,20,25,25,0,32,9,0,601,-1
2575,3350.0,3450.0,2292.52,2283.21,3,2,20,20,25,25,0,36,16,0,599,-1
2576,3340.0,3450.0,2283.64,2277.41,2,2,20,20,25,25,0,33,3,0,1243,-1
2577,3380.0,3450.0,2300.16,2279.85,3,2,20,20,25,25,0,39,26,0,678,-1
2578,3380.0,3450.0,2291.2,2276.41,2,2,20,20,25,25,0,32,29,0,828,-1
2579,3380.0,3450.0,2284.6,2270.93,2,2,20,20,25,25,0,32,5,0,1069,-1
2580,3380.0,3450.0,2284.72,2270.12,2,2,22,20,25,25,2,36,12,0,800,-1
2581,3380.0,3450.0,2285.42,2259.17,2,2,20,20,25,25,0,35,54,0,517,-1
2582,3380.0,3450.0,2251.82,2257.82,2,2,20,20,25,25,0,32,2,0,1195,-1
2583,3380.0,3450.0,2252.04,2256.15,2,2,20,20,25,25,0,35,11,0,1139,-1
2584,3380.0,3450.0,2238.96,2247.67,2,2,20,20,25,25,0,35,16,0,906,-1
2585,3380.0,3450.0,2238.24,2255.07,2,2,20,20,25,25,0,36,3,0,769,-1
2586,3380.0,3440.0,2243.08,2253.4,3,3,20,20,25,25,0,34,3,0,1136,-1
2587,3340.0,3440.0,2235.25,2252.6,2,2,20,20,25,25,0,35,18,0,713,-1
2588,3340.0,3440.0,2248.98,2258.89,2,2,20,20,25,25,0,36,18,0,1039,-1
2589,3340.0,3440.0,2244.78,2256.53,2,2,20,20,25,25,0,35,12,0,861,-1
2590,3340.0,3440.0,2231.94,2254.57,2,2,20,20,25,22,0,32,6,0,1085,-1
2591,3340.0,3440.0,2239.66,2257.42,2,2,20,20,25,22,0,36,48,0,673,-1
2592,3340.0,3440.0,2239.52,2262.08,2,2,21,20,25,25,1,33,39,0,869,-1
2593,3340.0,3440.0,2222.55,2254.18,2,2,20,20,25,25,0,30,21,0,718,-1
2594,3340.0,3440.0,2233.68,2271.5,2,2,20,20,25,25,0,39,28,0,827,-1
2595,3340.0,3440.0,2238.2,2265.02,2,2,20,20,25,24,0,38,17,0,1094,-1
2596,3340.0,3440.0,2238.73,2265.58,2,2,21,22,25,25,3,36,23,0,787,-1
2597,3340.0,3440.0,2240.98,2268.63,2,2,20,20,25,25,0,34,19,0,895,-1
2598,3340.0,2600.0,2234.22,2261.79,2,2,20,20,25,25,0,32,10,0,884,-1
2599,3340.0,2600.0,2225.86,2253.16,2,2,20,20,25,25,0,35,14,0,720,-1
2600,3340.0,2500.0,2228.53,2256.75,2,2,20,21,25,25,1,39,82,0,430,-1
2601,3250.0,2500.0,2231.3,2253.64,2,2,20,20,25,25,0,35,12,0,1076,-1
2602,3250.0,2500.0,2230.87,2248.73,2,2,20,21,25,25,1,34,47,0,687,-1
2603,3464.8,3349.8,2253.3,2257.37,3,3,20,21,22,25,1,42,45,3,638,-1
2604,3464.8,3353.2,2258.01,2265.56,3,3,20,21,19,25,1,41,37,2,619,-1
2605,3464.8,3353.2,2273.09,2267.23,3,2,20,20,25,25,0,40,51,0,611,-1
2606,3464.8,3353.2,2281.97,2271.84,2,2,20,20,25,25,0,38,50,0,708,-1
2607,3464.8,3353.2,2285.28,2261.82,2,2,20,22,24,25,2,36,117,0,385,-1
2608,3350.0,3353.2,2281.41,2255.97,2,2,21,21,25,25,2,34,95,0,547,-1
2609,3350.0,3353.2,2278.23,2259.54,2,2,20,20,25,25,0,39,110,0,458,-1
2610,3350.0,3353.2,2289.12,2254.99,3,2,20,20,25,25,0,38,107,0,452,-1
2611,3350.0,3540.0,2283.35,2277.8,2,3,20,20,25,8,0,40,57,0,599,-1
2612,3350.0,3540.0,2283.28,2285.55,2,3,20,20,25,9,0,40,41,0,621,-1
2613,3355.0,3540.0,2284.31,2289.4,3,3,20,20,25,9,0,36,55,1,574,-1
2614,3355.0,3540.0,2284.86,2258.4,2,2,21,20,25,7,1,33,119,0,310,-1
2615,3350.0,3540.0,2288.47,2262.79,3,3,20,20,25,7,0,40,31,0,653,-1
2616,3350.0,3540.0,2276.5,2294.33,2,2,20,20,25,10,0,35,66,0,665,-1
2617,3350.0,3540.0,2275.46,2288.87,2,2,20,20,25,12,0,35,44,0,789,-1
2618,3350.0,3540.0,2271.95,2295.66,2,2,20,20,25,11,0,37,121,0,319,-1
2619,3450.0,3540.0,2282.42,2306.45,3,3,20,20,25,13,0,37,76,0,569,-1
2620,3450.0,3450.0,2272.19,2306.58,2,2,20,20,23,25,0,37,52,0,547,-1
2621,3490.0,3450.0,2287.77,2307.54,3,2,20,20,17,25,0,37,66,0,623,-1
2622,3490.0,3450.0,2304.3,2303.79,3,2,20,20,18,25,0,38,52,1,400,-1
2623,3490.0,3450.0,2307.69,2305.75,2,2,20,20,21,24,0,38,54,0,394,-1
2624,3490.0,3450.0,2308.56,2308.08,2,2,20,20,20,23,0,38,81,0,309,-1
2625,3490.0,3450.0,2304.15,2335.19,2,3,20,20,18,25,0,38,66,0,377,-1
2626,3490.0,3450.0,2297.8,2329.23,2,2,20,20,17,25,0,35,92,0,336,-1
2627,3490.0,3450.0,2299.8,2321.75,2,2,20,20,18,25,0,34,22,0,644,-1
2628,3490.0,3450.0,2305.47,2311.0,2,2,20,20,16,25,0,36,5,0,855,-1
2629,3490.0,3450.0,2300.44,2309.5,2,2,20,20,14,25,0,37,10,0,959,-1
2630,3490.0,3450.0,2296.01,2295.48,2,2,20,20,14,24,0,36,5,0,725,-1
2631,3490.0,3450.0,2293.55,2299.92,3,3,20,20,16,25,0,35,10,0,654,-1
2632,3490.0,3450.0,2293.26,2295.52,2,2,20,20,19,25,0,32,0,0,763,-1
2633,3490.0,3450.0,2280.7,2287.11,3,3,20,20,16,25,0,33,15,0,773,-1
2634,3490.0,3450.0,2275.63,2286.67,2,2,20,20,14,24,0,36,14,0,943,-1
2635,3490.0,3450.0,2281.22,2290.7,2,2,20,20,17,25,0,39,6,0,912,-1
2636,3490.0,3450.0,2275.79,2292.0,2,2,20,20,18,25,0,35,5,0,1048,-1
2637,3490.0,3450.0,2275.15,2284.28,2,2,20,20,16,25,0,36,15,0,921,-1
2638,3450.0,3450.0,2263.59,2276.48,2,2,20,20,20,25,0,35,7,0,1060,-1
2639,3450.0,3450.0,2260.66,2283.89,2,3,20,20,21,25,0,38,28,0,797,-1
2640,3450.0,3450.0,2260.66,2293.29,2,2,20,20,19,25,0,37,10,0,751,-1
2641,3450.0,3520.0,2285.22,2309.7,3,3,20,20,25,9,0,40,18,4,770,-1
2642,3450.0,3520.0,2289.66,2314.19,2,2,20,20,25,9,0,35,74,0,460,-1
2643,3450.0,3520.0,2281.06,2312.35,2,2,20,20,25,10,0,35,8,0,857,-1
2644,3450.0,3520.0,2281.94,2328.79,3,3,20,20,25,12,0,35,26,0,706,-1
2645,3450.0,3520.0,2307.55,2326.07,3,2,20,20,25,11,0,41,62,0,592,-1
2646,3450.0,3520.0,2305.35,2328.19,2,2,20,20,25,13,0,35,27,0,632,-1
2647,3450.0,3520.0,2299.59,2319.23,2,2,20,20,25,12,0,35,10,0,680,-1
2648,3450.0,3520.0,2285.05,2320.03,3,3,20,20,25,13,0,36,2,0,669,-1
2649,3450.0,3520.0,2272.45,2314.27,2,2,20,20,25,12,0,33,8,0,919,-1
2650,3450.0,3520.0,2274.73,2315.59,2,2,20,20,25,12,0,37,65,0,610,-1
2651,3450.0,3520.0,2290.17,2313.03,2,2,20,20,25,12,0,36,54,0,487,-1
2652,3450.0,3520.0,2284.68,2313.15,3,3,20,20,25,12,0,36,17,0,661,-1
2653,3450.0,3520.0,2300.24,2321.34,2,2,20,20,25,11,0,38,96,0,210,-1
2654,3450.0,3520.0,2302.36,2327.02,2,2,20,20,25,11,0,38,41,0,799,-1
2655,3450.0,3520.0,2302.48,2318.84,2,2,20,20,25,9,0,37,85,0,359,-1
2656,3500.0,3520.0,2311.24,2320.6,3,2,20,20,25,8,0,38,38,2,716,-1
2657,3500.0,3520.0,2314.24,2326.04,3,3,20,20,24,9,0,38,39,0,564,-1
2658,3500.0,3520.0,2317.95,2336.84,3,3,20,20,25,10,0,38,18,0,901,-1
2659,3450.0,3520.0,2303.91,2337.37,2,2,20,20,25,10,0,34,100,0,493,-1
2660,3450.0,3520.0,2303.29,2351.73,3,3,20,20,25,15,0,39,61,0,536,-1
2661,3450.0,3520.0,2277.81,2352.21,2,2,20,20,25,15,0,33,18,0,593,-1
2662,3450.0,3520.0,2269.15,2342.76,2,2,20,20,25,14,0,36,86,0,424,-1
2663,3450.0,3520.0,2274.22,2340.12,2,2,20,20,25,14,0,37,87,0,285,-1
2664,3450.0,3520.0,2265.33,2338.34,2,2,21,20,25,12,1,40,87,0,379,-1
2665,3450.0,3520.0,2265.18,2331.31,2,2,20,20,25,10,0,37,65,0,397,-1
2666,3410.0,3520.0,2252.74,2328.18,2,2,20,20,25,9,0,37,111,0,231,-1
2667,3410.0,3520.0,2252.94,2319.99,2,2,20,20,25,8,0,33,118,0,101,-1
2668,3410.0,3400.0,2254.82,2318.26,3,3,20,20,25,25,0,35,96,0,334,-1
2669,3410.0,3400.0,2273.15,2287.44,2,2,20,20,25,25,0,33,123,0,172,-1
2670,3410.0,3400.0,2284.3,2283.3,3,2,20,20,25,25,0,38,111,0,83,-1
2671,3410.0,3400.0,2305.26,2277.44,3,3,20,20,25,25,0,38,124,0,165,-1
2672,3410.0,3400.0,2302.01,2278.09,2,3,20,20,25,25,0,36,80,0,294,-1
2673,3410.0,3450.0,2297.93,2283.65,2,3,20,20,25,25,0,38,99,0,239,-1
2674,3400.0,3450.0,2288.44,2244.96,2,2,20,20,25,23,0,29,124,0,132,-1
2675,3400.0,3450.0,2278.23,2239.17,2,2,20,20,25,22,0,36,124,0,160,-1
2676,3400.0,3450.0,2283.12,2250.69,3,3,20,20,25,25,0,37,93,0,298,-1
2677,3400.0,3450.0,2286.37,2248.69,2,2,20,20,25,24,0,37,84,0,348,-1
2678,3400.0,3450.0,2274.83,2255.42,2,2,20,20,25,21,0,35,59,0,250,-1
2679,3400.0,3450.0,2272.83,2250.17,2,2,20,20,25,23,0,37,124,0,99,-1
2680,3400.0,3450.0,2268.95,2263.41,2,2,20,20,25,22,0,37,119,0,112,-1
2681,3400.0,3450.0,2263.95,2256.57,2,2,20,20,25,20,0,36,110,0,293,-1
2682,3400.0,3450.0,2270.72,2253.0,2,2,20,20,25,17,0,36,75,0,248,-1
2683,3400.0,3450.0,2282.84,2249.74,3,2,20,20,25,18,0,39,98,0,248,-1
2684,3400.0,3450.0,2287.84,2252.14,2,2,20,20,25,18,0,35,92,0,266,-1
2685,3400.0,3450.0,2284.8,2246.78,2,2,20,20,25,19,0,38,106,0,197,-1
2686,3400.0,3450.0,2289.52,2256.66,2,2,20,20,25,21,0,36,90,0,197,-1
2687,3400.0,3450.0,2294.48,2258.76,2,2,20,20,25,24,0,37,76,0,301,-1
2688,3400.0,3450.0,2299.11,2268.29,3,3,20,20,25,25,0,33,74,0,210,-1
2689,3400.0,3450.0,2302.39,2276.83,2,2,20,20,25,25,0,37,100,0,240,-1
2690,3400.0,3450.0,2294.81,2286.55,2,2,20,20,25,25,0,37,84,0,294,-1
2691,3400.0,3450.0,2300.0,2290.11,2,2,20,20,25,24,0,39,93,0,299,-1
2692,3400.0,3450.0,2296.72,2293.23,2,2,20,20,25,25,0,35,89,0,178,-1
2693,3400.0,3450.0,2290.36,2292.06,2,2,20,20,25,24,0,38,78,0,209,-1
2694,3400.0,3450.0,2299.11,2290.02,3,2,20,20,25,25,0,37,121,0,67,-1
2695,3400.0,3450.0,2298.12,2288.55,2,2,20,21,25,25,1,36,115,0,147,-1
2696,3400.0,3450.0,2298.76,2288.6,3,3,20,20,25,25,0,39,101,0,94,-1
2697,3400.0,3450.0,2295.22,2293.05,2,2,20,20,25,25,0,35,87,0,160,-1
2698,3400.0,3450.0,2287.77,2297.36,3,3,22,20,25,25,2,38,100,0,227,-1
2699,3400.0,3450.0,2265.38,2272.43,2,2,20,20,25,25,0,28,125,0,158,-1
2700,3400.0,3450.0,2270.96,2271.61,2,2,20,20,25,25,0,38,72,0,255,-1
2701,3400.0,3450.0,2266.38,2271.55,2,2,20,20,25,25,0,36,88,0,237,-1
2702,3400.0,3450.0,2271.98,2272.4,3,3,20,20,25,24,0,37,82,0,287,-1
2703,3400.0,3450.0,2274.69,2277.08,2,2,20,22,25,24,2,38,96,0,264,-1
2704,3400.0,3450.0,2276.71,2255.84,2,2,20,20,25,23,0,34,125,0,117,-1
2705,3400.0,3450.0,2285.84,2271.45,3,3,20,20,25,25,0,40,88,0,229,-1
2706,3400.0,3325.3,2284.1,2258.32,2,2,20,20,25,25,0,35,86,0,285,-1
2707,3400.0,3325.3,2274.6,2250.1,2,2,20,20,25,25,0,27,123,0,48,-1
2708,3400.0,3325.3,2273.54,2239.72,2,2,20,20,25,25,0,34,113,0,124,-1
2709,3350.0,3325.3,2272.52,2257.54,2,2,20,20,25,25,0,36,57,0,297,-1
2710,3350.0,3325.3,2280.1,2251.02,2,2,20,20,25,25,0,31,120,0,176,-1
2711,3350.0,3325.3,2276.43,2249.23,3,3,20,20,25,25,0,34,3,0,348,-1
2712,3350.0,3325.3,2270.61,2250.89,2,2,20,20,25,25,0,34,11,0,298,-1
2713,3350.0,3250.0,2270.29,2246.39,2,2,20,20,25,25,0,39,116,0,132,-1
2714,3450.0,3250.0,2279.7,2251.91,3,3,20,20,25,25,0,36,116,0,130,-1
2715,3450.0,3250.0,2281.9,2254.81,2,2,20,20,25,25,0,37,97,0,120,-1
2716,3450.0,3230.0,2279.35,2255.82,2,2,20,20,25,25,0,39,84,0,153,-1
2717,3450.0,3250.0,2284.28,2258.83,3,3,20,20,25,25,0,39,89,0,137,-1
2718,3450.0,3250.0,2281.24,2250.17,2,2,20,20,25,25,0,38,108,0,180,-1
2719,3450.0,3250.0,2279.82,2223.8,2,2,20,20,25,25,0,30,125,0,176,-1
2720,3450.0,3250.0,2277.75,2224.06,2,2,20,20,25,25,0,36,123,0,170,-1
2721,3450.0,3250.0,2276.26,2234.53,2,2,20,21,25,25,1,35,120,0,210,-1
2722,3450.0,3250.0,2271.13,2229.8,2,2,20,20,25,25,0,30,102,0,241,-1
2723,3450.0,3250.0,2241.07,2234.25,2,2,20,20,25,25,0,27,120,0,84,-1
2724,3450.0,3250.0,2234.59,2241.79,2,2,20,20,25,25,0,36,12,0,384,-1
2725,3450.0,3250.0,2246.82,2250.52,2,3,20,20,25,25,0,39,31,0,520,-1
2726,3450.0,3250.0,2225.52,2239.4,2,2,20,20,25,25,0,29,4,0,238,-1
2727,3450.0,3250.0,2220.2,2228.8,2,2,21,20,25,25,1,35,18,0,349,-1
2728,3450.0,3250.0,2228.9,2221.68,2,2,20,20,25,25,0,35,35,0,259,-1
2729,3450.0,3250.0,2229.65,2219.09,2,2,20,20,25,25,0,36,91,0,294,-1
2730,3450.0,3250.0,2235.49,2219.91,2,2,20,20,25,25,0,37,24,0,335,-1
2731,3450.0,3250.0,2227.97,2235.24,2,2,20,20,25,25,0,35,22,0,306,-1
2732,3450.0,3250.0,2232.53,2251.46,2,2,20,20,25,25,0,37,25,0,372,-1
2733,3450.0,2600.0,2246.9,2243.27,3,2,20,20,25,25,0,34,123,0,279,-1
2734,3450.0,2600.0,2220.92,2246.21,2,2,20,20,25,25,0,29,108,0,190,-1
2735,3450.0,2600.0,2216.99,2242.13,2,2,20,20,25,25,0,35,92,0,272,-1
2736,3450.0,2600.0,2232.31,2244.21,2,2,20,20,25,25,0,34,34,0,250,-1
2737,3450.0,2600.0,2245.83,2245.81,2,2,20,20,25,25,0,33,25,0,332,-1
2738,3400.0,2600.0,2236.36,2245.57,3,2,20,20,25,25,0,33,112,0,277,-1
2739,3400.0,3350.0,2231.99,2243.61,2,3,20,20,25,25,0,33,24,0,267,-1
2740,3400.0,3350.0,2232.0,2227.11,2,2,20,20,25,25,0,32,118,0,265,-1
2741,3400.0,3350.0,2223.16,2222.91,2,2,20,20,25,25,0,34,94,0,298,-1
2742,3400.0,2600.0,2209.0,2231.6,2,2,29,20,25,25,9,36,34,0,286,-1
2743,3400.0,2600.0,2175.09,2237.62,2,2,20,20,25,25,0,26,5,0,360,-1
2744,3400.0,2600.0,2174.42,2235.87,2,2,20,20,25,25,0,31,17,0,304,-1
2745,3400.0,3350.0,2175.84,2245.86,3,3,20,20,25,25,0,33,7,0,291,-1
2746,3400.0,3350.0,2159.3,2243.09,2,2,20,22,25,25,2,30,22,0,503,-1
2747,3400.0,3350.0,2170.12,2238.7,2,2,20,20,25,25,0,36,35,0,324,-1
2748,3400.0,3350.0,2180.42,2218.16,2,2,20,20,25,25,0,33,1,0,438,-1
2749,3400.0,3350.0,2192.55,2219.14,2,2,20,20,25,25,0,38,39,0,424,-1
2750,3400.0,3350.0,2168.61,2215.54,2,2,20,20,25,25,0,31,120,0,331,-1
2751,3400.0,2600.0,2174.65,2226.28,2,2,20,20,25,25,0,35,53,0,521,-1
2752,3400.0,3219.5,2205.76,2238.42,3,3,20,20,25,25,0,39,46,0,487,-1
2753,3450.0,3250.0,2223.08,2236.1,3,3,20,20,23,25,0,37,57,0,550,-1
2754,3450.0,3250.0,2228.39,2238.92,2,2,20,22,24,25,2,39,44,0,457,-1
2755,3450.0,3250.0,2231.49,2239.6,2,2,20,20,24,25,0,36,30,0,400,-1
2756,3400.0,3250.0,2224.69,2243.57,2,2,20,20,25,25,0,34,9,0,362,-1
2757,3339.5,3250.0,2218.75,2239.01,2,2,50,50,25,25,60,65,101,0,805,-1
2758,3339.5,3250.0,2225.06,2244.19,2,2,20,20,25,25,0,33,16,0,453,-1
2759,3339.5,3338.6,2231.34,2246.73,3,3,30,27,25,25,17,46,16,5,759,-1
2760,3339.5,3338.6,2230.2,2234.26,2,2,20,20,25,25,0,29,110,0,194,-1
2761,3339.5,3338.6,2225.49,2235.75,2,2,20,20,25,25,0,38,47,0,499,-1
2762,3348.8,3250.0,2239.64,2236.82,3,3,20,21,25,25,1,40,26,0,527,-1
2763,3348.8,3250.0,2256.69,2229.58,3,2,22,20,25,25,2,36,46,0,413,-1
2764,3391.5,3341.5,2264.18,2240.14,3,3,50,50,25,25,60,62,94,0,761,-1
2765,3391.5,3344.6,2264.29,2226.66,2,3,20,21,25,25,1,33,123,0,304,-1
