gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
286,9896.2,9447.7,4380.77,4553.5,2,2,50,50,1,1,60,75,660,2998,32,-1
287,9896.2,9447.7,4444.64,4567.17,3,2,50,50,2,1,60,83,354,2099,20,-1
288,9896.2,9447.7,4456.05,4574.21,2,2,50,50,1,1,60,82,543,2031,41,-1
289,9896.2,5158.1,4463.07,4521.72,2,2,50,50,1,25,60,63,549,2467,8,-1
290,9896.2,5158.1,4491.94,4516.85,2,2,50,50,1,25,60,69,784,2503,9,-1
291,9896.2,5158.1,4499.71,4527.67,2,2,50,50,1,25,60,85,1605,2331,6,-1
292,9896.2,5185.6,4480.73,4538.01,2,2,50,50,1,25,60,75,1343,3381,5,-1
293,9896.2,5185.6,4476.56,4510.66,2,2,50,50,1,25,60,71,1870,3797,13,-1
294,9896.2,5185.6,4505.81,4489.67,2,2,50,50,1,25,60,75,2361,4168,21,-1
295,11111.3,5185.6,4563.32,4516.55,3,2,50,50,2,25,60,80,1142,3856,38,-1
296,11111.3,5185.6,4579.96,4536.8,2,2,50,50,2,25,60,80,1455,4790,37,-1
297,11111.3,5185.6,4585.38,4540.72,2,2,50,50,2,25,60,71,1698,5523,44,-1
298,11111.3,5185.6,4569.84,4540.7,2,2,50,50,2,25,60,73,2195,6080,54,-1
299,11111.3,5185.6,4552.78,4513.04,2,2,50,50,2,25,60,75,3178,5398,37,-1
300,11111.3,5185.6,4547.12,4477.57,2,2,50,50,2,25,60,74,2607,4884,40,-1
301,11111.3,5185.6,4535.36,4498.41,2,2,50,50,2,25,60,85,1769,6404,39,-1
302,11111.3,5185.6,4510.79,4491.79,2,2,50,50,2,25,60,74,2575,5570,37,-1
303,11111.3,5185.6,4518.1,4459.45,2,2,50,50,2,25,60,67,1980,6058,17,-1
304,11111.3,5185.6,4496.62,4416.4,2,2,50,50,2,25,60,74,1367,6131,43,-1
305,11111.3,5185.6,4506.92,4424.05,2,2,50,50,2,25,60,80,1410,6750,41,-1
306,11111.3,5185.6,4581.12,4438.63,3,2,50,50,3,25,60,79,1190,5761,71,-1
307,11111.3,5185.6,4581.06,4442.2,2,2,50,50,3,25,60,82,2129,5686,129,-1
308,11111.3,5185.6,4568.72,4417.68,2,2,50,50,3,25,60,77,2038,6131,147,-1
309,11111.3,11292.2,4593.37,4498.49,2,3,50,50,3,1,60,81,1709,5387,70,-1
310,11111.3,9154.1,4597.0,4467.45,2,2,50,50,3,1,60,83,1832,5623,119,-1
311,11111.3,9154.1,4595.77,4477.67,2,2,50,50,2,1,60,84,1478,6003,69,-1
312,11111.3,9154.1,4642.28,4513.31,3,3,50,50,3,1,60,80,828,5290,42,-1
313,11111.3,9154.1,4664.34,4524.79,2,2,50,50,3,1,60,76,749,4510,37,-1
314,11111.3,9154.1,4673.76,4550.04,2,2,50,50,3,1,60,74,851,4175,33,-1
315,11111.3,5185.6,4702.03,4507.84,2,2,50,50,3,25,60,78,987,4584,37,-1
316,11111.3,5185.6,4712.6,4514.01,2,2,50,50,3,25,60,70,789,3925,56,-1
317,11111.3,5185.6,4735.91,4519.75,2,2,50,50,3,25,60,85,1108,4724,45,-1
318,11111.3,5185.6,4707.12,4545.8,2,2,50,50,2,25,60,80,1080,5899,153,-1
319,11111.3,5185.6,4718.53,4570.81,3,2,50,50,2,25,60,81,822,6343,138,-1
320,11111.3,5185.6,4718.88,4589.6,2,2,50,50,2,25,60,77,517,5429,72,-1
321,11111.3,5175.6,4762.65,4596.18,2,2,50,50,2,25,60,76,558,6454,72,-1
322,11330.0,5175.6,4831.25,4610.97,3,2,50,50,3,25,60,71,822,6953,106,-1
323,11330.0,5175.6,4827.73,4604.29,3,3,50,50,3,25,60,77,1411,8397,126,-1
324,11330.0,5175.6,4806.73,4601.42,2,2,50,50,3,25,60,78,456,6102,108,-1
325,11330.0,5103.8,4821.45,4598.78,2,2,50,50,3,25,60,76,792,7573,126,-1
326,11330.0,5103.8,4811.62,4626.14,2,2,50,50,3,25,60,86,632,7978,146,-1
327,11330.0,5103.8,4828.86,4624.49,3,2,50,50,3,25,60,75,536,7382,191,-1
328,11330.0,10599.6,4805.7,4685.35,2,3,50,50,2,1,60,80,827,7948,93,-1
329,11330.0,10599.6,4759.7,4687.0,3,3,50,50,1,1,60,78,473,6056,152,-1
330,11330.0,10599.6,4766.03,4695.53,2,2,50,50,1,1,60,70,449,5663,190,-1
331,11330.0,10599.6,4735.16,4699.17,2,2,50,50,1,1,60,69,569,6427,443,-1
332,11330.0,10599.6,4730.37,4696.8,2,2,50,50,1,1,60,70,547,4716,372,-1
333,11330.0,10599.6,4724.26,4695.54,2,2,50,50,1,1,60,71,426,5801,322,-1
334,11330.0,10599.6,4724.9,4702.96,2,2,50,50,1,1,60,73,517,5330,426,-1
335,11330.0,5111.5,4731.64,4669.29,2,2,50,50,1,25,60,75,445,6195,473,-1
336,11330.0,5111.5,4758.25,4660.86,2,2,50,50,1,25,60,83,341,4942,184,-1
337,10225.4,5111.5,4704.61,4657.53,2,2,50,50,3,25,60,83,794,6526,190,-1
338,10225.4,5111.5,4710.54,4667.07,2,2,50,50,3,25,60,78,640,5789,160,-1
339,10225.4,5111.5,4671.86,4681.7,2,2,50,50,3,25,60,60,675,5914,143,-1
340,10225.4,5111.5,4652.01,4646.01,2,2,50,50,3,25,60,81,1250,7146,371,-1
341,10225.4,5111.5,4592.02,4620.29,2,2,50,50,3,25,60,71,1579,8231,277,-1
342,10225.4,5103.8,4587.27,4594.55,2,2,50,50,3,25,60,70,1438,6485,500,-1
343,10225.4,5178.9,4561.33,4590.6,2,2,50,50,2,25,60,82,1089,7401,375,-1
344,10225.4,5178.9,4547.63,4618.93,3,3,50,50,2,25,60,74,1245,6473,336,-1
345,10225.4,5178.9,4553.53,4614.24,2,2,50,50,2,25,60,83,1092,7181,444,-1
346,10237.7,5178.9,4604.23,4602.23,3,2,50,50,5,25,60,76,1225,5349,396,-1
347,10237.7,5178.9,4574.51,4592.1,2,2,50,50,5,25,60,79,1698,5968,345,-1
348,10237.7,5178.9,4501.86,4531.74,3,2,50,50,4,25,60,85,3193,6346,399,-1
349,10237.7,5178.9,4431.62,4487.78,3,2,50,50,3,25,60,82,4011,5344,354,-1
350,10237.7,5178.9,4379.87,4364.98,2,2,50,50,3,25,60,72,5715,4761,208,-1
351,10237.7,5178.9,4377.63,4334.54,3,2,50,50,3,25,60,83,3011,5811,324,-1
352,10237.7,5178.9,4250.43,4056.2,2,2,50,50,3,25,60,42,7022,2284,477,-1
353,10237.7,5178.9,3892.39,3720.37,2,2,50,50,3,25,60,15,10873,520,166,-1
354,10237.7,5178.9,3557.21,3315.29,2,2,50,50,2,25,60,10,10998,447,67,-1
355,10171.6,5178.9,3197.88,2979.19,2,2,50,50,1,25,60,20,11020,465,244,-1
356,5058.7,5051.1,2983.97,2695.78,2,2,50,50,25,25,60,27,9768,1129,324,-1
357,5058.7,5051.1,2837.05,2464.92,2,2,50,50,25,25,60,25,9918,1096,290,-1
358,5058.7,5051.1,2669.57,2265.71,2,2,50,50,25,25,60,19,10850,560,200,-1
359,5058.7,5042.0,2497.17,2013.62,2,2,50,50,25,25,60,17,10428,580,262,-1
360,5058.7,5042.0,2272.2,1935.44,2,2,50,50,25,25,60,21,10133,784,287,-1
361,5058.7,5042.0,2132.05,1726.03,2,2,50,50,25,25,60,15,10359,940,221,-1
362,5058.7,5042.0,2042.36,1503.52,2,2,50,50,25,25,60,13,10938,566,104,-1
363,5036.5,5042.0,1799.42,1339.0,2,2,50,50,25,25,60,10,10534,574,351,-1
364,5036.5,5042.0,1653.06,1155.44,2,2,50,50,25,25,60,15,10295,887,354,-1
365,5036.5,5042.0,1530.85,960.9,2,2,50,50,25,25,60,15,9358,1275,195,-1
366,5036.5,5047.7,1398.31,859.07,2,2,50,50,25,25,60,11,10391,692,130,-1
367,5036.5,5047.7,1303.25,684.01,2,2,50,50,25,25,60,33,10049,1022,489,-1
368,5036.5,5047.7,1228.96,741.06,2,2,50,50,25,25,60,23,9802,949,242,-1
369,5036.5,5047.7,1122.26,572.09,2,2,50,50,25,25,60,22,9395,1345,256,-1
370,5036.5,5047.7,1053.39,431.65,2,2,50,50,25,25,60,15,9860,1060,148,-1
371,5036.5,4992.2,919.06,277.63,2,2,50,50,25,25,60,23,9920,1216,67,-1
372,5036.5,4992.2,807.52,257.82,2,2,50,50,25,25,60,18,9727,1203,154,-1
373,5036.5,4992.2,808.86,307.14,2,2,50,50,25,25,60,17,9142,1260,227,-1
374,5036.5,4992.2,746.37,353.09,2,2,50,50,25,25,60,27,9489,1562,97,-1
375,4935.4,4992.2,718.32,377.53,2,2,50,50,25,25,60,19,8659,1492,219,-1
376,4950.0,4992.2,681.74,357.99,2,2,50,50,25,25,60,19,9759,1297,178,-1
377,4950.0,5083.1,571.64,459.98,2,2,50,50,25,25,60,34,8583,1534,145,-1
378,4950.0,5083.1,488.25,408.4,2,2,50,50,25,25,60,25,10465,951,150,-1
379,4950.0,5083.1,579.43,507.73,2,2,50,50,25,25,60,41,7115,2494,143,-1
380,4950.0,5083.1,452.42,464.67,2,2,50,50,25,25,60,25,9306,1037,136,-1
381,4950.0,5083.1,475.36,480.61,2,2,50,50,25,25,60,26,8839,1353,88,-1
382,4950.0,10289.6,600.15,398.53,2,3,50,50,25,1,60,38,7551,2218,203,-1
383,4950.0,10289.6,818.91,540.87,2,2,50,50,25,1,60,67,5432,6214,98,-1
384,4950.0,10289.6,883.16,694.63,2,2,50,50,25,1,60,45,7128,2587,29,-1
385,4930.5,10289.6,860.28,693.41,2,2,50,50,25,1,60,30,8605,1939,14,-1
386,4930.5,10289.6,998.9,836.91,2,2,50,50,25,1,60,37,5761,3213,65,-1
387,5069.7,10289.6,1136.29,1008.69,2,2,50,50,25,1,60,66,4559,5544,125,-1
388,5069.7,10289.6,1186.81,1107.73,2,2,50,50,25,1,60,41,6699,2494,111,-1
389,5069.7,10289.6,1380.9,1287.52,2,2,50,50,25,1,60,60,5717,4397,114,-1
390,9710.0,10289.6,1657.42,1448.4,3,2,50,50,1,1,60,73,2337,6946,109,-1
391,13631.4,11938.4,1975.05,1734.26,3,3,50,50,1,1,60,89,1629,12617,519,-1
392,13631.4,11938.4,2177.58,1963.71,3,3,50,50,1,1,60,77,1231,12253,331,-1
393,13631.4,13950.5,2309.51,2211.75,3,3,50,50,1,1,60,77,1204,12150,189,-1
394,13631.4,14960.1,2591.94,2596.15,3,3,50,50,1,1,60,78,1070,11062,165,-1
395,13631.4,14960.1,2783.68,2834.81,3,3,50,50,1,1,60,79,1212,10404,256,-1
396,13631.4,14960.1,2976.35,3026.84,3,2,50,50,1,1,60,84,735,8114,178,-1
397,13631.4,14960.1,3157.26,3231.79,3,2,50,50,1,1,60,77,1241,8840,63,-1
398,13631.4,14960.1,3239.65,3285.98,2,2,50,50,1,1,60,67,1420,8731,55,-1
399,13631.4,14960.1,3319.0,3485.19,3,3,50,50,1,1,60,83,1136,9245,45,-1
400,13631.4,14960.1,3393.43,3662.99,2,3,50,50,1,1,60,74,1227,8279,78,-1
401,13631.4,14960.1,3537.0,3681.23,3,2,50,50,1,1,60,73,994,7052,44,-1
402,13631.4,14960.1,3624.09,3697.85,2,2,50,50,1,1,60,80,1430,7954,56,-1
403,13631.4,14960.1,3890.77,3837.82,3,2,50,50,1,1,60,81,1224,6824,30,-1
404,13631.4,12203.0,3979.22,3932.86,2,3,50,50,1,2,60,77,1101,5999,51,-1
405,13631.4,12203.0,4076.04,4033.76,3,2,50,50,1,2,60,72,756,5936,46,-1
406,13631.4,12203.0,4132.0,4051.08,2,2,50,50,1,2,60,75,678,6469,68,-1
407,13631.4,12203.0,4164.73,4074.71,2,2,50,50,1,2,60,72,643,7538,47,-1
408,13631.4,11426.0,4238.96,4110.24,2,2,50,50,1,2,60,83,589,5738,100,-1
409,13631.4,11426.0,4353.81,4169.56,3,2,50,50,1,1,60,75,405,5696,91,-1
410,11054.3,11426.0,4349.27,4264.32,2,2,50,50,2,1,60,78,486,5804,37,-1
411,11054.3,11426.0,4457.09,4382.29,2,3,50,50,2,2,60,81,650,4278,28,-1
412,10844.6,11426.0,4501.64,4402.68,3,2,50,50,3,2,60,82,565,5352,84,-1
413,10844.6,11426.0,4517.64,4408.96,3,2,50,50,3,2,60,72,690,5304,38,-1
414,10844.6,11426.0,4545.21,4463.05,2,2,50,50,3,2,60,74,652,5038,59,-1
415,10844.6,11426.0,4575.15,4463.0,2,2,50,50,3,2,60,76,711,5590,53,-1
416,10844.6,11426.0,4614.98,4531.29,2,3,50,50,3,3,60,72,793,4691,36,-1
417,13229.6,11426.0,4705.87,4521.11,3,2,50,50,1,2,60,82,1282,3954,53,-1
418,13229.6,11426.0,4708.08,4546.84,3,3,50,50,1,2,60,79,1068,3847,52,-1
419,13229.6,11426.0,4694.05,4614.43,3,2,50,50,1,2,60,72,772,3997,20,-1
420,13229.6,11426.0,4723.83,4585.16,2,2,50,50,1,1,60,78,1067,3704,47,-1
421,13229.6,11426.0,4681.23,4620.69,2,2,50,50,1,1,60,73,571,3096,26,-1
422,13229.6,11426.0,4703.22,4660.75,3,3,50,50,1,2,60,75,520,4263,54,-1
423,13229.6,11426.0,4693.15,4665.47,2,2,50,50,1,2,60,77,808,3441,34,-1
424,10844.6,11426.0,4644.59,4639.29,3,3,50,50,2,2,60,69,694,3408,49,-1
425,10844.6,10723.2,4567.65,4650.15,2,2,50,50,1,3,60,67,684,3777,102,-1
426,10844.6,10723.2,4554.53,4587.75,2,2,50,50,1,2,60,65,391,1690,7,-1
427,10844.6,10723.2,4557.09,4506.1,2,2,50,50,1,2,60,67,316,1462,9,-1
428,10844.6,10723.2,4615.85,4496.33,3,2,50,50,1,1,60,75,391,2187,27,-1
429,10844.6,10723.2,4627.4,4522.3,2,2,50,50,1,1,60,76,363,1803,13,-1
430,10844.6,10723.2,4594.12,4533.62,2,2,50,50,1,1,60,74,362,2019,21,-1
431,9826.0,10723.2,4543.08,4605.68,2,2,50,50,2,1,60,71,394,1406,14,-1
432,9826.0,10723.2,4491.18,4585.65,2,2,50,50,2,1,60,65,378,1639,3,-1
433,9826.0,10723.2,4449.7,4601.3,2,2,50,50,2,1,60,62,240,975,5,-1
434,9826.0,10723.2,4381.93,4537.82,2,2,50,50,2,1,60,61,322,997,49,-1
435,9826.0,10723.2,4319.88,4515.18,2,2,50,50,2,1,60,63,302,1252,19,-1
436,9826.0,10723.2,4275.1,4436.42,2,2,50,50,2,1,60,62,136,862,63,-1
437,9826.0,10723.2,4313.29,4392.68,2,2,50,50,2,1,60,62,257,1103,8,-1
438,9826.0,10723.2,4323.73,4322.26,2,2,50,50,2,1,60,67,262,1165,11,-1
439,9826.0,10723.2,4318.45,4302.28,2,2,50,50,2,1,60,64,330,1195,13,-1
440,9826.0,10723.2,4299.46,4321.24,2,2,50,50,2,1,60,68,384,1394,52,-1
441,9826.0,10723.2,4284.21,4292.26,2,2,50,50,2,1,60,64,314,1210,66,-1
442,9826.0,10723.2,4279.12,4264.33,2,2,50,50,2,1,60,58,360,1316,49,-1
443,9826.0,10723.2,4290.34,4270.91,2,2,50,50,2,1,60,60,229,1723,114,-1
444,9826.0,10723.2,4276.86,4234.6,2,2,50,50,1,1,60,60,263,1480,31,-1
445,9826.0,10723.2,4171.77,4246.3,2,2,50,50,1,1,60,50,166,1371,9,-1
446,9826.0,10723.2,4085.74,4234.86,2,2,50,50,1,1,60,49,177,1239,24,-1
447,9826.0,10723.2,3983.08,4179.21,2,2,50,50,1,1,60,45,184,1610,12,-1
448,9826.0,5098.6,3960.99,4123.79,2,2,50,50,1,25,60,47,168,2097,111,-1
449,9826.0,5098.6,3974.71,4045.88,2,2,50,50,1,25,60,48,114,1588,14,-1
450,9826.0,5135.9,3979.13,4076.02,2,2,50,50,1,25,60,62,222,1211,30,-1
451,9826.0,5135.9,4017.83,4070.24,2,2,50,50,1,25,60,61,125,2605,155,-1
452,9826.0,5098.6,4009.98,3989.36,2,2,50,50,1,25,60,49,59,2700,51,-1
453,9826.0,5098.6,4059.67,3986.04,2,2,50,50,1,25,60,57,71,3133,166,-1
454,9826.0,5098.6,4022.85,3905.32,2,2,50,50,1,25,60,61,187,2877,245,-1
455,9826.0,5098.6,4048.61,3913.32,2,2,50,50,1,25,60,68,200,2843,156,-1
456,9826.0,5091.9,4013.47,3973.08,2,2,50,50,1,25,60,69,274,2373,92,-1
457,9826.0,5091.9,4024.49,3919.17,2,2,50,50,1,25,60,58,161,1987,112,-1
458,9826.0,5091.9,4011.52,3916.68,2,2,50,50,1,25,60,62,88,2307,147,-1
459,9826.0,5091.9,4040.05,3913.44,2,2,50,50,1,25,60,67,237,2921,163,-1
460,9826.0,5091.9,4084.71,3972.92,3,3,50,50,1,25,60,77,200,3071,50,-1
461,9826.0,5091.9,4106.35,4018.93,2,2,50,50,1,25,60,66,201,4190,306,-1
462,9826.0,5091.9,4149.69,4034.89,2,2,50,50,1,25,60,73,230,2789,68,-1
463,9826.0,5091.9,4208.91,4065.83,2,2,50,50,1,25,60,81,247,2452,89,-1
464,9826.0,5036.0,4214.92,4089.79,2,2,50,50,1,25,60,70,269,1478,28,-1
465,9826.0,5036.0,4208.68,4062.93,2,2,50,50,1,25,60,69,151,3647,102,-1
466,9826.0,5036.0,4217.79,4106.18,2,2,50,50,1,25,60,76,143,4725,82,-1
467,9826.0,5069.7,4219.74,4130.68,2,2,50,50,1,25,60,77,360,3453,99,-1
468,9826.0,5069.7,4200.46,4182.0,2,2,50,50,1,25,60,71,295,3115,71,-1
469,9826.0,5069.7,4188.36,4220.49,3,2,50,50,2,25,60,76,438,2171,28,-1
470,9999.3,5069.7,4279.75,4297.91,3,2,50,50,3,25,60,69,295,2209,32,-1
471,9999.3,5069.7,4274.96,4318.27,3,2,50,50,4,25,60,67,444,2561,51,-1
472,9999.3,5069.7,4356.93,4302.21,2,2,50,50,4,25,60,67,503,1843,11,-1
473,9999.3,5069.7,4356.57,4302.18,2,2,50,50,4,25,60,71,454,2882,52,-1
474,9999.3,5069.7,4325.26,4317.53,2,2,50,50,4,25,60,65,409,1772,7,-1
475,9999.3,5069.7,4293.39,4333.51,2,2,50,50,3,25,60,74,592,2142,85,-1
476,9999.3,5069.7,4331.1,4347.37,3,3,50,50,5,25,60,77,890,1919,78,-1
477,9999.3,5065.6,4362.02,4361.9,2,2,50,50,5,25,60,69,797,1230,74,-1
478,9999.3,5095.7,4357.28,4326.44,3,2,50,50,4,25,60,69,683,1339,51,-1
479,9999.3,5095.7,4360.83,4339.03,2,2,50,50,4,25,60,63,826,1525,35,-1
480,9999.3,9648.0,4385.63,4388.15,3,3,50,50,4,2,60,70,627,1669,61,-1
481,9999.3,9648.0,4359.72,4378.97,2,2,50,50,4,2,60,64,763,1276,93,-1
482,9999.3,9648.0,4403.9,4321.51,3,2,50,50,5,2,60,58,765,1761,53,-1
483,9999.3,9648.0,4446.55,4321.88,2,2,50,50,5,2,60,75,921,1531,72,-1
484,9999.3,9648.0,4473.06,4287.18,3,3,50,50,5,2,60,69,840,1099,49,-1
485,9999.3,9586.2,4461.64,4319.17,3,3,50,50,7,3,60,69,1051,1451,134,-1
486,9999.3,9586.2,4430.56,4343.48,3,3,50,50,6,3,60,72,713,1780,212,-1
487,9999.3,9586.2,4476.6,4342.32,2,2,50,50,6,2,60,74,527,2006,149,-1
488,10035.8,9586.2,4543.07,4356.1,3,3,50,50,8,2,60,75,405,1452,273,-1
489,10035.8,9586.2,4521.77,4374.89,2,2,50,50,7,2,60,77,320,1763,252,-1
490,10035.8,9586.2,4498.25,4431.23,2,2,50,50,6,2,60,74,656,1488,240,-1
491,10035.8,9586.2,4476.56,4450.16,2,2,50,50,5,2,60,76,404,1113,130,-1
492,10035.8,9586.2,4466.06,4476.75,2,2,50,50,5,2,60,78,744,1401,183,-1
493,10035.8,9586.2,4460.67,4476.07,2,2,50,50,5,2,60,73,742,1321,222,-1
494,10035.8,9506.2,4476.51,4441.65,2,3,50,50,5,2,60,70,492,1141,137,-1
495,10035.8,9506.2,4445.65,4419.83,2,2,50,50,4,2,60,80,724,1409,273,-1
496,10035.8,9506.2,4418.82,4402.38,2,2,50,50,4,1,60,75,535,1274,171,-1
497,10035.8,9506.2,4403.14,4409.69,2,2,50,50,4,1,60,72,738,1372,156,-1
498,10035.8,9506.2,4431.67,4333.03,3,3,50,50,5,1,60,69,442,1100,132,-1
499,10035.8,9506.2,4339.04,4281.75,2,2,50,50,4,1,60,62,400,990,108,-1
500,10035.8,10061.5,4288.52,4250.07,3,3,50,50,4,2,60,61,464,1059,220,-1
501,10035.8,10061.5,4220.54,4157.07,2,2,50,50,4,2,60,47,588,920,131,-1
502,10019.8,10061.5,4206.29,4151.36,2,2,50,50,3,2,60,50,477,676,101,-1
503,9406.2,10061.5,4188.53,4055.38,2,2,50,50,1,2,60,51,455,757,122,-1
504,9406.2,10061.5,4109.53,4053.67,2,2,50,50,1,2,60,49,329,942,121,-1
505,9406.2,10061.5,4060.49,4026.27,2,2,50,50,1,2,60,65,306,1311,104,-1
506,9406.2,10061.5,4042.58,3966.47,2,2,50,50,1,1,60,50,293,922,107,-1
507,9406.2,10061.5,4017.62,4010.83,2,2,50,50,1,1,60,57,441,1183,157,-1
508,9406.2,10061.5,4011.03,4052.66,2,2,50,50,1,1,60,64,337,1354,202,-1
509,10038.9,10061.5,4022.12,4048.31,3,3,50,50,1,1,60,54,243,1200,149,-1
510,10038.9,5065.5,3898.1,3970.12,2,2,50,50,1,25,60,49,197,821,98,-1
511,10038.9,5065.5,3781.26,3854.97,2,2,50,50,1,25,60,28,244,648,69,-1
512,10038.9,5065.5,3767.19,3787.34,2,2,50,50,1,25,60,32,388,1084,122,-1
513,10038.9,5190.3,3795.0,3744.44,2,2,50,50,1,25,60,57,622,1522,183,-1
514,10038.9,5190.3,3832.73,3742.65,3,3,50,50,2,25,60,57,680,1384,162,-1
515,10038.9,5190.3,3849.58,3661.05,2,2,50,50,2,25,60,52,617,1422,138,-1
516,10038.9,5190.3,3796.4,3629.42,2,2,50,50,2,25,60,43,562,1504,175,-1
517,10038.9,5190.3,3807.8,3624.67,2,2,50,50,2,25,60,48,559,1238,184,-1
518,10038.9,5190.3,3773.36,3585.94,2,2,50,50,2,25,60,46,303,1375,280,-1
519,10038.9,5190.3,3693.99,3572.42,2,2,50,50,2,25,60,35,357,1775,311,-1
520,10038.9,5190.3,3640.89,3561.13,2,2,50,50,2,25,60,34,551,1479,271,-1
521,10038.9,5190.3,3584.91,3582.96,2,2,50,50,1,25,60,37,818,1883,333,-1
522,10038.9,5190.3,3567.83,3543.47,2,2,50,50,1,25,60,25,696,1460,385,-1
523,10038.9,5190.3,3509.86,3507.39,2,2,50,50,1,25,60,26,445,1816,367,-1
524,10038.9,5190.3,3503.47,3417.92,2,2,50,50,1,25,60,25,1080,1450,327,-1
525,10038.9,5190.3,3446.35,3340.56,2,2,50,50,1,25,60,24,1024,1156,185,-1
526,5168.6,5190.3,3299.55,3279.49,2,2,50,50,25,25,60,14,397,852,182,-1
527,5168.6,5190.3,3172.93,3190.62,2,2,50,50,25,25,60,9,391,971,220,-1
528,5168.6,5190.3,3066.48,3110.58,2,2,50,50,25,25,60,16,550,915,133,-1
529,5168.6,5190.3,2947.57,3023.04,2,2,50,50,25,25,60,20,396,643,156,-1
530,5168.6,4997.5,2924.15,2928.36,2,2,50,50,25,25,60,18,337,1041,216,-1
531,5168.6,4997.5,2897.43,2894.08,2,2,50,50,25,25,60,25,728,1299,264,-1
532,5168.6,4997.5,2887.54,2853.71,2,2,50,50,25,25,60,14,535,728,228,-1
533,5168.6,4997.5,2827.94,2827.92,2,2,50,50,25,25,60,10,367,943,159,-1
534,5168.6,4997.5,2758.03,2743.53,2,2,50,50,25,25,60,13,471,1014,233,-1
535,5177.5,5137.5,2654.08,2748.89,2,2,50,50,25,25,60,14,236,2140,348,-1
536,5177.5,5137.5,2614.52,2710.2,2,2,50,50,25,25,60,20,401,1031,387,-1
537,5177.5,5137.5,2615.24,2686.58,2,2,50,50,25,25,60,19,382,1292,386,-1
538,5177.5,5137.5,2585.07,2713.47,2,2,50,50,25,25,60,20,493,1795,374,-1
539,5177.5,5137.5,2580.47,2714.92,2,2,50,50,25,25,60,22,526,1527,455,-1
540,5177.5,5137.5,2549.32,2681.97,2,2,50,50,25,25,60,15,279,1529,441,-1
541,5177.5,5137.5,2546.87,2755.01,2,2,50,50,25,25,60,21,400,1746,518,-1
542,5177.5,4997.7,2523.99,2728.24,2,2,50,50,25,25,60,15,497,1498,432,-1
543,5177.5,4997.7,2470.5,2676.51,2,2,50,50,25,25,60,9,337,1413,453,-1
544,5177.5,4997.7,2422.27,2605.91,2,2,50,50,25,25,60,9,381,1531,393,-1
545,5177.5,4997.7,2391.09,2568.34,2,2,50,50,25,25,60,14,385,1357,494,-1
546,5177.5,4997.7,2390.75,2567.15,2,2,50,50,25,25,60,19,377,1336,397,-1
547,5177.5,4997.7,2393.15,2497.49,2,2,50,50,25,25,60,12,673,1438,615,-1
548,5177.5,4967.1,2470.27,2520.38,2,2,50,50,25,25,60,39,1030,1420,378,-1
549,5177.5,4967.1,2547.64,2567.14,2,2,50,50,25,25,60,41,927,1763,383,-1
550,9806.8,9400.0,2696.89,2717.41,3,3,50,50,1,1,60,64,1339,2085,321,-1
551,9806.8,9400.0,2853.86,2867.95,2,2,50,50,1,1,60,71,3054,1776,149,-1
552,10137.7,9400.0,2907.5,3004.63,3,3,50,50,2,1,60,58,5911,1593,211,-1
553,10137.7,9400.0,3010.08,3098.29,3,2,50,50,2,1,60,67,4832,1420,210,-1
554,10137.7,10060.7,3129.88,3237.43,3,3,50,50,3,2,60,62,5615,1304,91,-1
555,10137.7,10060.7,3250.9,3283.3,2,2,50,50,3,2,60,57,5518,1310,259,-1
556,10138.2,10060.7,3378.48,3290.69,3,2,50,50,4,2,60,56,5132,1377,184,-1
557,10138.2,10060.7,3489.12,3377.52,3,3,50,50,4,3,60,64,4643,1405,159,-1
558,10138.2,9659.8,3605.96,3400.22,3,2,50,50,6,2,60,63,2868,1757,179,-1
559,10138.2,9659.8,3664.85,3457.72,3,3,50,50,7,2,60,70,3853,1632,101,-1
560,10138.2,10116.0,3749.11,3591.84,3,3,50,50,6,3,60,60,3072,1565,187,-1
561,10138.2,10116.0,3777.38,3618.06,2,2,50,50,6,3,60,52,4031,1747,166,-1
562,10138.2,10116.0,3737.26,3645.68,2,2,50,50,6,3,60,58,3302,1442,70,-1
563,10138.2,10116.0,3754.07,3788.31,2,2,50,50,5,3,60,54,3598,1662,246,-1
564,10138.2,10116.0,3731.98,3748.46,3,3,50,50,5,3,60,41,5229,1235,136,-1
565,10137.7,10116.0,3721.27,3768.12,2,2,50,50,4,3,60,54,5435,1415,259,-1
566,9677.9,10116.0,3659.16,3771.35,2,2,50,50,2,3,60,43,5008,995,141,-1
567,9556.6,10116.0,3519.47,3699.68,2,2,50,50,1,2,60,37,6244,1304,137,-1
568,9556.6,10116.0,3510.97,3711.88,2,2,50,50,1,2,60,43,4550,695,116,-1
569,9556.6,10116.0,3510.43,3696.55,2,2,50,50,1,2,60,33,6599,528,133,-1
570,9556.6,10116.0,3503.28,3647.62,2,2,50,50,1,2,60,29,3094,525,97,-1
571,9556.6,10116.0,3444.56,3590.84,2,2,50,50,1,2,60,20,4609,530,127,-1
572,5087.4,10116.0,3377.63,3553.59,2,2,50,50,25,2,60,16,4361,410,45,-1
573,5087.4,10116.0,3245.55,3480.13,2,2,50,50,25,2,60,16,5171,531,99,-1
