gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
229,11852.3,11795.9,4587.65,4430.91,2,2,50,50,1,1,60,72,2309,2188,57,236,3,715,0,16345,-1
230,11852.3,11795.9,4734.33,4519.33,3,3,50,50,2,1,60,59,2027,1478,174,473,5,1970,3,24620,-1
231,11852.3,11795.9,4775.43,4591.03,3,3,50,50,2,1,60,66,147,88,14,97,0,431,3,21163,-1
232,11852.3,11795.9,4915.77,4712.02,3,2,50,50,2,1,60,69,1033,749,77,539,12,2063,6,33243,-1
233,11852.3,11795.9,4919.49,4728.96,2,2,50,50,2,1,60,51,395,276,37,77,2,611,9,16803,-1
234,11852.3,11795.9,4888.17,4678.79,3,2,50,50,2,1,60,54,308,83,41,148,2,878,3,9973,-1
235,11852.3,11795.9,4888.89,4729.01,3,3,50,50,2,1,60,69,142,35,18,33,6,818,2,18302,-1
236,11852.3,11795.9,4873.35,4742.9,2,3,50,50,2,1,60,65,1721,452,59,66,5,3138,19,4804,-1
237,11852.3,11795.9,4804.48,4749.03,2,2,50,50,2,1,60,57,2176,555,77,109,4,3089,3,6072,-1
238,11852.3,11795.9,4816.09,4785.7,2,2,50,50,2,1,60,53,2912,443,107,298,3,2101,13,5516,-1
239,11852.3,11795.9,4674.24,4616.76,2,2,50,50,2,1,60,26,391,135,4,70,6,274,5,829,-1
240,11852.3,11795.9,4565.07,4496.61,2,2,50,50,1,1,60,48,1714,353,211,48,3,549,3,970,-1
241,11852.3,11795.9,4377.17,4337.91,2,2,26,36,1,1,22,14,331,147,55,210,0,249,0,401,-1
242,9620.4,11795.9,4235.05,4236.59,2,2,36,38,1,1,34,27,331,206,0,186,4,0,0,201,-1
243,9620.4,11795.9,4179.23,4157.28,2,2,50,50,1,1,60,27,1208,570,169,116,63,194,0,256,-1
244,9620.4,10263.0,4046.32,4028.03,2,2,25,25,1,4,10,24,531,417,10,118,0,0,0,85,-1
245,6823.0,10263.0,3895.96,3932.6,2,2,50,34,17,3,44,29,891,891,0,55,0,0,0,591,-1
246,6823.0,10263.0,3812.59,3844.61,2,2,50,37,14,3,47,31,1732,1726,0,142,64,0,0,436,-1
247,6823.0,10263.0,3800.77,3787.31,2,2,50,30,14,3,40,26,331,264,0,3,16,0,0,766,-1
248,6823.0,10263.0,3752.72,3776.28,2,2,50,50,13,2,60,29,2177,1933,97,8,8,376,8,437,-1
249,6823.0,10263.0,3626.47,3597.48,2,2,50,50,12,2,60,10,2902,2897,0,110,0,0,0,417,-1
250,6823.0,10263.0,3542.58,3584.99,2,2,50,50,11,2,60,28,3051,2664,97,629,5,261,1,553,-1
251,6823.0,10263.0,3486.75,3459.18,2,2,50,50,10,2,60,17,1331,1329,0,190,87,130,4,226,-1
252,6823.0,10263.0,3356.55,3355.96,2,2,50,50,10,2,60,23,4536,4531,0,65,60,0,0,83,-1
253,6823.0,10263.0,3340.92,3291.75,2,2,50,50,9,2,60,23,2674,2492,14,8,11,260,13,128,-1
254,6641.0,10263.0,3281.68,3189.81,2,2,50,50,9,2,60,24,2389,2314,36,275,125,18,0,867,-1
255,6641.0,10263.0,3197.14,3181.14,2,2,50,50,8,2,60,17,1309,1309,0,182,0,0,0,453,-1
256,6641.0,10263.0,3198.94,3124.78,2,2,50,50,9,2,60,20,3602,3189,134,169,2,68,9,394,-1
257,6641.0,10263.0,3155.24,2967.5,2,2,50,50,8,2,60,21,4115,4110,2,132,291,0,0,183,-1
258,6641.0,10263.0,3132.5,2886.39,2,2,50,50,8,2,60,22,1746,1312,209,14,32,219,4,260,-1
259,6641.0,10121.8,3032.5,2797.77,2,2,50,50,6,1,60,17,1763,1762,0,172,50,14,2,267,-1
260,6641.0,7448.0,3020.41,2679.79,2,2,50,50,6,1,60,22,701,701,0,120,0,0,0,329,-1
261,6641.0,7448.0,2972.52,2693.87,2,2,50,50,4,1,60,14,0,0,0,266,0,0,0,89,-1
262,6641.0,7448.0,2921.64,2640.98,2,2,50,50,4,1,60,10,425,425,0,62,0,0,0,6,-1
263,6485.7,7448.0,2891.21,2627.49,2,2,50,50,4,1,60,16,0,0,0,172,62,0,0,29,-1
264,6485.7,7448.0,2822.11,2616.99,2,2,50,50,4,1,60,11,0,0,0,174,0,0,0,29,-1
265,6485.7,7448.0,2821.7,2605.95,2,2,50,50,4,1,60,18,1451,1451,0,61,0,0,0,20,-1
266,6485.7,7448.0,2887.38,2599.85,2,2,50,50,4,1,60,22,121,121,0,194,0,0,0,18,-1
267,6485.7,7448.0,2794.91,2502.1,2,2,50,50,4,1,60,10,141,120,0,1,0,283,0,11,-1
268,6485.7,7448.0,2735.34,2549.36,2,2,50,50,4,1,60,11,0,0,0,4,0,0,0,24,-1
269,6485.7,7448.0,2720.09,2479.27,2,2,50,50,3,1,60,13,324,201,0,1,7,421,0,45,-1
270,6485.7,7448.0,2602.23,2395.5,2,2,50,50,3,1,60,5,344,245,0,1,0,0,0,28,-1
271,6856.7,7448.0,2535.49,2391.12,2,2,50,50,2,1,60,14,1024,783,117,235,2,494,12,11,-1
272,6856.7,7448.0,2439.8,2431.61,2,2,50,50,2,1,60,12,488,366,0,121,62,0,0,6,-1
273,6856.7,7448.0,2399.99,2401.06,2,2,50,50,2,1,60,8,0,0,0,62,0,0,0,1,-1
274,6856.7,7448.0,2414.01,2384.27,2,2,50,50,2,1,60,11,0,0,0,77,0,0,0,4,-1
275,6856.7,7448.0,2438.87,2413.93,2,2,50,50,2,1,60,18,206,203,0,26,0,480,0,7,-1
276,6856.7,7448.0,2417.56,2395.31,2,2,50,50,2,1,60,12,123,123,0,1,0,0,0,2,-1
277,6856.7,7448.0,2412.06,2386.23,2,2,50,50,2,1,60,13,0,0,0,0,0,0,0,2,-1
278,6856.7,7448.0,2384.5,2470.96,2,2,50,50,2,1,60,17,28,28,0,55,0,0,0,6,-1
279,6856.7,5322.2,2379.52,2413.74,2,2,50,50,2,25,60,10,101,0,0,121,0,0,0,134,-1
280,6856.7,5322.2,2326.55,2401.18,2,2,50,50,2,25,60,9,0,0,0,0,0,0,0,3,-1
281,6856.7,5166.0,2286.45,2385.75,2,2,50,50,2,25,60,11,0,0,0,70,0,0,0,12,-1
282,6856.7,5166.0,2209.78,2343.2,2,2,50,50,2,25,60,6,0,0,0,0,0,0,0,1,-1
283,6856.7,5166.0,2224.25,2345.45,2,2,50,50,2,25,60,13,0,0,0,5,0,0,0,3,-1
284,6856.7,5166.0,2254.52,2318.01,2,2,50,50,2,25,60,12,0,0,0,1,0,0,0,7,-1
285,6856.7,5166.0,2257.97,2308.09,2,2,50,50,2,25,60,11,0,0,0,124,0,0,0,0,-1
286,6856.7,5166.0,2260.8,2247.09,2,2,50,50,2,25,60,8,0,0,0,94,0,0,0,0,-1
287,6856.7,5166.0,2231.73,2237.89,2,2,50,50,2,25,60,8,317,117,0,183,0,131,0,6,-1
288,6856.7,5166.0,2245.29,2255.9,2,2,50,50,2,25,60,12,242,233,0,118,0,0,0,7,-1
289,6856.7,5166.0,2223.36,2191.29,2,2,50,50,2,25,60,10,393,393,0,0,0,0,0,8,-1
290,6856.7,5166.0,2185.22,2188.31,2,2,50,50,2,25,60,8,191,190,0,152,0,0,0,1,-1
291,6856.7,5166.0,2212.3,2200.04,2,2,50,50,2,25,60,15,240,117,0,62,0,0,0,26,-1
292,6856.7,5166.0,2238.07,2223.84,2,2,50,50,2,25,60,10,244,0,0,5,0,0,0,7,-1
293,6856.7,5166.0,2154.25,2210.24,2,2,50,50,2,25,60,5,370,364,0,52,0,0,0,5,-1
294,6856.7,5166.0,2190.05,2202.15,2,2,50,50,2,25,60,11,431,121,0,188,0,174,0,13,-1
295,6485.7,5166.0,2179.36,2115.45,2,2,50,50,1,25,60,9,210,206,2,114,0,127,0,43,-1
296,6485.7,5166.0,2199.19,2101.93,2,2,50,50,1,25,60,11,43,43,0,0,0,0,0,20,-1
297,6485.7,5166.0,2160.64,2063.34,2,2,50,50,1,25,60,9,125,0,0,25,0,0,0,34,-1
298,6485.7,5166.0,2172.7,2049.14,2,2,50,50,1,25,60,8,8,0,0,0,0,0,0,14,-1
299,6485.7,5166.0,2171.84,2034.17,2,2,50,50,1,25,60,11,0,0,0,58,0,0,0,30,-1
300,6485.7,5166.0,2156.84,1956.42,2,2,50,50,1,25,60,9,312,106,0,125,0,70,0,80,-1
301,6485.7,5173.0,2194.42,1990.78,2,2,50,50,1,25,60,20,640,220,0,20,0,351,1,430,-1
302,6485.7,5173.0,2180.27,1983.46,2,2,50,50,1,25,60,12,125,0,0,36,0,0,0,100,-1
303,6485.7,5173.0,2190.33,2005.8,2,2,50,50,1,25,60,13,0,0,0,2,0,0,0,63,-1
304,6485.7,5173.0,2112.39,1981.91,2,2,50,50,1,25,60,10,0,0,0,0,0,0,0,37,-1
305,6485.7,5173.0,2125.92,2012.7,2,2,50,50,1,25,60,14,101,0,0,1,0,0,0,201,-1
306,4968.3,5100.0,2138.22,2011.25,2,2,50,50,25,25,60,18,0,0,0,3,0,0,0,666,-1
307,4968.3,5111.0,2207.86,2076.62,2,2,50,50,25,25,60,19,150,6,0,39,0,217,6,667,-1
308,4968.3,5111.0,2279.9,2106.38,2,2,50,50,25,25,60,22,0,0,0,1,0,0,0,823,-1
309,4968.3,5111.0,2298.54,2244.78,2,2,50,50,25,25,60,20,11,8,0,1,0,0,0,345,-1
310,4968.3,5111.0,2324.65,2283.43,2,2,50,50,25,25,60,17,122,122,0,9,0,0,0,315,-1
311,4968.3,5111.0,2314.19,2322.43,2,2,50,50,25,25,60,23,1,0,0,7,8,0,0,552,-1
312,4968.3,5111.0,2384.17,2334.75,2,2,50,50,25,25,60,22,0,0,0,1,0,0,0,549,-1
313,4968.3,5111.0,2416.49,2385.74,2,2,50,50,25,25,60,21,889,237,0,0,1,411,0,346,-1
314,4968.3,5226.0,2411.93,2416.24,2,2,50,50,25,25,60,19,0,0,0,2,0,0,0,954,-1
315,4968.3,5226.0,2458.67,2478.12,2,2,50,50,25,25,60,25,0,0,0,53,0,0,0,611,-1
316,4968.3,5226.0,2423.68,2582.3,2,2,50,50,25,25,60,25,1036,581,0,3,0,329,0,1021,-1
317,9475.8,9885.8,2508.28,2646.02,3,3,50,50,1,2,60,30,6,0,0,3,13,0,0,667,-1
318,9475.8,9885.8,2658.62,2696.34,2,2,50,50,1,1,60,35,140,124,0,3,0,93,0,3128,-1
319,9475.8,9885.8,2718.52,2858.75,2,2,50,50,1,1,60,46,877,796,22,24,0,220,4,2778,-1
320,9475.8,9885.8,2809.49,2924.18,2,2,50,50,1,1,60,28,153,3,74,2,0,0,0,604,-1
321,9776.0,9885.8,2875.79,2979.33,3,2,50,50,3,1,60,25,168,164,0,1,12,173,9,579,-1
322,9776.0,9885.8,2886.99,2901.44,2,2,50,50,3,1,60,20,124,124,0,1,0,0,0,226,-1
323,9776.0,9885.8,2970.84,2812.92,2,2,50,50,3,1,60,23,1,0,0,0,0,0,0,153,-1
324,9776.0,5161.5,3009.95,2858.48,2,2,50,50,2,25,60,24,12,8,0,0,0,55,4,262,-1
325,5025.5,5161.5,2878.69,2790.53,2,2,50,50,25,25,60,14,229,222,0,0,0,0,0,166,-1
326,5025.5,5161.5,2865.87,2750.49,2,2,50,50,25,25,60,20,2,0,0,0,0,0,0,177,-1
327,5025.5,5146.5,2830.96,2761.35,2,2,50,50,25,25,60,19,385,196,0,0,0,304,5,285,-1
328,5025.5,5146.5,2887.28,2807.84,3,2,50,50,25,25,60,47,1940,233,0,4,5,1322,2,3311,-1
329,5025.5,5146.5,2837.45,2801.55,2,2,50,50,25,25,60,20,184,184,0,2,0,0,0,558,-1
330,5000.6,5146.5,2848.36,2879.27,2,2,50,50,25,25,60,25,128,21,0,3,0,58,6,395,-1
331,5000.6,5146.5,2889.34,2947.68,2,2,50,50,25,25,60,32,103,97,0,1,0,0,0,1667,-1
332,5000.6,5146.5,2977.72,2941.1,2,2,50,50,25,25,60,26,2,0,0,85,0,0,0,698,-1
333,5000.6,5146.5,2988.7,3027.66,2,2,50,50,25,25,60,45,10,0,0,18,13,608,15,4401,-1
334,5000.6,5146.5,3023.18,2993.75,2,2,50,50,25,25,60,38,1056,195,60,3,0,923,13,2301,-1
335,5150.6,9679.6,3104.8,3114.52,2,3,50,50,25,1,60,38,136,40,0,30,0,641,0,4071,-1
336,5150.6,9679.6,3121.26,3208.55,3,3,50,50,25,1,60,40,1689,335,0,5,1,1767,0,3975,-1
337,5092.6,9679.6,3106.97,3225.17,2,2,50,50,25,1,60,38,27,23,0,35,0,0,0,1789,-1
338,5092.6,9679.6,3088.42,3281.97,2,2,50,50,25,1,60,33,310,265,0,7,0,215,0,3645,-1
339,5092.6,9679.6,3126.04,3348.32,2,2,50,50,25,1,60,34,2533,1339,0,13,0,1171,3,3063,-1
340,5459.5,5230.3,3170.19,3364.19,2,2,50,50,25,25,60,42,847,376,0,19,2,837,4,5364,-1
341,5459.5,5230.3,3173.56,3467.74,2,3,50,50,25,25,60,49,3142,1041,1,3,0,1169,1,3233,-1
342,10014.0,5230.3,3296.49,3512.44,3,2,50,50,2,25,60,51,2100,769,0,51,6,2231,0,5536,-1
343,10014.0,10179.0,3396.19,3715.41,3,3,50,50,4,4,60,49,6,2,0,0,0,11,0,9713,-1
344,10014.0,10341.3,3494.15,3819.85,2,3,50,50,4,5,60,66,4,0,0,0,0,37,0,8368,-1
345,10014.0,10341.3,3535.96,3831.16,2,2,50,50,4,5,60,41,5,1,0,11,6,118,6,1913,-1
346,10470.8,10341.3,3574.11,3911.76,3,3,50,50,6,6,60,49,3,1,1,0,0,0,0,7772,-1
347,10470.8,10341.3,3613.27,3877.99,2,2,50,50,6,5,60,37,561,559,1,1,33,0,0,3023,-1
348,10470.8,10341.3,3637.2,3793.07,2,2,50,50,6,5,60,22,13,6,0,0,0,129,1,1159,-1
349,10014.0,10341.3,3594.67,3774.8,2,2,50,50,4,5,60,37,110,25,0,15,7,271,0,4244,-1
350,10014.0,10341.3,3601.66,3772.84,2,2,50,50,4,5,60,42,0,0,0,0,2,0,0,2171,-1
351,10014.0,10341.3,3550.52,3776.95,2,2,50,50,3,5,60,40,0,0,0,0,0,0,0,707,-1
352,10014.0,10341.3,3516.52,3775.66,2,2,50,50,3,5,60,40,2,2,0,0,0,0,0,3719,-1
353,10014.0,10341.3,3512.73,3776.6,2,2,50,50,3,5,60,33,17,0,0,0,0,0,0,453,-1
354,10014.0,10341.3,3567.86,3799.86,2,2,50,50,3,5,60,45,3,3,0,35,0,0,0,1522,-1
355,10014.0,10341.3,3540.33,3769.6,2,2,50,50,3,5,60,34,0,0,0,0,0,0,0,592,-1
356,10014.0,10179.0,3606.53,3741.59,2,3,50,50,3,6,60,41,3,0,0,0,0,0,0,2025,-1
357,10014.0,10179.0,3667.92,3799.86,2,2,50,50,3,5,60,49,34,0,0,0,0,0,0,2253,-1
358,10014.0,10179.0,3678.0,3843.01,2,2,50,50,3,5,60,40,13,8,0,0,0,94,0,1781,-1
359,10014.0,10179.0,3755.36,3853.07,2,2,50,50,3,5,60,37,0,0,0,0,0,0,0,3453,-1
360,10014.0,10179.0,3905.62,3815.42,3,2,24,20,7,5,4,30,0,0,0,0,0,0,0,980,-1
361,10014.0,10179.0,3933.95,3828.64,3,3,50,50,7,5,60,48,1,0,0,18,0,0,0,3214,-1
362,10014.0,10179.0,3949.51,3856.54,2,2,50,38,7,5,48,34,0,0,0,0,0,0,0,1964,-1
363,10014.0,10179.0,4011.4,3885.13,2,2,49,35,7,5,44,30,0,0,0,0,0,0,0,1398,-1
364,10014.0,10179.0,4049.34,3897.97,2,2,50,34,7,5,44,33,0,0,0,0,1,0,0,1343,-1
365,10014.0,10179.0,4114.08,3849.16,2,2,29,25,7,4,14,33,0,0,0,0,0,0,0,1620,-1
366,10014.0,10179.0,4186.59,3891.66,2,2,50,50,7,4,60,36,0,0,0,0,0,0,0,3208,-1
367,10014.0,10179.0,4136.14,3892.09,2,2,50,46,5,3,56,40,0,0,0,0,0,0,0,1559,-1
368,10014.0,10179.0,4114.64,3931.49,2,2,50,35,5,3,45,37,0,0,0,0,0,0,0,1845,-1
369,10014.0,10179.0,4041.27,3954.71,2,2,28,28,5,3,16,34,0,0,0,0,0,0,0,742,-1
370,10014.0,10179.0,4020.41,4032.89,2,2,50,50,4,3,60,39,0,0,0,0,0,0,0,834,-1
371,10014.0,10179.0,4002.03,4061.24,2,2,50,50,4,3,60,36,0,0,0,0,0,0,0,1243,-1
372,10014.0,10179.0,3989.77,4033.69,2,2,50,34,3,3,44,30,1,0,0,0,0,0,0,2222,-1
373,10014.0,10179.0,3886.13,3907.74,2,2,50,30,3,3,40,17,4,1,0,0,0,0,0,1382,-1
374,10014.0,10107.6,3732.2,3775.76,2,2,27,50,3,2,37,12,3,0,0,0,0,109,0,679,-1
375,10014.0,10107.6,3729.21,3611.75,2,2,50,50,3,2,60,16,0,0,0,0,0,0,0,799,-1
376,10014.0,10107.6,3627.22,3536.92,2,2,21,21,3,2,2,14,0,0,0,0,0,0,0,1711,-1
377,10014.0,10107.6,3532.31,3479.76,2,2,20,50,3,2,30,11,0,0,0,0,0,0,0,615,-1
378,10014.0,10107.6,3422.97,3376.21,2,2,20,20,3,2,0,13,0,0,0,0,0,0,0,508,-1
379,10014.0,10107.6,3336.8,3227.03,2,2,23,20,2,2,3,10,0,0,0,0,0,0,0,226,-1
380,10014.0,10107.6,3267.13,3071.27,2,2,20,20,2,1,0,2,0,0,0,0,0,0,0,376,-1
381,9860.7,10107.6,3098.86,2965.25,2,2,20,20,1,1,0,3,0,0,0,0,0,0,0,73,-1
382,9860.7,5230.3,3018.29,2856.17,2,2,20,20,1,25,0,5,0,0,0,0,0,0,0,38,-1
383,9860.7,5230.3,2928.35,2752.27,2,2,20,20,1,25,0,8,0,0,0,0,0,0,0,380,-1
384,9860.7,5230.3,2836.13,2657.27,2,2,20,20,1,25,0,5,0,0,0,0,0,0,0,44,-1
385,9860.7,5230.3,2787.35,2541.61,2,2,20,20,1,25,0,5,0,0,0,0,0,0,0,34,-1
386,9860.7,5230.3,2745.41,2502.62,2,2,20,20,1,25,0,12,0,0,0,0,0,0,0,194,-1
387,9860.7,5230.3,2651.14,2406.21,2,2,20,20,1,25,0,2,0,0,0,0,0,0,0,35,-1
388,9860.7,5230.3,2560.36,2332.88,2,1,23,20,1,25,3,2,0,0,0,0,0,0,0,66,-1
389,9860.7,5230.3,2496.34,2266.81,2,2,20,20,1,25,0,4,0,0,0,0,0,0,0,22,-1
390,9860.7,5230.3,2443.15,2211.42,1,2,20,20,1,25,0,2,0,0,0,0,0,0,0,8,-1
391,9860.7,5230.3,2377.0,2176.55,2,2,20,20,1,25,0,4,0,0,0,0,0,0,0,9,-1
392,9860.7,5230.3,2330.1,2119.86,2,2,20,20,1,25,0,4,0,0,0,0,0,0,0,5,-1
393,9860.7,5024.7,2265.15,2039.8,2,2,20,20,1,25,0,2,0,0,0,0,0,0,0,4,-1
394,9860.7,5024.7,2219.98,2045.08,2,2,50,20,1,25,30,9,0,0,0,0,0,0,0,6,-1
395,9860.7,5024.7,2185.37,1984.0,1,1,21,20,1,25,1,0,0,0,0,0,0,0,0,1,-1
396,9860.7,5024.7,2120.31,1945.59,1,1,20,20,1,25,0,0,0,0,0,0,0,0,0,0,-1
397,9860.7,5024.7,2026.93,1896.59,1,2,20,20,1,25,0,1,0,0,0,0,0,0,0,1,-1
398,9860.7,5024.7,1949.91,1871.96,1,1,20,20,1,25,0,0,0,0,0,0,0,0,0,0,-1
399,9860.7,5024.7,1897.69,1819.99,1,1,20,20,1,25,0,0,0,0,0,0,0,0,0,1,-1
400,9860.7,5024.7,1854.88,1781.59,2,1,21,20,1,25,1,1,0,0,0,0,0,0,0,2,-1
401,9860.7,5024.7,1867.45,1794.55,2,2,20,20,1,25,0,2,0,0,0,0,0,0,0,7,-1
402,9860.7,5024.7,1868.9,1771.12,1,1,20,20,1,25,0,0,0,0,0,0,0,0,0,0,-1
403,9860.7,5024.7,1886.68,1721.87,2,2,20,20,1,25,0,2,0,0,0,0,0,0,0,2,-1
404,9860.7,5024.7,1872.84,1710.46,1,1,20,20,1,25,0,0,0,0,0,0,0,0,0,3,-1
405,9860.7,5024.7,1859.93,1697.13,1,1,20,20,1,25,0,0,0,0,0,0,0,0,0,7,-1
406,9860.7,5024.7,1869.02,1672.13,2,2,22,20,1,23,2,4,0,0,0,0,0,0,0,4,-1
407,9860.7,4718.3,1808.38,1630.91,1,1,20,20,1,20,0,0,0,0,0,0,0,0,0,7,-1
408,9860.7,4718.3,1797.71,1593.03,1,1,20,20,1,17,0,0,0,0,0,0,0,0,0,4,-1
409,9860.7,4718.3,1788.18,1567.72,2,1,20,20,1,15,0,1,0,0,0,0,0,0,0,7,-1
410,9860.7,4718.3,1766.57,1547.78,1,1,20,20,1,13,0,0,0,0,0,0,0,0,0,1,-1
411,9860.7,4718.3,1740.23,1533.86,1,1,20,20,1,12,0,0,0,0,0,0,0,0,0,1,-1
412,9860.7,4718.3,1724.07,1523.59,1,1,20,20,1,11,0,0,0,0,0,0,0,0,0,6,-1
413,9860.7,4718.3,1710.86,1525.22,1,1,20,20,1,11,0,0,0,0,0,0,0,0,0,10,-1
414,9860.7,4718.3,1735.67,1556.93,2,2,20,24,1,14,4,5,0,0,0,0,0,0,0,39,-1
415,9860.7,4718.3,1731.85,1554.8,2,1,22,20,1,14,2,1,0,0,0,0,0,0,0,73,-1
416,9860.7,4718.3,1691.86,1567.87,2,2,20,24,1,15,4,3,0,0,0,0,0,0,0,25,-1
417,9860.7,4718.3,1677.28,1580.1,1,2,20,21,1,16,1,1,0,0,0,0,0,0,0,45,-1
418,9860.7,4718.3,1656.26,1565.43,1,2,20,20,1,15,0,1,0,0,0,0,0,0,0,12,-1
419,9860.7,4718.3,1613.47,1563.28,1,1,20,20,1,15,0,0,0,0,0,0,0,0,0,29,-1
420,9860.7,4718.3,1594.49,1577.25,1,2,20,20,1,16,0,1,0,0,0,0,0,0,0,48,-1
421,9860.7,4718.3,1584.54,1581.74,1,2,20,50,1,17,30,1,0,0,0,0,0,0,0,13,-1
422,4692.6,4718.3,1533.92,1553.02,1,1,32,50,15,15,42,0,0,0,0,0,0,0,0,3,-1
423,4692.6,4718.3,1524.64,1533.69,2,2,22,50,15,14,32,2,0,0,0,0,0,0,0,8,-1
424,4692.6,4718.3,1506.22,1549.56,1,2,20,21,13,15,1,1,0,0,0,0,0,0,0,6,-1
425,4692.6,4718.3,1513.06,1546.74,2,2,21,20,13,15,1,3,0,0,0,0,0,0,0,9,-1
426,4692.6,4718.3,1522.91,1547.43,2,2,28,50,14,16,38,1,0,0,0,0,0,0,0,14,-1
427,4649.3,4702.9,1496.07,1522.86,2,2,23,20,12,14,3,2,0,0,0,0,0,0,0,6,-1
428,4604.5,4702.9,1458.3,1545.67,1,2,24,50,9,16,34,3,0,0,0,0,0,0,0,14,-1
429,4604.5,4702.9,1460.38,1546.4,2,1,20,21,9,16,1,1,0,0,0,0,0,0,0,12,-1
430,4604.5,4702.9,1459.5,1525.19,1,1,20,20,9,14,0,0,0,0,0,0,0,0,0,10,-1
431,4604.5,4702.9,1459.83,1504.7,1,1,20,20,9,12,0,0,0,0,0,0,0,0,0,0,-1
432,4604.5,4677.2,1452.63,1488.8,2,1,50,21,9,11,31,1,0,0,0,0,0,0,0,3,-1
433,4604.5,4677.2,1457.65,1489.18,1,2,20,20,9,11,0,1,0,0,0,0,0,0,0,3,-1
434,4604.5,4633.1,1447.1,1469.87,2,1,20,23,8,9,3,1,0,0,0,0,0,0,0,7,-1
435,4604.5,4633.1,1461.65,1440.57,2,2,38,41,10,7,39,3,0,0,0,0,0,0,0,9,-1
436,4604.5,4633.1,1503.0,1447.64,2,2,50,50,14,8,60,5,0,0,0,0,0,0,0,40,-1
437,4614.3,4633.1,1567.87,1477.15,2,2,50,26,19,10,36,10,0,0,0,0,0,0,0,75,-1
438,4750.6,4722.6,1605.14,1602.96,2,2,50,50,22,20,60,23,0,0,0,0,0,0,0,380,-1
439,4750.6,4722.6,1720.12,1687.3,2,2,50,50,25,25,60,24,0,0,0,0,0,0,0,245,-1
440,5002.9,4932.9,1864.65,1818.6,2,2,50,50,25,25,60,25,0,0,0,36,0,0,0,693,-1
441,5002.9,4932.9,1893.01,1904.31,2,2,50,50,25,25,60,18,0,0,0,0,0,0,0,223,-1
442,5080.6,4932.9,2019.96,1995.1,2,2,50,50,25,25,60,24,0,0,0,55,0,0,0,992,-1
443,5153.2,5103.2,2180.87,2199.64,2,2,50,50,25,25,60,42,0,0,0,29,0,0,0,2865,-1
444,5153.2,5103.2,2276.4,2414.14,2,2,50,50,25,25,60,47,0,0,0,13,1,0,0,2502,-1
445,5153.2,5103.2,2469.5,2638.89,2,2,50,50,25,25,60,59,0,0,0,20,0,0,0,3002,-1
446,5153.2,5093.5,2642.97,2759.23,2,2,50,50,25,25,60,59,3,3,0,3,0,0,0,2818,-1
447,5153.2,5106.1,2788.77,2878.15,2,2,50,50,25,25,60,47,51,51,0,52,5,0,0,4225,-1
448,9593.4,9663.4,2929.98,3055.83,3,3,50,50,1,1,60,47,0,0,0,2,0,0,0,3562,-1
449,10037.3,9481.3,3034.64,3195.49,3,3,50,50,2,1,60,66,6,6,0,23,0,0,0,5352,-1
450,10037.3,9481.3,3169.39,3321.42,2,2,50,50,2,1,60,65,1226,268,1,10,2,1369,20,3324,-1
451,9593.4,9481.3,3252.22,3424.73,2,2,50,50,1,1,60,77,0,0,0,2,0,0,0,8200,-1
452,9593.4,9481.3,3374.79,3456.12,3,3,50,50,2,1,60,65,35,3,0,10,1,161,0,8237,-1
453,9593.4,9481.3,3476.34,3576.57,2,3,50,50,2,1,60,71,1,0,0,0,4,0,0,9026,-1
454,9593.4,5126.5,3554.25,3653.24,2,2,50,50,1,25,60,70,146,21,0,18,6,550,8,6398,-1
455,9593.4,5126.5,3623.38,3748.72,2,2,50,50,1,25,60,60,1,1,0,0,1,0,0,7813,-1
456,9593.4,5126.5,3693.05,3783.71,2,2,50,50,1,25,60,76,0,0,0,0,0,0,0,5904,-1
457,9593.4,5127.3,3810.01,3826.08,2,2,50,50,1,25,60,74,1,0,0,0,2,0,0,10164,-1
458,9593.4,5127.3,3849.18,3891.48,3,2,50,50,1,25,60,70,0,0,0,0,0,0,0,10130,-1
459,9593.4,5122.5,3900.8,3902.37,2,2,50,50,1,25,60,43,0,0,0,0,0,0,0,10242,-1
460,9593.4,5122.5,3877.99,3970.71,2,2,50,50,1,25,60,48,0,0,0,0,0,0,0,8963,-1
461,10315.1,9787.1,3950.9,3955.24,3,3,23,50,2,1,33,31,0,0,0,0,0,0,0,7559,-1
462,10315.1,9787.1,3935.44,4022.69,2,2,50,50,1,1,60,54,0,0,0,0,2,0,0,8895,-1
463,10315.1,9787.1,3801.84,3986.88,2,2,20,20,1,1,0,13,0,0,0,0,0,0,0,4863,-1
464,10315.1,9787.1,3805.88,3859.92,2,2,50,50,1,1,60,20,0,0,0,0,0,0,0,9954,-1
465,10315.1,10142.0,3903.75,3950.14,3,3,50,50,2,2,60,50,18,3,0,1,0,33,0,10145,-1
466,10315.1,10142.0,3936.93,3979.2,2,2,50,50,2,2,60,51,98,19,2,3,2,458,3,6388,-1
467,10315.1,10142.0,3944.8,4016.5,2,2,50,50,2,2,60,53,84,21,0,1,1,243,0,4792,-1
468,10315.1,10142.0,3919.99,4034.62,2,2,50,50,2,2,60,46,0,0,0,3,1,0,0,10410,-1
