gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
396,3288.9,3345.6,454.67,477.17,3,3,20,20,10,8,-1
397,2584.2,2483.7,462.17,469.83,2,2,20,20,10,10,-1
398,2495.7,2532.3,445.54,467.62,2,2,20,22,10,10,-1
399,2437.5,2496.0,439.31,462.86,2,2,23,23,10,10,-1
400,2598.5,2444.7,469.06,430.22,2,2,21,22,10,10,-1
401,2589.5,2598.1,455.69,401.88,2,2,22,20,10,10,-1
402,2422.7,2580.4,425.31,463.39,2,2,50,50,10,10,-1
403,2443.4,2488.6,435.56,422.8,2,2,50,30,10,10,-1
404,2479.4,2488.0,443.8,438.45,2,2,29,50,10,10,-1
405,2590.4,3398.1,424.87,448.99,2,3,25,50,10,5,-1
406,2397.1,2484.6,400.41,450.42,2,2,20,34,10,10,-1
407,3531.1,2491.7,457.86,456.85,3,2,50,50,1,10,-1
408,2490.7,2483.5,459.15,450.01,2,2,23,21,10,10,-1
409,2583.9,2490.6,470.35,474.14,2,2,24,50,10,10,-1
410,2474.2,2468.8,469.93,464.73,2,2,50,50,10,10,-1
411,3328.6,2585.2,476.73,465.65,3,2,20,29,10,10,-1
412,2588.8,2496.9,476.59,471.44,2,2,25,20,10,10,-1
413,2585.0,2585.0,462.0,471.18,2,2,23,20,10,10,-1
414,2588.9,2577.1,466.96,472.16,2,2,50,50,10,10,-1
415,3369.1,3384.4,490.98,487.34,3,3,50,50,8,8,-1
416,3323.8,2582.1,496.95,469.62,3,2,32,42,10,10,-1
417,2409.4,3311.5,433.24,470.88,2,3,50,20,10,7,-1
418,2475.3,3325.3,447.39,483.41,2,3,50,23,10,10,-1
419,2478.5,3371.8,468.05,483.44,2,3,50,30,10,8,-1
420,2596.2,2386.7,449.89,438.46,2,2,50,50,10,10,-1
421,2484.5,2578.1,445.34,467.06,2,2,50,50,10,10,-1
422,3379.1,3239.2,491.96,481.66,3,3,50,50,4,10,-1
423,2479.7,2429.7,471.65,457.33,2,2,50,35,10,10,-1
424,2492.4,2597.2,476.48,440.68,2,2,20,21,10,10,-1
425,2496.4,2488.2,429.79,434.24,2,2,20,21,10,10,-1
426,3349.8,3499.8,476.46,489.96,3,3,20,20,10,6,-1
427,2589.1,2589.1,472.91,458.51,2,2,21,23,10,10,-1
428,2497.2,2497.2,407.95,429.97,2,2,20,20,10,10,-1
429,2347.7,2397.7,430.04,451.05,2,2,21,20,10,10,-1
430,2449.8,2499.6,463.93,456.93,2,2,20,20,10,10,-1
431,2487.3,2387.1,463.05,447.94,2,2,20,20,10,10,-1
432,2437.9,2487.7,465.16,467.05,2,2,20,21,10,10,-1
433,2490.6,2490.6,475.24,464.71,2,2,20,21,10,10,-1
434,2493.8,2493.8,476.26,458.86,2,2,20,20,10,10,-1
435,2488.8,2538.8,470.78,460.88,2,2,20,20,10,10,-1
436,2476.7,2576.7,471.06,459.34,2,2,26,50,10,10,-1
437,3333.3,3228.8,478.62,473.28,3,3,39,50,10,10,-1
438,2490.8,2441.1,466.72,461.76,2,2,50,50,10,10,-1
439,2378.5,2480.8,452.9,458.52,2,2,50,50,10,10,-1
440,2492.1,3346.2,475.14,478.06,2,3,50,50,10,9,-1
441,2482.5,2482.5,468.59,464.59,2,2,50,50,10,10,-1
442,2562.8,2462.8,452.14,437.7,2,2,34,50,10,10,-1
443,2599.5,2438.9,460.05,444.42,2,2,50,50,10,10,-1
444,2483.2,2487.0,468.44,442.99,2,2,50,50,10,10,-1
445,3231.4,3455.0,465.13,483.76,3,3,50,50,10,2,-1
446,3328.9,3328.9,469.38,481.48,3,3,50,50,10,10,-1
447,2476.5,2376.5,467.5,460.92,2,2,31,50,10,10,-1
448,2471.2,2478.2,459.83,465.89,2,2,50,40,10,10,-1
449,2424.2,2474.2,452.95,441.84,2,2,37,50,10,10,-1
450,2473.3,2473.3,444.28,461.84,2,2,34,21,10,10,-1
451,2491.0,2482.5,446.59,443.04,2,2,22,35,10,10,-1
452,3475.8,2582.1,485.75,461.36,3,2,26,34,5,10,-1
453,2495.7,2495.7,427.64,463.14,2,2,20,22,10,10,-1
454,2480.3,3330.3,462.06,467.56,2,3,32,20,10,10,-1
455,3338.3,3238.3,460.77,476.66,3,3,23,21,10,10,-1
456,2476.7,2476.7,461.84,451.34,2,2,21,28,10,10,-1
457,2495.5,2445.5,432.1,425.1,2,2,21,20,10,10,-1
458,2477.8,2577.8,434.06,464.06,2,2,34,23,10,10,-1
459,3328.3,2478.3,458.66,456.66,3,2,50,50,10,10,-1
460,2483.1,2483.1,459.12,464.12,2,2,50,50,10,10,-1
461,2586.9,2436.9,480.61,457.16,2,2,50,50,10,10,-1
462,2392.1,2492.1,437.42,455.42,2,2,20,24,10,10,-1
463,2476.2,2476.2,463.24,459.74,2,2,26,20,10,10,-1
464,2500.0,2448.0,460.62,457.6,2,2,20,20,10,10,-1
465,2477.0,2479.2,455.4,464.94,2,2,34,20,10,10,-1
466,2395.4,2495.4,436.63,468.58,2,2,20,20,10,10,-1
467,2500.0,2450.0,410.0,431.5,2,2,20,20,10,10,-1
468,2537.7,2487.7,426.04,423.04,2,2,22,22,10,10,-1
469,2442.1,2592.1,442.46,450.42,2,2,23,29,10,10,-1
470,2550.0,2400.0,464.0,460.0,2,2,20,20,10,10,-1
471,3342.2,3242.2,460.94,467.44,3,3,29,20,10,10,-1
472,2417.2,2567.2,464.05,465.04,2,2,33,49,10,10,-1
473,2442.0,2492.0,459.4,468.9,2,2,50,50,10,10,-1
474,3344.8,3544.8,483.96,474.01,3,3,20,20,10,2,-1
475,2385.2,2485.2,450.04,442.54,2,2,50,50,10,10,-1
476,2438.4,2438.4,445.98,470.27,2,2,50,50,10,10,-1
477,2498.5,2489.9,474.31,445.12,2,2,50,50,10,10,-1
478,3303.9,2486.3,477.13,454.74,3,3,50,50,10,10,-1
479,3344.8,2584.8,460.62,448.88,3,2,50,50,10,10,-1
480,2587.1,2487.7,464.62,412.31,2,2,50,50,10,10,-1
481,2437.7,2598.6,456.74,454.16,2,2,50,50,10,10,-1
482,3386.9,3336.9,474.51,447.88,3,3,50,50,10,8,-1
483,2390.0,2496.3,419.81,435.69,2,2,50,50,10,10,-1
484,2483.3,2483.3,416.99,444.86,2,2,50,50,10,10,-1
485,2493.7,2387.8,435.03,446.73,2,2,50,50,10,10,-1
486,2392.8,2487.0,420.1,411.67,2,2,50,50,10,10,-1
487,2500.0,2394.4,454.49,431.99,2,2,50,50,10,10,-1
488,2589.0,2496.4,431.36,467.46,2,2,50,50,10,10,-1
489,2479.9,2493.9,438.97,453.12,2,2,50,50,10,10,-1
490,2526.3,2500.0,475.51,471.34,2,2,50,50,10,10,-1
491,2596.1,2445.5,433.81,413.46,2,2,50,50,10,10,-1
492,2500.0,2448.6,429.43,453.75,2,2,50,50,10,10,-1
493,3240.8,3413.5,462.63,456.66,3,3,50,50,10,1,-1
494,2492.0,2487.7,462.19,463.07,2,2,50,50,10,10,-1
495,2492.7,2392.7,463.04,410.59,2,2,50,50,10,10,-1
496,2430.9,3395.9,466.88,480.33,2,3,50,50,10,3,-1
497,2600.0,3500.0,477.5,454.5,2,3,20,20,10,2,-1
498,3334.6,3392.0,472.25,495.54,3,3,50,50,10,10,-1
499,2470.8,2500.0,473.38,456.26,2,2,50,50,10,10,-1
500,3242.5,3479.7,478.41,467.35,3,3,50,50,10,3,-1
501,3429.6,3336.1,467.04,466.52,3,3,50,50,2,10,-1
502,2497.5,2447.5,434.0,444.02,2,2,50,50,10,10,-1
503,2497.1,3347.1,467.95,492.42,2,3,50,50,10,10,-1
504,2480.5,2480.5,460.9,447.44,2,2,50,50,10,10,-1
505,2392.5,2392.5,403.64,408.76,2,2,50,50,10,10,-1
506,2487.3,3468.3,448.56,443.12,2,3,50,50,10,2,-1
507,3386.9,2440.7,457.29,414.07,3,2,50,50,9,10,-1
508,2498.6,2498.6,438.74,424.23,2,2,50,50,10,10,-1
509,3339.0,2492.2,459.31,471.05,3,2,50,50,6,10,-1
510,2463.4,2463.4,464.94,462.87,2,3,50,50,10,10,-1
511,2481.8,2447.7,439.1,438.78,2,2,50,50,10,10,-1
512,2481.3,3377.1,460.66,469.27,2,3,50,50,10,5,-1
513,2361.8,2461.8,449.99,444.22,2,2,50,50,10,10,-1
514,2470.1,2441.7,464.02,459.97,2,2,50,50,10,10,-1
515,2421.4,2571.4,457.15,474.23,2,2,50,50,10,10,-1
516,2597.6,2498.1,463.08,461.1,2,2,50,50,10,10,-1
517,2497.1,2487.1,467.28,465.26,2,2,50,50,10,10,-1
518,2478.4,2478.4,459.72,452.08,2,2,50,50,10,10,-1
519,2558.0,2487.6,435.87,438.04,2,2,50,50,10,10,-1
520,3317.9,2572.9,481.36,464.8,3,2,50,50,10,10,-1
521,2587.0,2498.6,457.37,466.79,2,3,50,50,10,10,-1
522,2400.0,2491.2,457.67,453.73,2,2,50,50,10,10,-1
523,2472.3,2491.7,442.77,465.1,2,3,50,50,10,10,-1
524,3414.6,2484.5,470.38,466.11,3,3,50,50,3,10,-1
525,3465.0,3267.7,472.72,465.26,3,3,50,50,3,10,-1
526,2476.8,2490.2,440.18,464.37,2,2,50,50,10,10,-1
527,2459.3,2562.1,462.29,470.06,2,2,50,50,10,10,-1
528,2468.7,3256.4,460.13,475.86,2,3,50,50,10,10,-1
529,2356.9,2462.2,455.32,449.93,2,2,50,50,10,10,-1
530,3235.0,3385.3,464.88,445.8,3,3,50,50,10,3,-1
531,2467.0,2467.0,447.24,430.92,3,3,50,50,10,10,-1
532,3446.1,3175.5,436.11,466.18,3,3,50,50,3,10,-1
533,3371.5,2466.5,453.43,425.55,3,2,50,50,7,10,-1
534,2456.7,2528.0,447.7,468.34,2,2,50,50,10,10,-1
535,3356.0,3495.5,486.35,491.75,3,3,50,50,10,3,-1
536,3578.1,2597.4,503.83,452.3,3,2,50,50,3,10,-1
537,2484.4,2483.3,464.65,444.87,2,2,50,50,10,10,-1
538,2439.5,2582.4,454.55,460.28,2,3,50,50,10,10,-1
539,3745.2,2580.8,479.28,467.42,3,3,50,50,2,10,-1
540,3382.5,2590.4,461.1,457.31,3,2,50,50,6,10,-1
541,3473.6,2481.8,457.86,459.53,3,2,50,50,1,10,-1
542,2482.2,2483.7,452.25,468.17,2,2,50,50,10,10,-1
543,3337.5,3430.0,462.72,472.26,3,3,50,50,6,3,-1
544,3343.1,3223.0,448.05,466.51,3,3,50,50,5,10,-1
545,2487.1,2397.3,463.99,452.92,2,2,50,50,10,10,-1
546,2500.0,3412.0,456.16,458.58,2,3,50,50,10,3,-1
547,2409.1,2419.3,454.5,460.45,2,2,50,50,10,10,-1
548,2435.7,2466.7,460.22,462.02,2,3,50,50,10,10,-1
549,2431.5,2511.6,446.47,451.47,2,2,50,50,10,10,-1
550,3566.6,3462.7,468.15,460.62,3,3,50,50,2,1,-1
551,2444.3,3392.2,456.88,468.25,2,3,50,50,10,2,-1
552,2473.4,2571.5,448.64,468.86,3,2,50,50,10,10,-1
553,3647.5,2599.6,506.46,465.96,3,3,50,50,4,10,-1
554,2480.7,2488.6,445.99,458.01,3,2,50,50,10,10,-1
555,2471.0,2493.5,464.63,463.01,3,3,50,50,10,10,-1
556,2477.2,2500.0,455.66,426.37,2,2,50,50,10,10,-1
557,2584.9,2466.5,417.04,433.32,2,2,50,50,10,10,-1
558,2457.0,3245.6,427.23,435.35,2,3,50,50,10,10,-1
559,2473.0,2574.7,431.77,452.47,2,2,50,50,10,10,-1
560,2561.6,2588.4,456.78,452.42,2,2,50,50,10,10,-1
561,3323.0,2558.3,466.07,445.47,3,2,50,50,8,10,-1
562,2480.8,2561.2,438.72,456.76,3,2,50,50,10,10,-1
563,2485.3,3300.6,436.82,446.48,2,3,50,50,10,8,-1
564,3342.5,3432.8,424.54,458.95,3,3,50,50,6,3,-1
565,2568.0,2376.2,453.42,425.49,3,2,50,50,10,10,-1
566,2586.5,2470.7,464.49,449.5,2,2,50,50,10,10,-1
567,2460.1,2579.3,430.99,459.45,2,3,50,50,10,10,-1
568,2456.1,2463.5,428.77,443.7,2,2,50,50,10,10,-1
569,3418.6,3209.9,475.44,463.46,3,3,50,50,3,10,-1
570,2489.8,3342.3,459.48,408.79,3,3,50,50,10,3,-1
571,2469.4,3331.8,451.82,460.25,2,3,50,50,10,10,-1
572,3335.9,3198.7,477.59,451.46,3,3,50,50,8,10,-1
573,3246.1,2557.5,456.08,455.7,3,3,50,50,10,10,-1
574,2448.5,3479.8,441.0,478.97,2,3,50,50,10,3,-1
575,3377.2,2481.9,469.0,459.69,3,2,50,50,4,10,-1
576,2473.8,2494.4,448.51,453.67,2,2,50,50,10,10,-1
577,3703.1,3292.3,472.35,460.85,3,3,50,50,1,9,-1
578,3287.1,3606.9,466.82,478.95,3,3,50,50,10,2,-1
579,2458.8,3430.4,453.21,501.34,3,3,50,50,10,6,-1
580,3364.9,3294.9,479.21,469.31,3,3,50,50,8,10,-1
581,3460.1,2450.0,480.3,441.55,3,2,50,50,7,10,-1
582,3305.7,3655.4,471.41,472.84,3,3,50,50,10,1,-1
583,3529.4,3476.7,488.14,483.55,3,3,50,50,2,5,-1
584,2442.0,3543.7,444.03,494.94,3,3,50,50,10,3,-1
585,3602.1,3488.6,510.88,475.59,3,3,50,50,5,3,-1
586,3463.5,3575.7,471.54,507.19,3,3,50,50,1,4,-1
587,2465.0,3334.6,458.83,444.53,3,3,50,50,10,4,-1
588,2399.3,2462.4,455.25,456.07,3,3,50,50,10,10,-1
589,3568.5,3350.0,475.76,460.5,3,3,50,50,2,4,-1
590,3538.3,2479.5,486.52,460.08,3,3,50,50,3,10,-1
591,2462.7,2359.9,462.28,451.81,2,2,50,50,10,10,-1
592,2482.3,2484.3,442.2,449.37,2,2,50,50,10,10,-1
593,2483.4,2573.1,467.07,456.85,3,3,50,50,10,10,-1
594,2449.7,3527.6,457.03,466.97,3,3,50,50,10,1,-1
595,2450.7,3250.1,455.6,459.8,2,3,50,50,10,8,-1
596,3876.1,2465.3,479.41,450.59,3,3,50,50,2,10,-1
597,3672.7,2428.2,457.31,459.35,3,2,50,50,1,10,-1
598,3627.5,3658.5,469.44,473.26,3,3,50,50,1,2,-1
599,2483.5,2593.5,431.44,445.13,2,2,50,50,10,10,-1
600,3309.0,2579.6,473.84,466.54,3,3,50,50,5,10,-1
601,2481.2,2425.7,464.63,448.81,2,3,50,50,10,10,-1
602,3369.3,3440.8,472.16,485.37,3,3,50,50,4,5,-1
603,3485.5,3598.9,480.3,466.82,3,3,50,50,3,3,-1
604,2476.5,3388.9,454.37,470.42,2,3,50,50,10,5,-1
605,2563.2,3421.8,460.04,473.61,3,3,50,50,10,2,-1
606,2491.0,2447.7,451.18,411.65,2,2,50,50,10,10,-1
607,2480.1,3146.6,453.08,455.24,2,3,50,50,10,10,-1
608,2348.5,2478.9,382.37,435.27,2,2,50,50,10,10,-1
609,2395.7,2471.2,393.22,424.48,2,2,50,50,10,10,-1
610,2458.4,2474.8,419.95,414.41,2,2,50,50,10,10,-1
611,2389.9,2386.6,361.22,340.66,2,2,50,50,10,9,-1
612,2564.0,2475.5,433.85,434.3,2,2,50,50,10,10,-1
613,2450.0,2443.1,418.57,435.3,2,2,50,50,10,10,-1
614,2460.0,2456.3,412.91,418.97,3,3,50,50,10,10,-1
615,2338.9,2474.8,378.1,397.23,2,2,50,50,10,10,-1
616,2551.0,2397.8,444.24,451.87,2,2,50,50,10,10,-1
617,2500.0,2435.2,442.99,451.37,3,3,50,50,10,10,-1
618,2399.7,2419.7,455.53,457.04,2,2,50,50,10,10,-1
619,2443.7,2533.0,462.66,461.68,2,2,50,50,10,10,-1
620,2467.4,2466.0,463.48,453.47,2,2,50,50,10,10,-1
621,3363.1,3396.7,466.03,462.2,3,3,50,50,8,6,-1
622,2576.3,2465.9,460.21,468.09,2,2,50,50,10,10,-1
623,2456.9,3207.3,457.08,462.71,3,3,50,50,10,10,-1
624,3323.4,2464.2,469.65,451.33,3,2,50,50,5,10,-1
625,3334.8,3228.2,450.22,461.3,3,3,50,50,4,8,-1
626,2545.7,2536.4,461.28,447.51,2,2,50,50,10,10,-1
627,2561.2,2519.0,466.05,442.16,2,2,50,50,10,10,-1
628,3266.4,3374.0,468.12,465.75,3,3,50,50,10,5,-1
629,3641.4,3537.2,492.84,482.56,3,3,50,50,2,2,-1
630,2561.4,2472.9,463.94,433.98,2,2,50,50,10,10,-1
631,2373.8,2498.2,449.18,440.22,2,2,50,50,10,10,-1
632,2595.8,3618.4,458.24,472.31,2,3,50,50,10,1,-1
633,3750.4,3385.7,491.79,466.55,3,3,50,50,3,4,-1
634,3507.2,2569.9,482.13,459.2,3,3,50,50,2,10,-1
635,3806.3,3849.8,519.08,506.67,3,3,50,50,5,4,-1
636,3849.3,2341.1,539.85,446.36,3,3,50,50,7,10,-1
637,3512.4,3868.5,462.31,524.19,3,3,50,50,1,5,-1
638,3651.8,3217.3,480.81,473.44,3,3,50,50,2,10,-1
639,3493.5,3550.0,501.42,476.98,3,3,50,50,6,2,-1
640,3691.4,3790.0,503.63,493.28,3,3,50,50,4,3,-1
641,3702.1,3453.3,441.1,461.48,3,3,50,50,1,2,-1
642,3918.5,3491.9,485.51,466.38,3,3,50,50,2,1,-1
643,3934.4,2364.9,490.14,446.5,3,3,50,50,3,10,-1
644,3314.4,3841.9,459.07,542.44,3,3,50,50,7,7,-1
645,4330.9,2394.4,485.27,453.41,3,3,50,50,2,10,-1
646,2473.7,3704.8,451.8,499.26,3,3,50,50,10,3,-1
647,3328.0,3899.1,477.34,528.06,3,3,50,50,10,6,-1
648,3811.1,3361.0,523.86,471.69,3,3,50,50,5,7,-1
649,2447.0,3707.1,461.38,476.22,2,3,50,50,10,1,-1
650,3507.4,3390.6,471.84,446.31,3,3,50,50,1,1,-1
651,2472.5,2449.8,444.41,433.38,2,2,50,50,10,10,-1
652,3186.6,2494.2,460.32,455.59,3,3,50,50,10,10,-1
653,2469.2,2484.9,430.67,464.06,2,2,50,50,10,10,-1
654,3449.7,3385.4,468.88,479.28,3,3,50,50,3,8,-1
655,2556.9,3423.6,455.89,455.36,2,3,50,50,10,1,-1
656,2419.0,2398.4,445.28,436.93,2,2,50,50,10,10,-1
657,2551.8,2475.5,448.05,457.85,2,2,50,50,10,10,-1
658,3309.0,3630.7,460.08,453.74,3,3,50,50,9,1,-1
659,2461.4,3348.7,464.44,469.79,2,3,50,50,10,5,-1
660,2450.0,3178.5,457.64,464.54,3,3,50,50,10,10,-1
661,2441.6,2537.2,398.83,399.61,2,2,50,50,10,10,-1
662,2466.0,2400.0,420.57,387.77,2,2,50,50,10,10,-1
663,2382.3,2479.1,380.32,412.8,3,2,50,50,10,10,-1
664,2460.3,2349.6,446.76,440.49,2,2,50,50,10,10,-1
665,2447.2,2491.4,396.78,372.99,2,2,50,50,10,10,-1
666,2442.5,2473.1,403.31,420.54,2,2,50,50,10,10,-1
667,2476.8,2542.8,419.84,425.26,2,2,50,50,10,10,-1
668,2467.3,2383.2,399.3,444.92,2,2,50,50,10,10,-1
669,3227.2,2404.5,421.33,437.69,3,2,50,50,10,10,-1
670,2410.3,3235.5,441.23,441.61,3,3,50,50,10,7,-1
671,2384.6,2426.2,451.17,448.83,3,2,50,50,10,10,-1
672,2399.0,2383.1,441.69,445.89,2,2,50,50,10,10,-1
673,3338.3,2579.7,458.82,455.72,3,2,50,50,5,10,-1
674,2404.3,2464.1,425.09,439.49,2,2,50,50,10,10,-1
675,2453.0,2474.3,445.85,424.13,2,2,50,50,10,10,-1
676,2435.1,2417.4,368.9,382.22,2,3,50,50,10,10,-1
677,3316.6,2423.2,441.95,454.95,3,2,50,50,7,10,-1
678,2417.8,2530.6,434.17,446.72,2,2,50,50,10,10,-1
679,2497.9,2461.1,454.88,457.1,2,2,50,50,10,10,-1
680,2598.4,3330.5,441.76,471.79,2,3,50,50,10,9,-1
681,2496.2,2498.4,438.83,435.62,2,3,50,50,10,10,-1
682,3693.8,2449.2,466.34,425.7,3,2,50,50,1,10,-1
683,2462.0,2432.9,446.87,450.29,2,2,50,50,10,10,-1
684,3634.0,2456.0,484.85,464.58,3,3,50,50,2,10,-1
685,4067.6,3186.3,477.69,447.12,3,3,50,50,4,10,-1
686,3644.8,2493.2,469.38,437.68,3,2,50,50,2,10,-1
687,2553.1,2469.2,434.5,431.11,2,2,50,50,10,10,-1
688,3348.0,2428.5,437.14,394.08,3,2,50,50,6,10,-1
689,3436.1,2483.3,471.95,452.99,3,2,50,50,4,10,-1
690,2487.5,2571.4,434.84,446.6,2,2,50,50,10,10,-1
691,2397.0,2467.9,417.88,428.36,2,2,50,50,10,10,-1
692,2542.5,2586.4,444.48,429.8,2,2,50,50,10,10,-1
693,2377.9,2449.7,409.38,429.85,3,2,50,50,10,10,-1
694,4053.7,2448.4,481.96,445.24,3,2,50,50,2,10,-1
695,2578.7,2427.5,447.25,449.23,2,2,50,50,10,10,-1
696,2553.4,2491.7,431.75,407.43,2,2,50,50,10,10,-1
697,2451.9,3334.5,456.81,464.86,2,3,50,50,10,4,-1
698,3541.8,3353.6,448.63,461.94,3,3,50,50,1,3,-1
699,2473.1,3909.3,460.29,513.82,2,3,50,50,10,4,-1
700,3964.7,3825.0,459.18,514.81,3,3,50,50,1,4,-1
701,3717.0,2489.1,474.66,449.91,3,3,50,50,1,10,-1
702,4374.8,2383.9,487.24,450.63,3,2,50,50,2,10,-1
703,4822.1,5061.4,524.64,499.82,3,3,50,50,2,1,-1
704,4080.8,2581.8,498.52,457.6,3,2,50,50,2,10,-1
705,2486.7,3736.2,454.93,474.67,2,3,50,50,10,1,-1
706,3838.6,2384.5,471.93,456.93,3,3,50,50,1,10,-1
707,2588.7,3805.4,466.63,475.9,2,3,50,50,10,1,-1
708,2567.9,2387.9,464.56,449.21,3,3,50,50,10,10,-1
709,2463.5,3735.0,462.7,502.67,2,3,50,50,10,4,-1
710,3488.7,2460.7,467.21,451.26,3,2,50,50,1,10,-1
711,2411.1,2466.8,401.6,438.26,2,2,50,50,10,10,-1
712,2433.6,2420.0,429.11,414.46,2,2,50,50,10,10,-1
713,2473.5,2475.4,462.88,451.81,2,2,50,50,10,10,-1
714,2452.5,3639.9,466.64,506.68,2,3,50,50,10,5,-1
715,2442.9,2455.8,440.9,427.3,2,2,50,50,10,10,-1
716,2473.7,3590.6,455.15,482.5,2,3,50,50,10,2,-1
717,3503.6,2571.5,452.28,457.13,3,2,50,50,1,10,-1
718,2474.6,3323.8,446.46,471.52,2,3,50,50,10,9,-1
719,2473.5,3614.2,453.14,469.56,2,3,50,50,10,2,-1
720,2448.1,3626.0,445.97,486.32,2,3,50,50,10,4,-1
721,3491.8,3386.9,481.61,500.1,3,3,50,50,5,5,-1
722,3918.2,3297.4,469.95,477.3,3,3,50,50,1,10,-1
723,2487.1,2562.8,459.92,461.5,2,2,50,50,10,10,-1
724,2462.2,3230.5,450.34,469.06,3,3,50,50,10,10,-1
725,3296.5,3214.0,472.6,470.99,3,3,50,50,10,10,-1
726,2440.5,2479.2,453.34,465.96,2,2,50,50,10,10,-1
727,2398.6,2497.4,447.96,463.56,2,2,50,50,10,10,-1
728,2586.3,2597.8,455.04,459.22,2,2,50,50,10,10,-1
729,2466.1,2584.7,456.0,451.36,3,2,50,50,10,10,-1
730,2386.0,3957.3,444.99,492.44,2,3,50,50,10,2,-1
731,2462.3,2491.7,459.35,462.45,2,3,50,50,10,10,-1
732,2588.2,2479.2,466.33,396.02,2,2,50,50,10,10,-1
733,2483.7,2474.7,450.99,465.65,2,2,50,50,10,10,-1
734,3668.8,2435.7,492.1,456.56,3,2,50,50,3,10,-1
735,3862.9,3394.3,491.79,464.43,3,3,50,50,3,7,-1
736,3456.3,3814.6,476.68,478.64,3,3,50,50,6,2,-1
737,2480.3,2476.6,452.2,460.25,2,2,50,50,10,10,-1
738,3636.4,3393.4,479.16,471.35,3,3,50,50,2,4,-1
739,2535.9,3481.3,451.67,477.27,3,3,50,50,10,3,-1
740,3226.0,3640.7,457.27,475.59,3,3,50,50,10,2,-1
741,2484.7,2579.8,465.72,463.55,2,2,50,50,10,10,-1
742,3450.0,2546.5,468.54,455.16,3,3,50,50,3,10,-1
743,2568.0,3536.1,465.47,480.36,3,3,50,50,10,3,-1
744,3547.0,2472.8,467.77,442.45,3,2,50,50,1,10,-1
745,2547.5,2483.6,461.58,458.34,2,2,50,50,10,10,-1
746,3622.8,3429.7,473.54,498.65,3,3,50,50,2,7,-1
747,3623.8,3855.0,488.49,465.69,3,3,50,50,3,1,-1
748,3438.0,2483.0,468.63,461.58,3,3,50,50,3,10,-1
749,3594.3,4049.9,478.37,560.53,3,3,50,50,2,7,-1
750,3587.5,3450.6,492.09,465.52,3,3,50,50,3,1,-1
751,3719.8,3592.1,477.44,471.23,3,3,50,50,1,1,-1
752,3728.7,3664.7,479.99,497.19,3,3,50,50,2,3,-1
753,2431.6,2486.0,459.61,465.87,2,3,50,50,10,10,-1
754,2572.1,2465.5,458.02,453.81,3,3,50,50,10,10,-1
755,2346.8,4385.0,436.19,475.98,3,3,50,50,10,1,-1
756,3815.0,3754.4,476.1,475.32,3,3,50,50,2,4,-1
757,3729.0,3550.3,495.59,476.77,3,3,50,50,3,2,-1
758,3568.5,3853.0,487.07,489.79,3,3,50,50,3,3,-1
759,3371.7,3717.7,467.92,519.14,3,3,50,50,5,5,-1
760,4005.5,3476.3,515.02,489.8,3,3,50,50,4,3,-1
761,3857.3,3794.1,512.03,485.75,3,3,50,50,3,3,-1
762,3396.5,4312.5,488.68,513.05,3,3,50,50,5,4,-1
763,2458.9,3342.3,453.4,472.26,2,3,50,50,10,8,-1
764,4092.9,3175.5,523.86,465.45,3,3,50,50,4,10,-1
765,4033.1,3559.4,503.56,470.15,3,3,50,50,4,1,-1
766,2483.2,3478.1,459.66,466.08,2,3,50,50,10,1,-1
767,4041.0,3738.1,501.1,519.95,3,3,50,50,3,5,-1
768,3889.1,3672.1,486.21,477.65,3,3,50,50,2,1,-1
769,3390.3,3479.0,516.25,449.74,3,3,50,50,7,1,-1
770,3883.0,3269.9,475.05,457.46,3,3,50,50,3,9,-1
771,2583.6,3462.1,462.56,501.02,2,3,50,50,10,6,-1
772,2469.2,2472.7,461.02,458.8,2,3,50,50,10,10,-1
773,4261.0,3235.4,504.55,466.54,3,3,50,50,3,10,-1
774,4256.8,4187.4,485.61,498.54,3,3,50,50,2,2,-1
775,2485.7,3797.1,457.46,515.29,3,3,50,50,10,4,-1
776,3140.0,2528.4,474.0,462.75,3,3,50,50,10,10,-1
777,3819.0,3467.3,472.72,482.59,3,3,50,50,1,2,-1
778,3439.5,3649.0,482.54,476.12,3,3,50,50,3,2,-1
779,2464.8,2380.5,455.88,448.05,2,2,50,50,10,10,-1
780,3339.4,2480.2,465.98,455.08,3,2,50,50,9,10,-1
781,3280.1,3635.3,465.99,484.18,3,3,50,50,10,2,-1
782,2566.8,3950.7,461.6,510.45,3,3,50,50,10,3,-1
783,2437.0,2437.0,464.23,458.46,2,2,50,50,10,10,-1
784,3227.0,3182.3,470.85,471.67,3,3,50,50,10,10,-1
785,2446.7,2496.2,461.1,469.46,2,3,50,50,10,10,-1
786,3760.3,3380.7,499.14,475.12,3,3,50,50,2,5,-1
787,3827.9,2445.2,479.24,467.59,3,2,50,50,2,10,-1
788,2468.3,3521.1,464.04,467.87,3,3,50,50,10,1,-1
789,3180.4,2465.3,477.81,458.52,3,2,50,50,10,10,-1
790,2468.2,2515.5,457.91,466.51,2,2,50,50,10,10,-1
791,2462.0,3512.8,463.0,471.56,2,3,50,50,10,1,-1
792,3346.7,2539.5,469.0,446.8,3,3,50,50,4,10,-1
793,3675.3,3598.6,478.1,501.06,3,3,50,50,2,3,-1
