gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
2452,7483.6,7207.3,2657.46,2585.72,3,3,50,50,2,1,60,72,1749,2544,67,-1
2453,7483.6,7207.3,2655.95,2619.86,2,2,50,50,1,1,60,73,1780,3163,21,-1
2454,7483.6,7207.3,2671.49,2592.9,3,3,50,50,1,1,60,85,1683,3242,70,-1
2455,7483.6,7207.3,2627.05,2547.79,2,2,50,50,1,1,60,59,3986,1895,21,-1
2456,7483.6,7207.3,2615.05,2549.66,2,2,50,50,1,1,60,76,2015,2610,57,-1
2457,7483.6,7207.3,2536.99,2504.67,3,3,50,50,1,1,60,38,4013,1154,18,-1
2458,7483.6,7207.3,2504.29,2519.25,2,2,50,50,1,1,60,33,4437,1322,6,-1
2459,7483.6,7207.3,2508.82,2515.95,3,3,50,50,1,1,60,77,1950,2653,56,-1
2460,7483.6,7207.3,2518.92,2534.2,3,3,50,50,1,1,60,65,1363,2683,20,-1
2461,7483.6,7207.3,2568.29,2513.62,3,3,50,50,1,1,60,66,1986,2822,40,-1
2462,6228.9,7207.3,2574.63,2521.79,3,3,50,50,2,1,60,92,1332,2873,48,-1
2463,6228.9,7207.3,2592.03,2543.07,3,2,50,50,4,1,60,85,1862,2828,21,-1
2464,6228.9,4903.0,2626.26,2505.73,3,2,50,50,4,7,60,66,2231,2538,18,-1
2465,6228.9,4903.0,2613.66,2531.87,2,2,50,50,4,7,60,67,953,2501,11,-1
2466,6228.9,4903.0,2597.93,2544.11,3,2,50,50,3,7,60,54,4854,1776,8,-1
2467,6228.9,4903.0,2583.7,2554.61,2,2,50,50,2,7,60,71,2097,3246,20,-1
2468,6228.9,4903.0,2602.14,2574.03,3,3,50,50,3,6,60,78,3319,2885,13,-1
2469,6228.9,4903.0,2635.3,2593.15,3,3,50,50,3,5,60,74,1069,2905,16,-1
2470,6228.9,4903.0,2606.05,2500.92,2,2,50,50,3,5,60,39,6528,1140,0,-1
2471,6228.9,4903.0,2609.03,2498.04,3,3,50,50,4,6,60,78,2860,2948,24,-1
2472,6228.9,4903.0,2555.19,2538.08,3,3,50,50,2,7,60,85,2663,2741,11,-1
2473,6228.9,4903.0,2572.05,2561.86,2,2,50,50,2,7,60,84,2664,2798,24,-1
2474,6228.9,4903.0,2540.44,2563.5,2,2,50,50,2,7,60,72,3963,2487,35,-1
2475,6228.9,5633.5,2567.41,2574.77,3,3,50,50,2,4,60,86,1998,3350,25,-1
2476,7258.2,5633.5,2576.01,2577.76,3,3,50,50,1,2,60,92,1929,3206,17,-1
2477,7258.2,5633.5,2509.11,2520.63,2,2,50,50,1,2,60,50,6430,1097,26,-1
2478,7258.2,5633.5,2461.03,2413.38,2,2,50,50,1,2,60,31,8313,1019,1,-1
2479,7258.2,5633.5,2472.41,2457.34,3,3,50,50,1,2,60,80,3005,3814,103,-1
2480,7258.2,5633.5,2423.5,2420.99,2,2,50,50,1,2,60,36,7719,1484,3,-1
2481,7258.2,5633.5,2368.79,2353.41,3,3,50,50,1,2,60,86,4369,1841,63,-1
2482,7258.2,5633.5,2327.28,2338.24,3,3,50,50,1,2,60,73,4615,2019,131,-1
2483,7258.2,5633.5,2247.44,2243.06,2,2,50,50,1,2,60,46,6404,1456,2,-1
2484,7258.2,5633.5,2221.36,2240.15,2,2,50,50,1,2,60,77,4114,2714,82,-1
2485,7258.2,4668.3,2159.73,2142.55,2,2,50,50,1,10,60,38,8155,1044,9,-1
2486,7258.2,4668.3,2215.12,2063.45,3,2,50,50,1,8,60,64,6136,1788,12,-1
2487,7258.2,4668.3,2177.97,2056.07,3,3,50,50,1,8,60,70,4532,2217,60,-1
2488,7258.2,4668.3,2166.42,2009.22,2,2,50,50,1,6,60,62,5971,1638,40,-1
2489,7258.2,4668.3,2097.59,1912.14,2,2,50,50,1,6,60,68,5824,2497,74,-1
2490,6228.9,4668.3,1979.45,1836.53,2,2,50,50,2,7,60,65,6637,2363,52,-1
2491,6228.9,5014.3,1887.56,1859.34,3,3,50,50,2,5,60,62,7308,1734,60,-1
2492,6228.9,5818.6,1857.52,1816.65,3,3,50,50,2,2,60,75,6418,2121,76,-1
2493,6228.9,5014.3,1829.33,1779.27,3,3,50,50,2,6,60,81,4485,2618,56,-1
2494,6228.9,5014.3,1815.13,1731.67,2,2,50,50,2,6,60,70,6230,2152,73,-1
2495,5781.9,5014.3,1830.88,1672.69,3,2,50,50,1,6,60,67,7725,1344,45,-1
2496,6601.3,5014.3,1850.07,1668.97,3,3,50,50,2,6,60,76,5470,2541,50,-1
2497,6601.3,5014.3,1829.57,1704.13,3,3,50,50,2,6,60,84,5174,2298,102,-1
2498,6601.3,5014.3,1863.71,1707.03,3,3,50,50,2,6,60,82,3904,2981,100,-1
2499,5781.9,5014.3,1828.96,1757.54,3,3,50,50,3,8,60,84,4322,4424,116,-1
2500,5781.9,5014.3,1819.72,1731.95,2,3,50,50,3,8,60,82,5754,4177,119,-1
2501,5781.9,5014.3,1819.4,1766.78,2,3,50,50,3,8,60,80,4812,3573,209,-1
2502,5781.9,5014.3,1817.92,1777.73,3,3,50,50,3,6,60,91,5205,3348,100,-1
2503,5781.9,5014.3,1863.63,1806.47,3,3,50,50,3,6,60,92,3396,3835,119,-1
2504,5215.4,7834.2,1895.01,1846.51,3,3,50,50,7,1,60,78,4188,4924,176,-1
2505,5215.4,7834.2,1925.77,1911.36,3,3,50,50,8,1,60,92,4169,3224,126,-1
2506,5098.9,7834.2,1912.16,1954.44,2,3,50,50,6,1,60,84,3031,3144,207,-1
2507,5098.9,7834.2,1948.94,1991.38,3,3,50,50,6,1,60,72,3886,4877,254,-1
2508,5160.0,5028.0,1902.19,2044.78,2,3,50,50,6,8,60,89,3420,3399,144,-1
2509,5160.0,5028.0,1875.0,1978.23,3,3,50,50,6,5,60,70,5688,2055,202,-1
2510,5160.0,5028.0,1847.3,1991.07,3,3,50,50,6,6,60,76,4751,2640,43,-1
2511,5160.0,5495.3,1868.68,2001.91,3,3,50,50,6,5,60,81,4433,4935,142,-1
2512,9306.3,5495.3,1894.66,2040.18,3,3,50,50,1,6,60,83,4927,4435,202,-1
2513,9306.3,5495.3,1916.59,2028.25,2,2,50,50,1,5,60,76,5225,1723,28,-1
2514,9306.3,5495.3,1873.58,2019.42,3,3,50,50,1,5,60,88,4132,2862,152,-1
2515,9306.3,5495.3,1974.81,1999.11,3,3,50,50,1,5,60,71,3677,3926,202,-1
2516,9306.3,5495.3,1955.74,1990.61,3,3,50,50,1,5,60,88,4210,2249,57,-1
2517,9306.3,6004.9,1860.76,1962.71,3,3,50,50,1,5,60,83,5587,2129,99,-1
2518,9306.3,6004.9,1909.55,1960.58,2,2,50,50,1,5,60,82,3430,2576,113,-1
2519,9306.3,6004.9,1899.42,1934.15,3,3,50,50,1,5,60,86,4697,2483,100,-1
2520,9306.3,7255.0,1932.14,1946.54,3,3,50,50,1,1,60,92,3018,2884,134,-1
2521,9306.3,7255.0,1942.55,1995.93,2,2,50,50,1,1,60,86,4068,3258,71,-1
2522,9306.3,7255.0,1934.24,1992.76,3,3,50,50,1,2,60,76,5351,2996,134,-1
2523,9306.3,7255.0,1943.57,1992.79,3,3,50,50,1,2,60,86,4487,4743,177,-1
2524,9306.3,7255.0,1917.79,1917.39,3,3,50,50,1,1,60,86,4285,2282,98,-1
2525,5098.9,6004.9,1881.2,1921.14,2,2,50,50,4,5,60,74,3974,3590,182,-1
2526,4652.6,6004.9,1831.91,1949.26,3,3,50,50,8,5,60,79,5012,3080,153,-1
2527,4652.6,6004.9,1836.45,1971.07,3,3,50,50,9,7,60,95,4543,3046,196,-1
2528,4652.6,6004.9,1851.38,1953.37,2,2,50,50,9,6,60,79,4473,2471,149,-1
2529,4652.6,6004.9,1842.29,1989.6,2,2,50,50,8,6,60,65,5822,2756,94,-1
2530,4652.6,6004.9,1855.31,2031.41,2,3,50,50,7,6,60,85,3309,3742,231,-1
2531,6291.7,6004.9,1909.46,2101.28,3,3,50,50,2,7,60,94,3687,5031,223,-1
2532,6291.7,6004.9,1986.3,2072.45,3,3,50,50,3,7,60,79,3542,4114,242,-1
2533,6291.7,6004.9,2015.56,2167.98,3,3,50,50,2,9,60,85,3107,5033,254,-1
2534,6291.7,6004.9,2043.82,2218.14,3,3,50,50,2,10,60,81,3454,4672,182,-1
2535,6291.7,6004.9,2057.13,2221.68,3,3,50,50,2,11,60,91,4080,4639,347,-1
2536,6340.0,5911.3,2036.53,2227.29,3,3,50,50,3,11,60,87,4665,7029,560,-1
2537,6246.2,8949.0,2112.86,2326.65,3,3,50,50,3,1,60,89,4097,5993,284,-1
2538,6246.2,8949.0,2116.58,2373.74,3,3,50,50,3,1,60,92,3629,5722,353,-1
2539,6246.2,8949.0,2170.12,2374.96,3,3,50,50,4,1,60,85,2767,4064,182,-1
2540,5718.7,8949.0,2159.61,2378.92,3,3,50,50,5,1,60,76,2948,3202,203,-1
2541,5376.6,8949.0,2059.04,2372.19,3,3,50,50,6,1,60,95,5729,5039,362,-1
2542,5376.6,8949.0,2053.3,2410.79,3,3,50,50,7,2,60,94,4337,5855,370,-1
2543,6598.2,11744.7,2102.66,2385.19,3,3,50,50,1,1,60,80,4935,5823,341,-1
2544,8122.8,11744.7,2139.98,2414.87,3,3,50,50,1,1,60,91,5942,6498,414,-1
2545,6598.2,11744.7,2109.83,2393.41,3,3,50,50,1,1,60,88,4299,5404,324,-1
2546,6598.2,11744.7,2096.89,2344.84,3,3,50,50,1,1,60,90,5898,3905,180,-1
2547,6598.2,11744.7,2047.29,2252.13,3,3,50,50,1,1,60,80,7056,3162,183,-1
2548,6598.2,11744.7,2020.92,2232.09,3,3,50,50,1,1,60,91,6546,6215,362,-1
2549,5376.6,11744.7,1978.63,2175.47,3,3,50,50,7,1,60,93,6433,4891,242,-1
2550,5376.6,7992.6,1944.56,2140.96,3,3,50,50,7,2,60,81,5353,3571,217,-1
2551,5376.6,7992.6,1936.01,2159.6,3,3,50,50,8,2,60,89,5907,5240,308,-1
2552,5376.6,7992.6,1904.99,2051.86,3,3,50,50,8,2,60,89,6196,4238,163,-1
2553,5376.6,7992.6,1879.73,2061.77,3,3,50,50,7,2,60,84,4594,4409,158,-1
2554,5376.6,7992.6,1869.26,2059.25,3,3,50,50,7,2,60,91,6794,5294,227,-1
2555,5376.6,7992.6,1824.99,2081.78,3,3,50,50,7,2,60,91,7616,6522,295,-1
2556,5906.7,9740.9,1816.83,2043.76,3,3,50,50,2,1,60,92,7281,6893,307,-1
2557,5906.7,9740.9,1856.48,2037.55,3,3,50,50,2,1,60,87,6131,7239,388,-1
2558,5906.7,9740.9,1862.05,2020.26,3,3,50,50,2,1,60,90,7747,5992,379,-1
2559,6548.0,9740.9,1855.84,1967.21,3,3,50,50,2,1,60,91,9369,8384,445,-1
2560,6660.8,9740.9,1888.83,1902.91,3,3,50,50,4,1,60,85,11333,10867,587,-1
2561,6660.8,9740.9,1946.39,1951.1,3,3,50,50,3,2,60,88,7193,6614,434,-1
2562,6548.0,9740.9,1904.13,1960.83,3,3,50,50,2,2,60,90,7253,7439,375,-1
2563,6548.0,9740.9,1903.08,1906.36,3,2,50,50,2,2,60,89,6538,6292,296,-1
2564,6548.0,9740.9,1760.84,1810.61,2,3,50,50,2,2,60,93,7195,5339,242,-1
2565,6548.0,9740.9,1697.69,1805.45,3,3,50,50,2,2,60,99,7683,5840,503,-1
2566,6548.0,9740.9,1685.37,1775.0,3,3,50,50,2,2,60,98,6963,4408,174,-1
2567,6548.0,9740.9,1624.39,1744.63,3,3,50,50,2,2,60,87,6877,4372,223,-1
2568,6672.2,9740.9,1598.32,1756.22,3,3,50,50,3,2,60,82,7373,4898,317,-1
2569,6672.2,9740.9,1609.69,1691.26,3,3,50,50,4,2,60,91,8202,5797,283,-1
2570,6672.2,9740.9,1609.36,1635.22,3,3,50,50,4,2,60,87,8756,6967,476,-1
2571,6672.2,8766.2,1541.65,1574.38,3,3,50,50,3,2,60,87,9339,6557,422,-1
2572,11059.8,8766.2,1555.46,1596.59,4,3,50,50,1,2,60,84,7871,6724,484,-1
2573,11059.8,7818.5,1501.43,1462.85,3,3,50,50,1,2,60,81,9269,4108,465,-1
2574,6672.2,7818.5,1456.48,1407.55,3,3,50,50,2,1,60,93,9666,6426,341,-1
2575,6672.2,8749.6,1387.8,1423.2,3,3,50,50,1,2,60,83,10597,6637,548,-1
2576,8479.6,8749.6,1328.56,1483.98,3,3,50,50,1,2,60,91,11385,8808,961,-1
2577,8479.6,8749.6,1368.09,1366.55,3,3,50,50,1,1,60,95,11171,7627,894,-1
2578,8479.6,8749.6,1319.5,1417.73,3,3,50,50,1,1,60,89,9676,9886,1094,-1
2579,8479.6,8749.6,1445.69,1411.91,3,3,50,50,1,2,60,87,5803,5267,443,-1
2580,8479.6,8749.6,1483.61,1452.21,3,3,50,50,1,2,60,92,10259,10584,869,-1
2581,8479.6,8749.6,1530.37,1349.54,3,3,50,50,1,2,60,85,11919,9662,1062,-1
2582,8479.6,8749.6,1485.36,1392.61,3,3,50,50,1,2,60,86,11473,10388,1348,-1
2583,8479.6,8749.6,1454.29,1438.09,3,3,50,50,1,2,60,93,7558,6379,761,-1
2584,8479.6,7298.9,1526.09,1418.82,3,3,50,50,1,1,60,95,10414,9488,1106,-1
2585,8479.6,7298.9,1420.89,1447.49,3,3,50,50,1,1,60,92,11314,9371,742,-1
2586,8479.6,7298.9,1409.82,1436.01,3,3,50,50,1,1,60,96,8692,6272,651,-1
2587,8479.6,7298.9,1395.35,1507.73,3,3,50,50,1,1,60,94,9705,9139,874,-1
2588,8668.0,7298.9,1463.93,1596.01,3,3,50,50,2,3,60,98,8909,11114,1447,-1
2589,8668.0,7298.9,1535.69,1639.76,3,3,50,50,2,3,60,94,10364,11431,1386,-1
2590,8668.0,7298.9,1576.64,1636.3,3,3,50,50,2,3,60,93,7321,7795,836,-1
2591,8479.6,7298.9,1564.53,1611.85,3,3,50,50,1,3,60,85,6998,6530,696,-1
2592,8479.6,7298.9,1530.71,1628.52,3,3,50,50,1,3,60,87,7377,7517,893,-1
2593,8479.6,7298.9,1428.79,1631.87,3,3,50,50,1,3,60,98,7623,7656,830,-1
2594,8479.6,7298.9,1492.21,1658.45,3,3,50,50,1,2,60,86,7891,7374,689,-1
2595,8479.6,7298.9,1533.82,1700.67,3,3,50,50,1,4,60,100,8650,9377,1068,-1
2596,8479.6,7298.9,1506.9,1727.43,3,3,50,50,1,3,60,86,6963,6116,517,-1
2597,8479.6,7298.9,1497.1,1744.3,3,3,50,50,1,3,60,93,6134,5927,470,-1
2598,8479.6,6702.0,1542.23,1701.4,3,3,50,50,1,3,60,90,8819,7440,732,-1
2599,8479.6,6702.0,1483.67,1674.22,3,3,50,50,1,3,60,86,10752,8176,732,-1
2600,8479.6,6702.0,1531.33,1679.64,3,3,50,50,1,2,60,95,8562,6447,716,-1
2601,8479.6,6702.0,1584.03,1739.01,3,3,50,50,1,2,60,95,7570,8340,869,-1
2602,9081.4,6702.0,1566.6,1764.42,3,3,50,50,2,2,60,94,6772,7198,679,-1
2603,9081.4,6702.0,1598.51,1655.17,2,3,50,50,2,2,60,93,8905,6870,635,-1
2604,9081.4,6702.0,1703.21,1654.01,3,3,50,50,2,1,60,96,6825,6975,760,-1
2605,9081.4,5138.4,1693.86,1566.6,3,3,50,50,2,10,60,82,6543,5288,619,-1
2606,9081.4,5138.4,1635.0,1532.89,3,3,50,50,1,11,60,83,7494,6282,920,-1
2607,9081.4,5138.4,1704.41,1586.99,3,3,50,50,1,12,60,84,5361,3923,353,-1
2608,9081.4,5138.4,1754.12,1530.06,3,3,50,50,1,9,60,83,5866,4142,374,-1
2609,9081.4,5138.4,1725.17,1501.08,3,3,50,50,1,8,60,92,6968,4631,658,-1
2610,9081.4,5138.4,1708.99,1561.74,3,2,50,50,1,7,60,82,4336,3343,197,-1
2611,9081.4,5138.4,1629.92,1530.24,3,3,50,50,1,5,60,78,6089,2193,231,-1
2612,9081.4,5138.4,1634.4,1551.14,3,3,50,50,1,5,60,85,5744,3103,281,-1
2613,9081.4,5138.4,1603.83,1551.03,3,3,50,50,1,5,60,77,4963,2401,197,-1
2614,7733.8,5138.4,1414.54,1438.35,2,2,50,50,2,5,60,38,10183,733,82,-1
2615,7733.8,5138.4,1445.07,1436.25,3,3,50,50,2,5,60,89,4897,2504,242,-1
2616,7733.8,5138.4,1385.49,1411.19,3,3,50,50,2,5,60,79,5750,2416,221,-1
2617,7733.8,5138.4,1339.54,1430.56,3,3,50,50,2,5,60,76,5490,2299,300,-1
2618,7733.8,5138.4,1292.25,1401.04,2,2,50,50,2,5,60,74,6123,1959,507,-1
2619,7733.8,5138.4,1251.12,1366.56,3,3,50,50,2,4,60,84,6558,1747,186,-1
2620,7733.8,5138.4,1224.22,1295.41,3,3,50,50,2,2,60,72,6561,1661,296,-1
2621,7733.8,5138.4,1264.63,1164.4,3,3,50,50,2,2,60,69,8005,1763,384,-1
2622,7733.8,5138.4,1195.9,1077.37,3,3,50,50,2,2,60,80,8702,2050,264,-1
2623,7733.8,4270.5,1083.15,1040.72,2,3,50,50,2,9,60,63,9504,1355,201,-1
2624,7733.8,4270.5,951.97,904.06,2,2,50,50,2,8,60,70,10534,1482,197,-1
2625,7733.8,4270.5,856.34,821.49,2,2,50,50,2,9,60,47,9504,958,294,-1
2626,7733.8,4270.5,753.9,787.54,2,2,50,50,2,10,60,45,9381,1294,264,-1
2627,7733.8,4270.5,670.76,663.63,2,2,50,50,2,10,60,43,10240,784,123,-1
2628,7733.8,4270.5,652.96,494.92,2,2,50,50,2,10,60,38,9765,834,217,-1
2629,7733.8,4270.5,621.93,508.27,3,3,50,50,2,10,60,82,9497,1515,248,-1
2630,7733.8,4270.5,491.83,444.18,2,3,50,50,2,9,60,51,10181,885,130,-1
2631,7733.8,4270.5,467.28,424.87,3,3,50,50,2,7,60,69,8186,1213,286,-1
2632,7733.8,4270.5,401.19,230.87,2,2,50,50,2,6,60,31,10674,443,56,-1
2633,7733.8,4270.5,317.06,165.64,3,2,50,50,2,6,60,38,10129,566,71,-1
2634,7733.8,4270.5,235.28,166.26,2,2,50,50,2,6,60,78,9611,1360,229,-1
2635,7733.8,4077.2,265.28,183.35,2,3,50,50,2,6,60,71,8405,1078,205,-1
2636,7733.8,4077.2,124.72,102.28,3,3,50,50,2,6,60,21,10462,719,133,-1
2637,7733.8,4077.2,97.6,5.87,2,2,50,50,2,6,60,60,10037,1152,147,-1
2638,7733.8,4077.2,104.69,37.1,3,3,50,50,2,6,60,74,9346,2118,435,-1
2639,7733.8,4077.2,20.6,-70.51,2,2,50,50,2,4,60,48,9709,778,239,-1
2640,7733.8,4077.2,-86.13,-49.08,3,2,50,50,2,4,60,63,9597,1209,291,-1
2641,7733.8,4077.2,-71.04,-121.66,3,3,50,50,2,4,60,73,10943,1744,335,-1
2642,7733.8,4077.2,-112.15,-189.76,3,3,50,50,2,4,60,60,10327,1962,238,-1
2643,7733.8,4077.2,-113.76,-241.35,2,2,50,50,2,5,60,20,9736,823,215,-1
2644,7733.8,3580.4,-136.69,-233.69,3,2,50,50,2,8,60,72,10049,1859,223,-1
2645,7733.8,3580.4,-143.28,-259.02,2,2,50,50,2,7,60,40,10231,1151,59,-1
2646,7733.8,3580.4,-227.81,-341.12,2,2,50,50,2,5,60,60,10484,1896,194,-1
2647,7733.8,3580.4,-251.78,-401.78,2,2,50,50,1,5,60,76,10196,2620,326,-1
2648,7733.8,3580.4,-219.2,-469.11,3,3,50,50,1,5,60,75,13388,4865,603,-1
2649,7733.8,3580.4,-343.09,-505.83,3,3,50,50,1,5,60,60,11836,1708,184,-1
2650,7733.8,3580.4,-373.4,-518.75,2,2,50,50,1,5,60,76,11544,2921,243,-1
2651,7733.8,3691.2,-428.55,-520.85,3,3,50,50,1,6,60,70,12889,3713,365,-1
2652,7733.8,3691.2,-475.92,-485.46,3,2,50,50,1,6,60,78,10832,2863,317,-1
2653,7733.8,3691.2,-465.35,-422.29,3,2,50,50,1,5,60,76,10621,2600,201,-1
2654,7733.8,3691.2,-454.77,-336.93,3,3,50,50,1,5,60,76,11368,2037,172,-1
2655,7733.8,3691.2,-490.21,-304.33,2,2,50,50,1,5,60,75,9271,2092,254,-1
2656,7733.8,4101.9,-400.89,-213.27,3,3,50,50,1,3,60,71,8681,2178,150,-1
2657,7733.8,4101.9,-321.43,-181.48,3,3,50,50,1,3,60,86,8096,2537,312,-1
2658,4152.2,4101.9,-324.53,-166.08,3,3,50,50,4,4,60,76,9455,2398,230,-1
2659,4152.2,4101.9,-433.41,-241.28,3,3,50,50,4,3,60,80,11499,2091,215,-1
2660,4152.2,4101.9,-434.0,-238.01,3,3,50,50,4,3,60,75,9644,2012,157,-1
2661,4152.2,4101.9,-383.78,-185.37,3,3,50,50,4,4,60,68,10548,1845,198,-1
2662,4152.2,4101.9,-387.59,-165.35,2,3,50,50,4,4,60,74,9049,1727,224,-1
2663,4152.2,4101.9,-337.57,-170.14,3,3,50,50,5,3,60,76,9100,1727,228,-1
2664,4152.2,4101.9,-380.88,-114.12,2,2,50,50,5,3,60,57,10214,891,57,-1
2665,4152.2,3720.5,-487.32,-127.15,3,3,50,50,5,7,60,71,10426,1373,132,-1
2666,4152.2,3720.5,-508.77,-54.52,2,3,50,50,5,9,60,69,8724,1609,95,-1
2667,4152.2,3720.5,-532.19,-66.2,2,3,50,50,4,10,60,70,9306,1319,191,-1
2668,4052.9,3720.5,-584.06,-205.68,2,2,50,50,3,9,60,41,10469,994,112,-1
2669,4052.9,3579.3,-560.96,-237.73,3,3,50,50,2,9,60,67,9386,1258,114,-1
2670,3264.4,3579.3,-688.52,-302.92,2,3,50,50,6,9,60,38,10022,673,114,-1
2671,3264.4,3579.3,-709.04,-419.35,2,2,50,50,7,8,60,21,10939,350,37,-1
2672,3264.4,3579.3,-773.84,-483.37,2,2,50,50,6,8,60,40,10130,516,2,-1
2673,3264.4,3579.3,-803.35,-491.99,2,2,50,50,6,7,60,39,10670,648,71,-1
2674,3264.4,3579.3,-876.62,-593.71,2,2,50,50,6,6,60,36,11040,606,132,-1
2675,3366.5,3579.3,-947.99,-658.65,2,2,50,50,6,6,60,12,10599,618,40,-1
2676,3366.5,3579.3,-1064.39,-766.79,2,2,50,50,6,6,60,13,11062,440,36,-1
2677,3366.5,3579.3,-1085.88,-809.76,2,2,50,50,6,5,60,27,10958,448,2,-1
2678,3366.5,3579.3,-1129.48,-902.62,2,2,50,50,6,5,60,27,12163,393,39,-1
2679,3366.5,3591.7,-1118.74,-965.49,2,2,50,50,7,6,60,24,10878,479,56,-1
2680,3366.5,3591.7,-1076.02,-1022.13,2,2,50,50,6,6,60,38,11457,668,63,-1
2681,3366.5,3591.7,-1077.73,-1130.59,2,2,50,50,7,4,60,25,11098,325,10,-1
2682,3366.5,3591.7,-1088.58,-1132.22,2,2,50,50,8,4,60,46,12775,1110,108,-1
2683,3366.5,3591.7,-1189.59,-1149.17,2,2,50,50,7,3,60,19,10827,253,143,-1
2684,3366.5,3591.7,-1190.71,-1085.65,3,2,50,50,7,3,60,37,11058,776,34,-1
2685,3366.5,3591.7,-1238.16,-1099.2,2,2,50,50,7,3,60,15,11143,179,151,-1
2686,3366.5,3591.7,-1253.26,-1028.62,2,2,50,50,6,3,60,41,10109,468,99,-1
2687,3366.5,3557.7,-1217.54,-1058.23,2,2,50,50,7,4,60,29,10956,521,101,-1
2688,3366.5,3557.7,-1230.78,-1029.86,2,2,50,50,8,5,60,21,10698,523,89,-1
2689,3366.5,3557.7,-1336.17,-1088.27,3,2,50,50,8,5,60,54,13234,1188,129,-1
2690,3366.5,3557.7,-1287.11,-1034.57,2,2,50,50,8,5,60,51,12057,841,239,-1
2691,3366.5,3557.7,-1284.75,-1047.4,2,2,50,50,8,4,60,36,10944,804,83,-1
2692,3366.5,3557.7,-1263.37,-1072.47,2,2,50,50,7,4,60,47,11182,856,122,-1
2693,3366.5,3557.7,-1309.23,-1103.17,3,3,50,50,7,4,60,59,12812,1488,215,-1
2694,3366.5,3557.7,-1266.33,-1109.59,2,2,50,50,8,4,60,28,11651,271,138,-1
2695,3366.5,3557.7,-1288.2,-1097.08,2,2,50,50,7,4,60,42,10676,749,162,-1
2696,3366.5,3557.7,-1270.32,-1067.24,2,2,50,50,8,4,60,31,11087,1037,77,-1
2697,3366.5,3557.7,-1259.07,-1008.09,3,2,50,50,8,4,60,62,11759,1581,149,-1
2698,3366.5,3557.7,-1226.15,-963.74,2,2,50,50,9,4,60,36,10244,1196,109,-1
2699,4473.8,3557.7,-1177.81,-939.2,3,3,50,50,1,4,60,57,10555,923,192,-1
2700,4473.8,3557.7,-1203.68,-1163.63,3,3,50,50,1,4,60,87,19070,3465,455,-1
2701,3366.5,3557.7,-1260.47,-1143.61,2,2,50,50,7,5,60,36,10538,656,86,-1
2702,3366.5,3557.7,-1443.0,-1315.57,3,3,50,50,6,5,60,81,21457,4835,618,-1
2703,3366.5,3436.9,-1514.52,-1453.31,3,3,50,50,5,5,60,69,17621,2462,389,-1
2704,2954.4,3436.9,-1621.67,-1539.07,2,2,50,50,4,4,60,69,16328,1897,351,-1
2705,2954.4,3436.9,-1626.12,-1557.71,3,2,50,50,4,4,60,72,14947,2829,398,-1
2706,2954.4,3436.9,-1763.07,-1651.69,3,3,50,50,4,5,60,84,23357,6093,786,-1
2707,2954.4,3436.9,-1804.91,-1638.29,3,3,50,50,5,7,60,80,17083,3889,290,-1
2708,2954.4,3436.9,-1788.98,-1631.94,2,3,50,50,5,9,60,78,20058,6584,804,-1
2709,2954.4,3436.9,-1957.28,-1733.97,3,3,50,50,5,8,60,83,19833,5520,775,-1
2710,2954.4,3436.9,-2158.09,-1749.78,3,3,50,50,5,8,60,81,22520,6367,907,-1
2711,3735.3,3436.9,-2401.01,-1840.0,3,3,50,50,3,9,60,87,27230,10247,1150,-1
2712,3735.3,5673.7,-2469.13,-1741.74,3,3,50,50,3,1,60,84,21957,9387,1244,-1
2713,3735.3,5673.7,-2587.85,-1703.02,3,3,50,50,3,1,60,94,24483,9587,1199,-1
2714,3735.3,5673.7,-2600.57,-1729.01,3,3,50,50,3,2,60,82,24343,9171,871,-1
2715,3735.3,5673.7,-2565.32,-1944.28,3,3,50,50,3,2,60,86,24190,7218,814,-1
2716,3735.3,5673.7,-2515.38,-2005.26,3,3,50,50,3,2,60,81,19292,4928,550,-1
2717,3735.3,5673.7,-2405.46,-2157.23,3,3,50,50,3,2,60,75,16658,4244,375,-1
2718,3735.3,5673.7,-2318.06,-2207.51,3,3,50,50,3,2,60,80,16576,3768,362,-1
2719,3735.3,5187.7,-2277.05,-2136.92,3,3,50,50,2,1,60,78,15066,3777,430,-1
2720,3735.3,5187.7,-2238.32,-2042.74,3,3,50,50,2,2,60,78,16770,4094,347,-1
2721,3735.3,5187.7,-2180.29,-1946.13,3,3,50,50,3,2,60,73,14460,3239,188,-1
2722,3735.3,5187.7,-2024.21,-1930.27,3,3,50,50,3,2,60,72,14695,4485,384,-1
2723,3735.3,5187.7,-1979.66,-1977.34,3,3,50,50,4,2,60,76,15267,3640,379,-1
2724,3735.3,5187.7,-1975.74,-1782.3,3,3,50,50,3,2,60,66,13442,2215,185,-1
2725,3735.3,5187.7,-1840.68,-1734.32,2,2,50,50,3,2,60,68,11222,2288,126,-1
2726,3735.3,5187.7,-1778.8,-1632.82,3,3,50,50,4,2,60,67,12652,2548,243,-1
2727,3735.3,5187.7,-1727.3,-1571.4,2,2,50,50,3,1,60,68,11857,2246,225,-1
2728,4016.1,5187.7,-1638.99,-1457.13,3,3,50,50,2,1,60,69,11001,3025,272,-1
